sentence,label
6. ledna – Jakub Janda a Fin Janne Ahonen zvítězili v prestižním závodě Turné čtyř můstků.,0
"Radikální Dělnická strana vydává od svého založení v roce 2003 čtvrtletně stranickou tiskovinu s názvem Dělnické listy, kterou vydává za obnovené vydání původních Dělnických listů z roku 1872.",0
"Isle Royale, který není trvale obydlený, zároveň představuje spolu s více než 450 menšími přilehlými ostrovy chráněné přírodní území - Národní park Isle Royale (Isle Royale National Park).",0
"Spolu se Šimonem Peresem a Jicchakem Rabinem dostal Nobelovu cenu za mír v roce 1993 (na protest proti udělení této ceny teroristovi vzápětí odstoupila 1/3 členů výboru, který rozhoduje o jejím udělení) .",0
"V roce 2008 se Věci veřejné účastnily voleb do Senátu, kde jejich dva kandidáti ve velmi silných pražských okrscích Praha 1 a Praha 5 sice nebyli zvoleni , ale obsadili přední místa .",1
"Od roku 2001 hraje se skupinou The Plastic People of the Universe, kteří s úspěchem vystupují po celém světě.",1
"Ve 13. století patřila obec hradu Čabrad’ a rodině Huntů a stala se střediskem jejich panství, ke kterému patřily i další obce.",0
"Ulrich Mühe (20. června 1953 Grimma – 22. července 2007 Walbeck) , byl významný německý herec.",1
"Josef Haslinger ( 5. července 1955 Zwettl ve Waldviertelu, Rakousko) je rakouský spisovatel.",0
"David Klimeš ( 1982) je český novinář , držitel prestižní novinářské Ceny Karla Havlíčka Borovského a vysokoškolský pedagog na Univerzitě Karlově v Praze .",1
Za pomocí počítačových efektů zde animátoři vytvořili svět druhohorních plazů v interakci s reálným prostředím.,0
"Walter Ulbricht (30. června 1893, Lipsko – 1. srpna 1973, Templin severně od Berlína) byl významný německý komunistický politik, generální tajemník Sjednocené socialistické strany Německa v letech 1950 až 1971, od roku 1960 do roku 1973 předseda Státní rady Německé demokratické republiky.",0
Koncem 19. století byly gotické stavby obnoveny a chrám sv.,0
"Smiřičtí se zasloužili o rozvoj regionu – například v Jičíně vystavěli renesanční zámek, který pak do nynější podoby přestavěli italští architekti, povolaní Albrechtem z Valdštejna.",0
Na místě tábora byl v padesátých letech 20. století vybudován zemědělský podnik – velkokapacitní vepřín .,0
"Eric Butorac ( 22. května 1981 v Rochesteru, Minnesota, USA) je americký profesionální tenista.",0
Přerušení těhotenství však bylo vyňato ze seznamu lékařských zákroků hrazených z veřejného zdravotního pojištění .,1
"Victor Franz Hess (24. června 1883 – 17. prosince 1964 Mount Vernon, USA) byl významný rakouský fyzik, který v roce 1936 získal Nobelovu cenu za objev kosmického záření.",1
"Štefan Luby (5. ledna 1910 Liptovský Hrádok – 10. října 1976 Bratislava) byl slovenský právník zabývající se občanským právem, autor několika desítek odborných článků a monografií.",0
"1. dubna 1942 se lodě v Göteborgu pokusily uprchnout na spojenecké území, kde by byly chráněny britským námořnictvem.",1
"Zejména Svědkové nepovažují Ježíše Krista za Všemohoucího Boha , Otce , ale za Božího Syna, prvního z andělů, a stvořenou bytost.",1
"Zemřel muž, jenž vystupoval proti rasové diskriminaci, prosazoval smlouvu o nešíření jaderných zbraní, navrhl koncept nové politiky vůči Latinské Americe a poukazoval na nemorálnost a nesmyslnost vietnamské války.",1
"Hans Heinrich Mundt, uváděn také jako Johann Heinrich Mundt (1632–1691) byl pražský stavitel varhan.",0
Kromě svojí divadelní kariéry se věnovala práci v rozhlase a především v dabingu - především dabovala Gábi z maďarského animovaného seriálu Smolíkovi.,0
a do roku 2008 v jeho sousedství stával zimní stadion Za Lužánkami.,0
"Jiná státní agentura pod jeho vedením realizovala například komplexní ocenění půdy v celé Ruské federaci, což umožnilo zavedení pozemkové daně v zemi.",1
}}List Jaromíra Soukupa je české politické hnutí založené mediálním magnátem a moderátorem a ředitelem TV Barrandov Jaromírem Soukupem.,0
Emil Martinec (21. ledna 1869 Horní Jelení - 30. listopadu 1945) byl první odborový přednosta ministerstva financí a významný organizátor celní služby.,1
Iraklio či Hérakleion (starořecky a v katharevuse Ἡράκλειον) je významný přístav a hlavní město řeckého ostrova Kréty.,1
"John Skelton, známý i jako John Shelton (1460, pravděpodobně Diss, Norfolk – 21. června 1529, Westminster, Londýn) byl britský satirik a básník z období středověku.",0
"(15. září 1944 Praha – 18. března 1995 dolina Parichvost, Slovensko) byl český ekolog, publicista a politik konce 20. století.",0
"Do roku 2005 žil v Kalifornii, ale Itálie jej natolik okouzlila že od roku 2006 žije v honosné vile v severní Itálii u Lago di Como a od roku 2007 má i italské státní občanství .",0
Paul Langevin (23. ledna 1872 Paříž – 19. prosince 1946 Paříž) byl významný francouzský fyzik první poloviny 20. století.,1
"Dne 15. srpna nad ránem zahájil bitvu u Lehnice, v té době ovšem netušil, že severovýchodně od města se v nevelké vzdálenosti nacházejí velmi početné pruské jednotky, které byly navíc v noci ve zbrani, a jež donutily Laudonovo vojsko k ústupu.",0
"(12. května 1921, Brno - 16. června 2010, Praha) byl významný český hydrobiolog, zooekolog a pedagog Přírodovědecké fakulty Univerzity Karlovy.",1
"Andrej Kvašňák (19. května 1936, Košice – 18. dubna 2007, Praha) byl československý fotbalista, který byl vyhlášen Sparťanem století.",0
"Za tímto účelem vydali vlastní překlad Bible – Překlad nového světa, o němž tvrdí, že je dynamickým a přitom doslovným překladem z původních jazyků.",0
"Herman Bang (20. dubna 1857, Adserballe na ostrově Als – 29. ledna 1912, Ogden, Utah, USA) byl významný dánský spisovatel.",1
"Marta Beňačková (29. srpna 1953, Bratislava) je významná slovenská mezzosopranistka, která působí i v ČR.",1
"Přesun článku na Sestřelení ruského bombardéru Suchoj Su-24 považuji za nevhodný, dle en.wiki došlo ke ztrátě těchto letounů i v rusko-gruzínské válce.",1
"Narodil se zde i Johann von Wenisch (1802–1895), rakouský soudce a politik.",0
"Ve vesnici Hertfordshire žije komunita mnichů, mnišek a laiků, která se nazývá Amaravati.",0
V  základní sestavě nastoupil také následující víkend při své ligové premiéře 29. listopadu 2009 v utkání 16. kola Gambrinus ligy proti Brnu.,0
"Když během Sametové revoluce 22. listopadu 1989 poprvé veřejně vystoupil v Bratislavě a o dva dny později na balkóně na Václavském náměstí v Praze vedle Václava Havla, byl nadšeně uvítán jako signál vítězství i česko-slovenské vzájemnosti .",1
"(24. září 1625 – 20. srpna 1672) byl nizozemský politik v 17. století, v době největší nizozemské koloniální expanze.",0
Melvil Dewey (10. prosince 1851 – 26. prosince 1931) byl americký knihovník a vynálezce Deweyho desetinného systému.,0
"John Deacon ( 19. srpna 1951, Oadby, Leicester, Anglie) je britský baskytarista.",0
Tento směr je velkou většinou seriózních historiků odmítán pro údajné pseudovědecké metody práce a neseriózní práci s prameny a citacemi s účelem falšovat historii.,0
"( Nyní je součástí koncernu Contraves, vyrábí zbraňové obranné systémy a zaměstnává více než tři tisíce zaměstnanců v moderních prostorách .",1
"Problémy výzkumů vztahu rasy a inteligence je však nejednoznačné určení obsahu pojmu inteligence, stejně jako s nejasným vymezením pojmu rasy.",1
"OK, v této změně nevidím problém, rád si nechám poradit, šlo to i bez vkládání šablony, zdroj tam byl další jsem doplnil, doufám, že vše jej již v pořádku, přeji dobrou noc (Proton Post (diskuse) 5.",0
"Black Sabbath jsou anglická heavymetalová skupina, považovaná též za zakladatele doom metalu, která prakticky ovlivnila mnoho jiných stylů.",0
"Prof. Otakar Hostinský (2. ledna 1847 Martiněves – 19. ledna 1910 Praha) byl český estetik, teoretik hudby a divadla a profesor pražské univerzity, který se řadil k českému realistickému hnutí.",0
"Lionel Andrés Messi Cuccitini ( 24. června 1987 Rosario, Argentina) je argentinský fotbalista, který v současnosti hraje za katalánský klub FC Barcelona a nosí číslo dresu 10.",0
Často bývá hostem na řadě významných koncertů.,1
"Když budu absurdně tvrdit, že někteří lidé mají v mozku fň, které je nutí vykonávat určité činnosti, například odstraňovat články z kategorie pseudověda ;-) , tak je nemožné ji vyvrátit, protože jsem nijak nespecifikoval, co to to fň je, jenom jak se může projevovat.",1
Martin Sander ( 1963 v Berlíně) je německý varhaník.,0
Obrazárna Pražského hradu je nejstarší dosud existující expozice a sbírka obrazů nacházející se na území naší vlasti .,1
Kryštof ze Švamberka († 1534) - jihočeský šlechtic.,0
"Jen, prosím, z článku nedělejte omalovánku duplikací šablon (ta z otazníkem možná byla hezčí, ale v té s vykřičníkem je víc rozepsáno, co článek porušuje).",0
"František I. Nádasdy (čti: Nádašdy; německy: Franz Nádasdy von Fogarasföld; maďarsky: Nádasdy Ferenc) – (6. října 1555, Šárvár – 4. ledna 1604, Šárvár) byl uherský šlechtic, významný bojovník proti Osmanským Turkům, manžel Alžběty Báthoryové.",1
Presidential Cruises je lodní společnost v oblasti ochrany životního prostředí na Vltavě v centru Prahy.,0
"Julius Špičák ( 10. června 1952 Praha) je český gastroenterolog, přednosta Kliniky hepatogastroenterologie Transplantcentra Institutu klinické a experimentální medicíny (IKEM) v Praze, člen hnutí ANO 2011.",0
"Postava Čeburašky dala vlídnou a laskavou přezdívku v SSSR velmi populárnímu letadlu československé, nyní české provenience – LET-410.",1
Korektní oznámení ve výše uvedeném příkladu tedy zní:,1
System of a Down je rocková hudební skupina pocházející z Los Angeles v Kalifornii.,0
"Nino Manfredi, rodným jménem Saturnino Manfredi (22. března 1921 - 4. června 2004) byl italský herec a režisér, významný představitel žánru commedia all'italiana.",1
"Gregory S. Paul ( 1954) je americký paleontolog, ilustrátor a spisovatel na volné noze.",0
"Tommaso di Giovanni di Simone Guidi, zvaný Masaccio (narozen 21. prosince 1401 San Giovanni Valdarno - zemřel na podzim roku 1428 v Římě) byl italský malíř, který je považován za zakladatele renesančního malířství.",0
Kolyma je významná řeka v severovýchodní části Sibiře.,1
"Alois Zátopek (30. června 1907 – 22. června 1985) byl český geofyzik, zakladatel moderní české seismologie.",0
"V roce 1848 se zde za účasti tehdejší inteligence konal významný Slovanský sjezd, kterému předsedal František Palacký.",1
"Hartman z Holštejna byl významný moravský pán, který založil hrad Holštejn a kolonizoval holštejnské panství.",1
"Je prvním ze série tří kultovních filmů série Matrix, napsaných a režírovaných bratry Wachovskými ( Andy a Larry ) .",1
"Informace, že: „Před mnichovskou dohodou napsal dopis prezidentu Edvardu Benešovi, v němž stvrdil svoji loajálnost k republice.“ je sice pravdivá, nicméně je použita jako nepodložený důkaz o jeho údajných antinacistických aktivitách Schwarzenberga, a tedy informace, že tentýž dokument podepsal i Emanuel Moravec, nejznámější český kolaborant, uvádí tuto informaci pouze na pravou - objektivní míru a je tedy relevantní.",1
Krásný rukopis Avesty je uložen v knihovně Orientálního ústavu Akademie věd v Praze.,1
Nakladatelství již publikovalo přes 300 titulů a utěšeně se rozvíjí.,1
"BILLA (zkratka z německých slov „BILliger LAden“ – „Levný obchod“) je obchodní značka řetězce supermarketů provozovaných na území Česka a dalších evropských států společností BILLA, spol.",0
"Naneštěstí motor BHP (v sérii vyráběný jako Adriatic) ani jeho nástupce Siddeley-Deasy Puma nedokázal spolehlivě pracovat při požadovaném (a očekávaném) výkonu, a tak musel být jeho výkon snížen na 230 hp, aby se zvýšila jeho spolehlivost.",1
"Česká , zcela neoficiální , webová stránka o Rainbow Family",1
"Důsledkem takového řešení je velká nezávislost na původních licencích, které si s sebou původní jazyk i prostředí Java nese.",0
"V roce 1997 došlo v prostoru odstavných kolejí k požáru, při které však nikdo nebyl zraněn.",0
Josef Vlach (8. června 1923 Ratměřice – 17. října 1988) byl významný český houslista a dirigent.,1
"Bohuš z Drahotuš by významný moravský šlechtic, zakladatel rodu pánů z Drahotuš.",1
"Obdobně problematické je označení Moonova sekta (anglicky ), a představiteli antikultovních hnutí protože slovo sekta - sect má v anglickém jazyce převážně nepejorativní charakter, zatímco v češtině může být chápáno jako nadávka a může mít (stejně jako slovo kult) v závislosti na mluvčím a kontextu negativní, pejorativní nebo ideologickou konotaci, jak argumentují například P. Repstad, Z. Vojtíšek, D. Zbíral a B. van Driel a J.Richardson",0
"Zapsal se ke studiu na Vysoké škole strojní a elektrotechnické ČVUT v Praze, a to na katedru stavby letadel a přístrojové techniky, kterou vedl letecký konstruktér a pozdější profesor ČVUT, Dr. Ing.",0
"V sezoně 2009-2010 spadl do MSFL, když v posledním kole prohrál s Vlašimí 3:1.",0
"Emil Kolozsvári Grandpierre (15. ledna 1907, Kluž – 11. května 1992, Budapešť) byl maďarský spisovatel, překladatel a kritik, jeden z nejčtenějších maďarských spisovatelů své doby.",0
"Vlasta Henych ( 1962 ) je český metalový baskytarista a zpěvák, frontman black metalové hudební skupiny Törr a člen projektu Zemětřesení.",0
"Původně se specializovala na finanční produkty určené k financování bydlení (stavební spoření, úvěry ze stavebního spoření, překlenovací úvěry, hypoteční úvěry aj.",0
Neuskutečněný návrh na rozdělení Moravy a Českého Slezska na župy z roku 1920,0
"M. M. Bachtin byl významný ruský filosof a myslitel, teoretik evropské kultury a umění.",1
náhled | Američtí piloti stroje F-15E.,0
"Jack St. Clair Kilby (8. listopadu 1923 Jefferson City, USA – 20. června 2005 Dallas, USA) byl významný americký elektroinženýr, který v roce 2000 obdržel Nobelovu cenu za fyziku (společně s dalšími dvěma vědci).",1
"Americká psychologická asociace ve své žádným autorem nepodepsané publikaci tvrdí, že existuje dlouhodobá shoda behaviorálních a sociálních věd a profesí zabývajících se lékařstvím a duševním zdravím na tom, homosexualita sama o sobě je normální a příznivá varianta lidské sexuální orientace.",0
Jiří Kajínek ( 11. ledna 1961 Prachovice) je český ( soudem údajně ) nájemný vrah a svého druhu celebrita.,1
"Místo abys napsal ""+šablona NPOV, zdůvodnění v diskusi"", ze kterého by bylo vše jasné, napíšeš svůj typický blábol a co jsi ve skutečnosti udělal, musím zjistit až porovnáním verzí.--Ladin (diskuse) 18.",1
"Bylo by potřeba přepracovat článek tak, aby pojednával o praseti divokém jako o jednom z druhů savců, ne jako o jednom z lovných zvířat (to by mělo být součástí tomu vyhrazené kapitoly).",1
"Pojem ""Zvánovcova válka"" je výsměšný a stranický název pro červencový konflikt wikipedistů.",1
"To je zabodnutí nože do lebečního důlku v místě vyústění míchy do prvního krčního obratle (tedy lidově ""za vaz"") .",0
"Vyráběla se nejdříve v Hirošimě, u novější generace i v Hofu.",0
"Josef Cibulka (1. července 1886, Ústí nad Orlicí – 2. dubna 1968, Praha) byl významný český historik umění a archeolog zaměřený na dějiny církevního umění a středověkou archeologii, vysokoškolský pedagog , vědec evropského formátu a římskokatolický kněz.",1
"24. března 1999 NATO zahájilo leteckou Operaci Allied Force proti Svazové republice Jugoslávie, která nebyla schválená Radou bezpečnosti OSN, s cílem vyhnat z Kosova srbskou armádu a tak podpořit Kosovskou osvobozeneckou armádu, kteří páchaly etnické čistky vůči nealbánskému obyvatelstvu s cílem získat nezávislost násilím.",0
"Anarchismus – odstranění společenské hierarchie, odpor k donucovacím autoritám",0
") byl český básník, prozaik, dramatik, publicista a nacionalistický politik, v mládí jeden z představitelů tzv.",0
"Wilhelm svobodný pán von Engerth (26. května 1814, Pština, Slezsko, Pruské království – 4. září 1884, Leesdorf u Badenu, Dolní Rakousy, Rakousko-Uhersko) byl významný rakouský stavitel tratí a konstruktér lokomotiv.",1
Obsahuje detajlní databázy o postavách místech a událostech v celém univerzu.,1
"Václav Uhlíř ( 1954) je český varhaník, organolog a hudební pedagog.",0
"Podle oficiální správy generála Dwighta D. Eisenhowera američtí vojáci osvobodili na 32 000 vězňů, při čemž neutralizovali 300 příslušníků stráže tábora z SS-Totenkopfverbände.",1
"Lucy Lawless zpívá, od mládí umí jezdit na koni , ovládá bojové umění a šermování s mečem.",0
Jeho matka byla lékařka a jeho strýc Szolem Mandelbrojt byl skvělý pařížský matematik.,1
Na straně anarchistů tehdy poblíž Barcelony bojoval i známý spisovatel George Orwell.,1
Toto studium úspěšně ukončil v roce 1998.,1
"Bystrianská, V:Spor o Těšínsko v letech 1918-1920, Brno 2005 online dostupno zde BAK_4V.pdf ?lang=en : Pod vlivem aktivit Zemského národního výboru, vydala Rada Narodowa 31. října prohlášení, že se ujímá vlády nad Těšínskem ve jménu polského státu.",0
Mimo jiné náleží těmto osobnostem:,0
"Zakládajícími a vůdčími členy byli dramatik, prozaik a esejista irského původu George Bernard Shaw a britský labouristický politik, ekonom a publicista Sidney James Webb (1859–1947) se svoji ženou Beatrice Webbovou .",0
"Pochází ze známé české divadelnické rodiny, strýc Jiří Orten byl český básník, druhý strýc Zdeněk Ornest byl herec, jeho otec Ota Ornest divadelní režisér, také jeho matka Jarmila Smejkalová byla herečka.",0
"Obecně je v přírodních vědách v současné době v zásadě nejvíce příjimán neodarwinismus, avšak zejména v USA evoluční teorie ve společnosti soupeří i s kreacionistickým pohledem, který je motivován ideologicko-nábožensky, avšak podle svých zastánců má i svůj vědecký diskurs .",1
"Prof. Charles Jules Henri Nicolle (21. září 1866, Rouen, Francie – 28. únor 1936, Tunis, Tunisko) byl francouzský lékař, nositel Nobelovy ceny za fyziologii a lékařství za rok 1928 „za práce o skvrnitém tyfu“.",0
"Švýcarská ústava z roku 1848 začíná: „Ve jménu Boha Všemohoucího, konfederace, k upevnění spojenectví mezi svými členy a k zachování a zvýšení jednoty, síly a důstojnosti švýcarského národa, přijala následující ústavu…“",0
"Pseudověda je společenský jev a jako taková může být encyklopedicky významná, ale to by v článku nemělo zakrýt popis většinového pohledu na článek a každá zmínka má být poměřitelná k svému významu.",1
Rasismus z řad obyvatel zcela nevymizel a mnoho lidí se doposud nevymanilo ze stereotypního vnímání jihoafrické společnosti .,1
"Jiří Lábus ( 26. ledna 1950, Praha) je český herec, bratr českého architekta Ladislava Lábuse.",0
"Vážený pane kolego,oceňuji vervu, s kterou jste se pustil do problému řešení konfliktů, dokonce i do mediace v jednom osobního problému, o němž jsem psal na jiném místě (víc než bych původně byl býval chtěl, ale prostor, který tomu vášnivému sebeprezentování byl poskytnut, mě překvapil).Pokud jsem mohl, snažil jsem se Vaše překlady a návrhy srovnat a přiřadit do již započatého postupu Řešení konfliktů, včetně opravy odkazů na již používané pojmy (samozřejmě i ty jsou náhodné, ale měly by být konsekventně používané, aby odkazy fungovaly a nevedly do prázdna).",1
Během švédských invazí (1655–60) bylo město nájezdníky velmi zničeno.,1
"Španělsko se dělí na 17 autonomních společenství a 2 autonomní města, dále pak na 50 provincií.",0
Jedná se o významné turistické a kulturní centrum jižních Čech.,1
"Podle nedoložených tvrzení byl v roce 2016 informován, že bude při příležitosti státního svátku 28. října 2016 prezidentem republiky Milošem Zemanem vyznamenán řádem T. G. Masaryka, prezident však uvedl, že žádný návrh nikdy nepodal.",0
"Beda Dudík, vlastním jménem František, (29. ledna 1815 Kojetín – 18. ledna 1890 Rajhrad ) byl významný moravský historiograf a církevní historik, kněz a benediktinský mnich v Rajhradském klášteře.",1
"31. října – Meindert Hobbema, holandský malíř, krajinář († 7. prosince 1709)",0
"Kdyby správci za destruktivní zásahy zablokovali soudruha 213.220.224.247, nemusel by článek vypadat jak vystřižený z Rudého Práva .",1
"Bývalý ekonomický poradce ruské vlády Andrej Illarionov (později pracovník Catonova institutu ve Washingtonu) pak uvedl , že připojení Krymu k Rusku si ve skutečnosti přálo asi jen 34 % voličů.",1
"V roce 1315 došlo k dalšímu dělení a vzniklo Osvětimské knížectví, v jehož rámci Osvětim byla sídlem místního knížecího rodu, jedné z větví Piastovců.",0
"V roce 1999 začal pracovat na modelu Bugatti Veyron; navrhl design celého exteriéru s výjimkou kol, které navrhl zbytek týmu.",0
"Jakob, Bashevi, Bassewi, Bazzevi, Baše, Bát-Ševi, z Treuenburgu; též Šmiles či Schmieles; hebrejsky עקב בשבי פון טרוינברג h; 1570 Verona - 2. května 1634 Mladá Boleslav) byl šlechtic, finančník a obchodník.",0
Dr. Hugo Feigl (15. března 1889 Praha – 5. února 1961 New York) byl pražský galerista.,0
1973: Dozorčí rada Americké psychiatrické asociace na základě výsledků vědeckých výzkumů schvaluje odebrání homosexuality z diagnostického a statistického manuálu (DSM-II) a staví se proti veřejné i soukromé diskriminaci homosexuálů a pro přijetí zákonů podporujících občanská práva.,1
"Podle internetového deníku Neviditelný pes jsou příznivci Dělnické strany stoupenci národního socialismu a zastávají šovinistickou a rasistickou ideologii, podle některých názorů jde o krajní levici.",0
"Željko Ražnatović, známý též pod přezdívkou Arkan, (17. dubna 1952 Brežice - 15. ledna 2000 Bělehrad) byl srbský zločinec, podnikatel, politik a velitel polovojenské Srbské dobrovolnické gardy.",1
"K tomuto tvrzení stačí kouknout na reference, kde převažují izraelské noviny ( tedy noviny jedné strany konfliktu ).",0
Child in Time je skladba britské hardrockové skupiny Deep Purple.,0
Karel Bidlo (13. ledna 1904 Hluboká nad Vltavou - 13. července 1992 Praha) byl český fagotista.,0
