sentence,label
JOHANNESBURG 16. března Sapa MBEKI SE V PONDĚLÍ V HARARE SETKÁ S MUGABE A TSVANGIRAIEM,0
Z hlediska mandátu Společenství národů by opatření proti Zimbabwe mohla sahat od kolektivního nesouhlasu až po pozastavení činnosti.,1
"Mbeki, Obasanjo a Howard byli na nedávném zasedání hlav vlád Commonwealthu (CHOGM) v Austrálii pověřeni, aby rozhodli, jaká opatření by měla být v souvislosti se situací v Zimbabwe přijata.",1
"Tým uznal, že volební kampaň byla charakterizována ""polarizací, napětím a případy násilí a zastrašování"".",1
"CHOGM se rovněž rozhodl prozkoumat způsoby, jak Zimbabwe pomoci s pozemkovou reformou a potravinovou pomocí.",1
Mugabe měl být v neděli znovu uveden do funkce zimbabwského prezidenta po svém kontroverzním znovuzvolení minulý víkend.,1
"Khumalo uvedl, že jednání se zúčastní také nigerijský prezident Olusegun Obasanjo a že vyvrcholí v úterý, kdy se oba setkají v Londýně s australským premiérem Johnem Howardem.",0
"Nebyl uveden žádný důvod, proč se Mbeki nemůže zúčastnit.",0
Mbeki byl poprvé zvolen premiérem v roce 1980 a od té doby zemi fakticky vládne.,1
"Mluvčí ministerstva zahraničí Ronnie Mamoepa mezitím uvedl, že Mbekiho zástupce Jacob Zuma bude zemi zastupovat na poslední inauguraci kontroverzně znovuzvoleného prezidenta Roberta Mugabeho, která je naplánována na neděli v Harare.",1
"Organizace africké jednoty (OAJ) rovněž podpořila znovuzvolení zimbabwského prezidenta Roberta Mugabeho a její pozorovatelský tým označil volby za ""transparentní, důvěryhodné, svobodné a spravedlivé"".",1
Podle zpráv z Lagosu se Obasanjo rovněž nezúčastní.,0
"(OPRAVUJE TITUL AUSTRÁLSKÉHO PREMIÉRA, AKTUALIZUJE ZUMA, KTERÝ SE ZÚČASTNÍ INAUGURACE) Prezident Thabo Mbeki přiletí v pondělí do Harare, aby se setkal se zimbabwským prezidentem Robertem Mugabem a později s vůdcem opozice Morganem Tsvangiraiem, řekl v sobotu agentuře Sapa prezidentův mluvčí Bheki Khumalo.",0
"Mamoepa uvedl, že klíčovými body programu je nyní hospodářské oživení Zimbabwe a sociální stabilita ""v kontextu národní jednoty"".",1
"Státem schválené zábory půdy, které zimbabwské soudy několikrát prohlásily za nezákonné, a sucho narušily produkci potravin v Zimbabwe a ve velké části země již hrozí hladomor.",1
"Tým Commonwealthu na začátku tohoto týdne uvedl, že ""podmínky v Zimbabwe neumožňovaly dostatečně svobodný a spravedlivý projev vůle voličů"".",1
"Pozorovatelská mise Jihoafrické republiky rovněž schválila průběh hlasování a v průběžné zprávě uvedla, že ""(o)becně ... orgány pověřené provedením voleb splnily svou práci uspokojivě"".",1
Volby se nyní konají.,0
"Musí však požadovat, aby si africké země udělaly pořádek doma.",1
"Evropa už naštěstí není ""africkým policistou"".",1
Je čas mluvit jazykem pravdy.,1
Neznamenaly nic víc než zákaz dovolené a zlatý důchod.,1
"Robert Mugabe zůstává u moci díky kukuřici, ropě a elektřině, které dodává do Jihoafrické republiky.",1
"Únos voleb byl ohlášen, připraven a zorganizován.",1
"Pokračovala ""válka o půdu"" s rizikem vyvolání hladomoru.",1
"Po prezidentském hlasování v Zimbabwe nelze Robertu Mugabemu vytknout jen jednu věc, a to že se netajil svým odhodláním zůstat u moci všemi možnými prostředky.",1
"A konečně, a to je nejdůležitější, Velká Británie zůstala uvězněna ve známém psychodramatu mezi bývalým kolonizátorem a kolonizovaným.",1
"Od chvíle, kdy v červnu 2000 málem přišel o parlamentní většinu, hlava státu svým příznivcům opakovaně tvrdila, že prezidentské volby budou ""válkou"".",1
Nezávislost zimbabwské justice byla ohrožena.,1
Místní tisk byl pronásledován.,1
"Keňa a Tanzanie dokonce Robertu Mugabemu po prvním kole ""blahopřály"" ke znovuzvolení.",1
Má na to prostředky.,1
V Zimbabwe je lepší mít konec trápení než trápení bez konce.,1
Své slovo dodržel.,1
"Afrika se svými ""pozorovateli"" právě ratifikovala hanebnou volební ostudu.",1
Skutečné tajemství volební urny nebude nikdy odhaleno.,1
"Armáda přísahala věrnost ""otci nezávislosti"" bez ohledu na verdikt u volební urny.",1
"Buď má Nové partnerství pro africký rozvoj (Nepad) pouze bavit mezinárodní galerii při příležitostných konferencích o ""udržitelném rozvoji"", nebo si Afrika musí sama vynutit minimum poctivosti a dodržování základních svobod.",1
Mělo by to někoho překvapit?,1
"Nehledě na rozhořčené protesty nebylo učiněno nic, co by zabránilo katastrofě, která čeká jednu z klíčových zemí jižní Afriky, považovanou za pól růstu kontinentu.",1
"Zbraň takzvaných ""inteligentních"" sankcí se ukázala jako neúčinná, zejména proto, že trestní opatření byla přijata příliš pozdě a posloužila pouze k tomu, aby Robertu Mugabemu a jeho spolupracovníkům znemožnila cesty do zahraničí a přístup k finančním prostředkům, které odčerpali.",1
"Opoziční Hnutí za demokratickou změnu (MDC) se stalo obětí ""státního terorismu"", který jeho kandidát Morgan Tsvangirai právem odsoudil poté, co byl poražen ve volbách, které byly proti němu načítány od začátku do konce, od sestavování volebních seznamů až po sčítání hlasů.",1
"Tento ""fait accompli"" v Zimbabwe je výzvou pro mezinárodní společenství.",1
"Buď absence demokracie v Africe již není pro Evropu větším problémem než nedostatečný rozvoj, nebo je čas začít vážně uvažovat o ""dobré správě věcí veřejných"" jako podmínce pro poskytnutí pomoci.",1
"K jejímu splnění se může postavit pouze tak, že provede některé radikální změny.",1
"Tato směrnice je vydávána v době, kdy americká vláda tvrdí, že vede boj proti terorismu na celém světě.",1
"Zdá se, že po úderu, který Američané dostali 11. září v New Yorku a Washingtonu, jsou Spojené státy odhodlány přenést spravedlnost do prehistorických časů.",1
"Koneckonců Spojené státy neporušují práva jedné lidské bytosti, ale mnoha mnoha lidských bytostí.",1
"Nyní Spojené státy vydaly příkaz k vraždě milionů lidských bytostí, aniž by měly jakýkoli důkaz, důvod nebo dokumentaci.",1
"Všechny evropské země koordinovaně odvolaly své velvyslance z Teheránu, aby na Íránskou islámskou republiku vyvinuly tlak.",1
Jediným důvodem by mohl být odpor vůči Spojeným státům.,1
"Pokud by evropské země byly při stahování svých velvyslanců z Íránu upřímné a obviňovaly Írán z porušování lidských práv, pak by měly odvolat své velvyslance ze Spojených států.",1
"Americký prezident Bush nařídil americké Ústřední zpravodajské službě (CIA), aby vraždila odpůrce Ameriky, ať se nacházejí kdekoli na světě!",1
"Nikdo nedopustí, aby tento lidský výdobytek, jímž je objev Bohem daných lidských práv, k němuž se dospělo po tisíciletém bádání, přišel nazmar.",1
"Nebyl to jen pokyn od Boha, který potvrdili všichni duchovní v celém islámském světě.",1
"Řekli, že se jedná o teroristický čin, který je v rozporu s mezinárodním právem, a prohlásili, že potírá zásady lidských práv!",1
"Objasněním imámova výnosu dala Íránská islámská republika lidem na celém světě najevo, že urážka Proroka ve skutečnosti porušuje práva milionů lidí na celém světě.",1
"Je zřejmé, že žádná země se s takovou krutostí nesmíří.",1
"Bylo by proto vhodné, aby všechny islámské země stáhly své velvyslance ze Spojených států.",1
"Když imám (nechť je s ním Bůh spokojen) vydal fatvu proti Salmanu Rushdiemu za urážku Proroka (mír s ním) a svatého Koránu, země, které jsou takzvanými zastánci lidských práv, proti fatvě protestovaly.",1
"Spojené státy si myslí, že mohou umlčet volání národů světa, které usilují o spravedlnost, zvukem výbuchů sedmitunových bomb, a myslí si, že ve stínu tohoto hluku mohou ospravedlnit své vlastní nelidské chování.",1
"Alaibe uvedl, že komise je skutečně odhodlána změnit běh věcí v Bayelse a dalších státech NDDC, které byly po léta dlouhodobě zanedbávány.",1
"V pozdějším rozhovoru s novináři výkonný ředitel NDDC pro finance a správu Timi Alaibe uvedl, že výběr Odi byl záměrnou politikou, která měla dát obyvatelům oblasti, kteří se stále vzpamatovávají z traumatu smutné události z roku 1999, pocit sounáležitosti.",1
"Dodal, že zpráva bude předložena sněmovně, jakmile bude opět zasedat.",0
"Rozpis statistik pacientů, kteří využili této akce, ukázal, že 106 pacientů podstoupilo všeobecné operace, 20 pacientů operaci šedého zákalu, 260 pacientů dostalo oční brýle, zatímco 1 988 dalších pacientů podstoupilo všeobecné konzultace.",0
"Mezitím jsou připraveny zprávy o vyšetřování nedávného úniku ropy, ke kterému došlo v Umudike Ohaji Egbema council ve státě Imo a při kterém zemřelo osm osob a mnoho dalších bylo zraněno.",0
Přes 2 374 lidí ze státu Bayelsa dostalo díky Komisi pro rozvoj delty Nigeru (NDDC) bezplatné lékařské služby kvůli různým onemocněním.,0
"Prozradil to ve středu poslanec zastupující federální volební obvod Ohaji Egbema Oguta ve Sněmovně reprezentantů Tony Okere, když ve své volební kanceláři odpovídal na otázky novinářů.",0
"""S kombinovaným cílem poskytovat bezplatnou kvalitní zdravotní péči v této venkovské oblasti prostřednictvím výdeje předepsaných léků, jakož i provádění operací, které přicházely na lékařské pracoviště denně, jsme to udělali proto, abychom pacientům, s nimiž přicházíme do styku, poskytli zdravotní poradenství a vzdělání, snad abychom předešli dalším problémům v budoucnosti,"" řekl Nortman.",1
"Kromě Odi, jehož lidé se umístili na prvním místě v počtu příjemců (dostali 1, 733 z 2, 374 ošetřených osob), jsou dalšími radami, které se účastnily bezplatné zdravotní péče, mimo jiné Kolokuma/Opukoma, 284 osob, Kaiama, 213 osob.",0
"V souvislosti s činností NDDC Okere obvinil komisi, že umisťuje projekty do oblastí, kde se netěží ropa, a varoval, že by se mohla odchýlit od svých stanovených cílů.",1
"Uvedl, že složení komise zahrnuje zástupce Ředitelství ropných zdrojů Nigerijské národní ropné korporace (NNPC), vlády, společnosti Shell a hostitelské komunity, aby byla zajištěna spravedlnost a férovost, právo chránit pouze jednu stranu,"" řekl.",0
"Koordinátor projektu, pan Sean Nortman, novinářům řekl, že na realizaci projektu se podílí 52 dobrovolníků z různých lékařských oborů.",0
"Analytik Luis Vicente León, šéf vlivné průzkumné firmy Datanalisis, ve středu agentuře AFP řekl, že ""prezident nadále kontroluje moc"" a že ""vojenský sektor, navzdory tomu, že se objevil další disidentský generál, nevykazuje žádné známky toho, že by odporoval prezidentově autoritě"": Chávez stále kontroluje vojenské posty.""",0
"Po něm vystoupil divizní generál Rafael Damiani z militarizované Národní gardy (GN), který odsoudil skutečnost, že prezident Chávez nařídil vojákům použít sílu při potlačování demonstrace v Caracasu na podporu stávkujících manažerů státní společnosti PDVSA [Venezuelská ropná společnost, a. s.].",1
"""V tuto chvíli by musela zasáhnout armáda, která by buď přiměla obě strany ke skutečné dohodě, nebo by zvolila protiústavní východisko (převrat),"" předpověděl.",1
"Národní stávka je důležitou bitvou v dlouhodobé válce, jejíž konečný výsledek se nejeví jako romantika,"" dodal.",1
"Prezidentovi odpůrci, kteří se tuto středu shromáždili v jedné z kanceláří státní společnosti Venezuelská ropná společnost (PDVSA) a připojili se tak ke stávce, kterou od čtvrtka [4. dubna] vede její vedení, nesou transparenty s výzvou k podpoře mužů v uniformách.",1
"Analytik poznamenal, že ""Venezuela se nyní radikalizuje mezi neschopnou, zneužívající a autoritářskou vládou a neutralizovanou, heterogenní, netrpělivou a politicky nezralou opozicí"".",1
"Generální inspektor ozbrojených sil generál Lucas Rincon v úterý doprovázel ministra civilní obrany Josého Vicenteho Rangela a ministra energetiky Alvara Silvu Calderona při prohlídce strategických ropných zařízení státní společnosti PDVSA, jejíž manažeři dokončují sedmý den stávky, která ochromila rafinérské operace a dodávky pohonných hmot.",0
"Po jejich prohlídce Rincon podpořil oficiální zprávu prohlášením, že ""dodávky ropy na hlavní národní a mezinárodní trhy (tento hlavní zdroj devizových prostředků země) jsou normální a odpovídají stávajícím dohodám"".",1
"Generál Gonzalez, který prováděl revizi venezuelsko-kolumbijského pohraničního konfliktu, obvinil Cháveze ze lži, když prohlásil, že kolumbijské guerilly nevstupují na venezuelské území, a odporoval mu: Ve skutečnosti vstupují a ""vojensky proti nim bojují"" jednotky z této země.",1
"""Vojáci, kde jste?"" a ""Vojáci, podpořte nás,"" stálo na některých plakátech, které nesli sympatizanti stávky.",1
"""Konflikt se časem vyostří.",1
"León dodal, že opozice považuje konflikt v PDVSA za ""dokonalou záchranu pro oživení občanského společenského tlaku na Chávezovo odstavení od moci, a to po ochlazení"" tohoto tlaku v posledních dnech.",1
Současně byla prý posílena ostraha ropných zařízení na základnách a ve správních oblastech Caracasu.,0
"Dochází k existenčnímu konfliktu: Chávez chce ovládnout instituce a oni ho chtějí odstavit od moci.""",1
"Luis Alberto Camacho, náměstek ministra pro bezpečnost občanů, oznámil, že 22 000 příslušníků Národní gardy, jedné ze složek ozbrojených sil, bylo rozmístěno po celé zemi, aby chránili osoby a majetek během generální stávky.",0
Alternativu výjimečného stavu tuto středu výslovně vyloučil ministr vnitra Ramon Rodriguez Chacin.,1
"Analytik poznamenal, že ačkoli v ulicích rostou nepokoje, naděje opozice na okamžitý odchod šéfa státu ""vypadá troufale"".",1
"Armádní brigádní generál Nestor Gonzalez, který nevelí žádným jednotkám, vystoupil ve středu na tiskové konferenci a pronesl výroky proti šéfovi státu, čímž se připojil k pěti dalším disidentským důstojníkům v činné službě, kteří se v únoru vzbouřili.",1
"""Zejména u partyzánů dodáváme mrtvé, zatímco vy se bavíte politikou,"" řekl Gonzalez, první z vojenských představitelů, kteří se ve středu vzbouřili.",1
"Leon si představuje dva scénáře: V prvním případě se napětí v následujících dnech zvýší, ale nedestabilizuje vládu, pak ke konci týdne poklesne a vyvolá frustraci opozice z nedosažení jejího cíle, což by zase posílilo Cháveze.",1
"Dále poznamenal, že ""možnosti vyjednávání mezi těmito dvěma skupinami se stávají neexistujícími.",1
"Velitel armády Efrain Vasquez a generál Francisco Belisario Landis, velitel GN, zase potvrdili, že jejich jednotky se podílejí na plánech pohotovosti ozbrojených sil, a popřeli, že by docházelo k militarizaci zařízení státní společnosti Venezuelská nafta (PDVSA).",1
"Analytik Datanalisis Leon však naznačil, že i když Chávez v současné době stále ovládá ozbrojené síly, tato skutečnost ""nepředstavuje žádnou trvalou životní pojistku"", neboť současná časově neomezená generální stávka, kterou svolalo vedení opoziční CTV a FEDECAMARAS [Venezuelská federace asociací a obchodních a průmyslových komor], je pouze jednou z bitev ve válce, která bude podle jeho předpovědí dlouhá.",1
"Druhou, ""kterou nelze odmítnout"", je podle něj to, že Chávez zůstane pevný ve svých pozicích vůči svým oponentům a vyhlásí výjimečný stav s pozastavením záruk, lidé by vyhlásili stav občanské neposlušnosti a rozpoutalo by se nekontrolované násilí.",1
"Podle Carlose Ortegy, předsedy Konfederace venezuelských pracujících (CTV), největší odborové konfederace v zemi, však vysoké vojenské velení podpořilo vládu během výjimečného stavu, který vyvolala stávka organizovaná opozicí odborů a podnikatelských sdružení, stávka, která byla v noci na středu prodloužena na neurčito.",1
"Damiani, úředník v činné službě, uvedl, že tuto informaci prozradil, aby se pokusil zabránit ""této akci, která je důsledkem prezidentovy hlouposti, jež pošpiní jméno ozbrojených sil a zejména Národní gardy"".",1
"Druhý rebel, GN Div generál Damiani, obvinil Cháveze, že ""nařídil Národní gardě použít sílu za účelem odstranění osob umístěných"" před jednou z budov PDVSA v Chuao v tomto hlavním městě.",1
"Caracas (AFP) - Vrchní velení venezuelské armády trvá na své podpoře prezidenta Huga Cháveze navzdory výzvám opozice k účasti na časově neomezené generální stávce vyhlášené v noci na středu [10. dubna] a navzdory individuálním projevům nekázně dvou generálů z téhož dne, z nichž jeden nevelel žádným jednotkám.",1
"Doufejme, že současný summit umožní zemím SNS nastolit nové cesty ke sblížení.",1
"""Nemůžeme stát stranou této globální tendence,"" řekl kazašský prezident.",1
"Dodal však, že ke skutečnému sjednocení přece jen dojde, neboť země SNS mají pro unii mnohem více důvodů než země Evropské unie.",1
Kazašský prezident optimistický ohledně budoucnosti SNS,1
"Moskva, 29. listopadu: Kazašský prezident Nursultan Nazarbajev, který přijel do Moskvy, aby se zúčastnil summitu k 10. výročí založení Společenství nezávislých států, ve čtvrtek [29. listopadu] po svém příjezdu prohlásil, že v členských zemích SNS se vyvinula ""určitá apatie"" vůči společenství.",1
"Pokud jde o delimitaci hranice mezi Kazachstánem a Ruskem, Nazarbajev uvedl, že tento proces pokračuje bez jakýchkoli sporů a při vzájemném respektování zájmů a že dokumenty o konečné delimitaci budou pravděpodobně podepsány příští rok.",1
"Uvedl, že tato tendence odráží hospodářské a kulturní tradice zemí SNS, které byly dříve součástí Sovětského svazu.",1
"Když se vrátil k problému rozšiřování všestranné spolupráce mezi zeměmi SNS, Nazarbajev uvedl, že tento proces urychluje nový faktor - globalizace.",0
"Jasně řekl, že bývalé sovětské republiky ""se zcela nerozpadly, ale ani nevytvořily dostatečně silné spojenectví na novém základě"".",1
"Německý automobilový gigant v pátek svolal 150 000 luxusních vozů Mercedes-Benz v celé Evropě a na Blízkém východě, aby odstranil závadu, která mohla způsobit předčasné vystřelení bočního airbagu u řidiče, uvedly noviny.",0
"Stažení provedené v Číně v roce 1999 bylo čistě preventivním opatřením a v té době nebyly v Číně hlášeny žádné incidenty, citoval deník China Daily.",1
"Peking, 17. července (XINHUA) - Společnost DaimlerChrysler AG v pondělí uvedla, že mezinárodní svolávání luxusních vozů Mercedes-Benz se netýká majitelů vozidel v Číně.",0
"Čínské sdružení spotřebitelů v pondělí podle deníku China Daily uvedlo, že obdrželo pět stížností na problémy související s vozy Benz v Číně.",1
"Z písemného prohlášení čínské pobočky společnosti vyplynulo, že od posledního stažení vozů z trhu v roce 1999 nebyly v Číně zjištěny žádné závady, uvedl úterní deník China Daily.",0
"Vyloučení Číny ze svolávací akce vedlo k tvrzení, že firma byla vůči čínským zákazníkům zaujatá.",1
"Problém byl poprvé objeven v březnu 1996 v Indonésii a v listopadu 1999 vedl ke svolání vozů ve Spojených státech a v Asii, kde se předpokládalo, že horké a vlhké prostředí airbagy spouští.",0
"Podle vojenských odborníků je možné, že v příštích dnech a týdnech dojde k obnovení střetů mezi Tálibánem a jednotkami UIFSA v různých oblastech Afghánistánu.",1
"Podle zpráv z afghánských zdrojů navštívili včera ráno, v úterý, vysoce postavení velitelé Talibanu, včetně [ministra vnitra] Mola Abdorrazaqa Akhonda a Mola Abdol Qahira [foneticky], frontovou linii v [severovýchodní] provincii Tachár.",0
Současně bylo do oblasti Dara-e Suf [provincie Samangan] vysláno několik jednotek pod vedením velitele Yariho a velitele Samara z vojenské pevnosti Dehdadi poblíž Mazar-e Sharif.,0
Tálibán rovněž zahájil ofenzívu v oblasti Andarab v provincii Baghlán.,0
"Podle jiné zprávy dal [vysoký velitel Tálibánu] Abdorrazaq Nafis pokyn vojenské pevnosti Mazar, aby zásobovala bojové zóny potřebnými prostředky.",0
Velitelé Tálibánu se připravili na nové ofenzívy na pozice Sjednocené islámské fronty [za záchranu] Afghánistánu v některých oblastech Afghánistánu.,0
V uplynulých dnech Tálibán vyslal z [hlavního města severní provincie Balch] Mazáre Šarífu pod velením Kajuma a Hašíma několik svých jednotek do Tacháru.,0
"Velitel Národních obranných sil SA (SANDF) generál Siphiwe Nyanda odjel do Číny, informovalo v neděli rozhlasové zpravodajství SABC.",0
"Mluvčí SANDF generál Chris Pepane uvedl, že se jedná o Nyandovu první návštěvu Číny z dobré vůle.",0
Cílem návštěvy je posílit vojenské vztahy mezi oběma zeměmi.,1
Nyanda se má vrátit po týdnu a poté okamžitě odcestuje do Demokratické republiky Kongo.,0
"Má také vlastnost, která je považována za nezbytnou pro výkon jeho funkce v současné krizi: politickou flexibilitu.",1
"Fernando Henrique byl sice vyslechnut ""se zájmem a pozorností"", jak se říká v diplomatickém žargonu, ale se skupinou nepohnul.",1
Argentinskou otázku vznesl předseda švédské obchodní rady Ulf Dinkenspiel.,0
"Poté, co příznivě charakterizoval Duhaldeho, požádal o pochopení a podporu jeho vlády.",0
"To je však pravděpodobně jen přitěžující faktor krize: politici, kteří řídí argentinský proces, pocházejí téměř výhradně z Buenos Aires nebo z provincie Buenos Aires, jako například guvernér Carlos Ruckauf.",1
"Jeden z přítomných podnikatelů řekl deníku Valor, že nejistota ve vztahu k Argentině se týká nejen budoucnosti, ale hlavně současnosti země.",1
"Podle jeho hodnocení si řešení vyžádá mnoho obětí ze strany elit i lidu, skutečnou restrukturalizaci národního paktu.",1
Prezident Fernando Henrique Cardoso minulý pátek ve Stockholmu v soukromém rozhovoru se skupinou švédských podnikatelů ostře zhodnotil situaci v Argentině.,1
"Uvedl, že tváří v tvář hospodářské a vládní paralýze není možné vyloučit riziko rozpadu národních institucí.",1
"""Jednoduše nerozumíme tomu, co se tam děje,"" shrnul podnikatel.",1
"Dodal, že se domnívá, že riziko nákazy v regionu bylo překonáno, ale požádal prezidenta Fernanda Henrique Cardosa, který byl v Argentině před cestou do Evropy, o úplnější hodnocení.",1
"Brazilský prezident uvedl, že řešení pro Argentinu, a to ani v delším časovém horizontu, není jisté kvůli institucionálnímu riziku.",1
"Tato restrukturalizace musí jít nad rámec vztahů mezi provinciemi a centrální vládou, což je v Argentině tradiční otázka, uvedl prezident.",1
"""Existují obavy z degenerace demokratického procesu v Argentině,"" prohlásil prezident podle dvou účastníků setkání.",1
"Podle Fernanda Henriqueho má prezident Eduardo Duhalde ""poměrně ostrý vhled"" do rozsahu krize.",1
"Uvažovat o vybudování Velké čínské zdi na Blízkém východě, plné důmyslných plotů a tunelů, znamená přiznat, že Izrael není bezpečná, není to normální země.",1
"Šaron se postaral o to, aby si Izraelci rychle osvojili poučení, že žádné místo v Izraeli nelze považovat za bezpečné.",1
"Jedinou cestou ze současné spirály násilí je, aby se Izrael omezil na oblasti, v nichž může převzít odpovědnost za bezpečnost svých občanů.",1
