sentence,label
"Polský premiér Donald Tusk prohlásil, že v rozhovoru s předsedou Evropské komise bude prosazovat ""odpovědné"" použití sankcí proti Ukrajině poté, co byli v Kyjevě při násilných střetech s policií zabiti tři lidé.",0
"Tusk ve středu ve Varšavě novinářům řekl, že jeho vláda doporučuje ""společný postup celé Evropské unie vůči událostem na Ukrajině a především uvážlivé a odpovědné využívání nástrojů, které má mezinárodní společenství k dispozici"".",0
"Proto budeme společně s našimi partnery hledat takový postup, který přinese kýžený efekt [...], aby se zastavilo násilí a represe proti občanům a účastníkům demokratické opozice na Ukrajině,"" dodal Tusk předtím, než o zhoršující se situaci v bývalém sovětském státě hovořil s předsedou Evropské komise José Manuelem Barrosem.",0
"Premiér Tusk se vyjádřil poté, co ukrajinský generální prokurátor potvrdil, že ve středu ráno zemřeli tři lidé, když se policie pokoušela vyklidit barikády poblíž vládní budovy v Kyjevě.",0
"Opozice tvrdí, že nejméně jeden z protestujících byl zastřelen střelbou policejního odstřelovače.",0
"Evropská unie vyzvala ukrajinskou vládu a opozici, aby ""zahájily skutečný dialog"".",0
"Důrazně odsuzuji násilnou eskalaci událostí v Kyjevě, která přes noc vedla ke ztrátám na životech.",0
"Hlášená úmrtí několika protestujících jsou zdrojem mimořádného znepokojení,"" uvedla v prohlášení šéfka zahraniční politiky EU Catherine Ashtonová.",0
"Dvě stovky lidí byly o víkendu zraněny při násilných protestech, které vypukly poté, co ukrajinský parlament schválil tvrdé zákony proti protestům v reakci na demonstrace proti tomu, že prezident Janukovyč v listopadu odmítl podepsat obchodní a jiné dohody s EU.",0
"Americké velvyslanectví na Ukrajině ve středu uvedlo, že osoby odpovědné za použití síly proti demonstrantům v Kyjevě budou zbaveny amerických víz.",0
"Velvyslanectví odhalilo, že ""několika občanům Ukrajiny souvisejícím s použitím síly"" byla v listopadu a prosinci loňského roku odepřena víza do USA, ačkoli v prohlášení nebyli jmenováni příslušní činitelé, uvedla tisková agentura PAP.",0
"Ukrajina tvrdí, že odhalila plán na vytvoření lidové republiky v Oděse",0
"Ukrajinská bezpečnostní služba uvedla, že zadržela několik osob obviněných ze spiknutí s cílem vyhlásit v Oděse u Černého moře separatistickou ""lidovou republiku"", podobně jako na povstaleckých územích na východě Ukrajiny.",0
"Bezpečnostní složky u členů údajné povstalecké skupiny zabavily výbušniny a zbraně, uvedla SBU v pondělí na svých internetových stránkách.",0
"Bezpečnostní služba rovněž uvedla, že v čele údajné separatistické skupiny stojí ruský občan, kterého v prohlášení označila pouze příjmením Stěpanov, a že byla ""vytvořena a financována ruskými tajnými službami"".",0
"Oděsa, černomořské přístavní město s početným ruskojazyčným obyvatelstvem, byla letos na jaře místem smrtelných střetů mezi promoskevskými a proevropskými aktivisty.",0
"Při násilnostech zahynulo více než 40 lidí, z nichž většina se ocitla v zapálené budově.",0
"Od té doby je ve městě, které je v celém bývalém Sovětském svazu proslulé svou etnickou směsicí a svérázným smyslem pro humor, převážně klid.",0
Protesty krymských Tatarů v Simferopolu,0
Vlajka Tatarů byla shromážděním asi 10 000 protestujících před krymským regionálním parlamentem v Simferopolu.,0
Jednalo se o demonstraci,0
Vlajka Tatarů byla výzvou pro shromáždění přibližně 10 000 protestujících před krymským regionálním parlamentem v Simferopolu.,0
"Byla to ukázka jednoty lidí, kteří se považují za Rusy, ale občany Ukrajiny.",0
Jejich předkové byli z regionu vyčištěni v roce 1944 za Stalinovy sovětské vlády.,0
Oficiální omluvu s výzvou k návratu na Ukrajinu vydal Kyjev v roce 1991.,0
"Nechtějí, aby byla země rozdělena.",0
NATO přezkoumá rozmístění amerického systému protiraketové obrany v Gruzii,0
Zvláštní zástupce generálního tajemníka NATO pro Kavkaz a Střední Asii James Appathurai reagoval na prohlášení gruzínského ministra obrany Irakliho Alasanii o potřebě rozmístění amerických systémů protiraketové obrany v Gruzii.,0
"Zástupce generálního tajemníka NATO přislíbil, že tuto zprávu předá spojencům.",0
"Je třeba poznamenat, že NATO nemá vlastní obranné systémy, zatímco spojenci podobnými systémy disponují.",0
"Aliance může v tomto vždy poskytnout podporu, jako to udělala v Turecku během syrského konfliktu.",0
"Poselství ministra Alasanii bylo jasné a jsem si jist, že bude v NATO přezkoumáno,"" řekl Appathurai.",0
"Již dříve, během konference ""Na cestě k Evropě celistvé a svobodné"", která se konala v Atlantic Council ve Washingtonu, D.C., Irakli Alasania vyzval alianci, aby rozmístila americké obranné systémy v Gruzii, stejně jako v dalších zemích usilujících o členství v alianci.",0
"Alasania se domnívá, že toto opatření je vhodnou reakcí na ruské akce na Ukrajině.",0
"Ministr obrany řekl: ""V této fázi je pro Gruzii důležitá jednota EU a NATO a vedení USA.",0
"Loď USS Donald Cook odplouvá z Černého moře, USS Taylor zůstává",0
"Americká válečná loď USS Donald Cook opustila Černé moře dva týdny poté, co byla mobilizována, aby ujistila spojence o závazku Spojených států vůči regionu, a to během napjaté situace na Ukrajině.",0
Podle amerického námořnictva loď provedla návštěvu přístavu a cvičení na moři s rumunským námořnictvem a fregatou USS Taylor třídy Oliver Hazard Perry.,0
Den před plánovaným vyplutím z Černého moře provedl Donald Cook cvičení na hladině s Taylorem a loděmi rumunského námořnictva ROS Regina Maria (F 222) a ROS Marasesti (F 111).,0
"Cvičení spočívalo v simulovaném útoku malých rychlých útočných plavidel, přičemž účastníci cvičení museli vzájemně úzce komunikovat, aby simulovaný útok odrazili.",0
"Jedinou americkou lodí, která zůstává v Černém moři, je fregata USS Taylor.",0
"Začátkem dubna Rusové odsoudili přítomnost USS Taylor v Černém moři s tím, že překročila legální pobyt.",0
"Podle úmluvy z Montreux z roku 1936 mohou válečné lodě jiných zemí než těch, které mají přístup do Černého moře, pobývat v Černém moři maximálně 21 dní.",0
Soul odmítá uznat ruskou anexi Krymu,0
"Jižní Korea neuznává krok Ruska anektovat Krym, uvedlo ve středu ministerstvo zahraničí, čímž se připojilo k odsouzení některých západních zemí, které ruskému prezidentovi Vladimiru Putinovi odebraly dřívější ukrajinské území.",0
"V úterý Putin podepsal s novými představiteli Krymu smlouvu o připojení, čímž se jižní oblast Ukrajiny stala územím Ruska.",0
"K převzetí došlo v době, kdy na Krymu pokračovala politická nestabilita po pádu předchozí ukrajinské vlády Viktora Janukovyče koncem minulého měsíce.",0
"Hlavní západní země včetně Spojených států odsoudily Putinův krok jako nacionalistický a pohrozily přísnějšími sankcemi vůči Rusku, přičemž některá média hlásala novou éru studené války.",0
"K těmto kritickým hlasům se připojilo i jihokorejské ministerstvo zahraničních věcí, které vyjádřilo znepokojení nad ruským převzetím Krymu.",0
"""Suverenita, územní právo a nezávislost Ukrajiny musí být nutně respektovány,"" uvedlo ministerstvo v prohlášení.",0
"""Naše vláda nemůže uznat (nedávné) referendum krymského lidu a (následnou) ruskou anexi Krymu."" ",0
"Rusko oznámilo, že více než 90 % obyvatel Krymu v referendu minulý týden schválilo převzetí regionu Ruskem, ale objevila se obvinění z možného podvodu.",0
Osm Španělů zatčeno po návratu z bojů na Ukrajině,0
"Zadržení jsou podezřelí, že bojovali po boku proruských sil.",0
"Čelí obvinění z ohrožování míru a zájmů Španělska, vraždy a držení zbraní a výbušnin.",0
Osm Španělů patří k několika různým komunistickým organizacím a dostalo se jim podpory od neoficiální proruské evropské sítě.,0
"Operace byla ukončena poté, co se tři z mužů vrátili do Španělska v průběhu února - poslední z mužů dorazil minulý týden.",0
"Policejní zdroje zatím neuvedly, zda mezi zadrženými byli 27letý Rafael Muñoz Pérez a 22letý Ángel Davilla-Rivas.",0
"Loni bylo potvrzeno, že se dvojice připojila k batalionu Vostok , a to na rozkaz Igora Strelkova, šéfa ozbrojených sil Doněcké lidové republiky.",0
Identifikaci zadržených usnadnil zvyk podezřelých zveřejňovat své fotografie s vojenskou technikou na sociálních sítích,0
"Ukrajina zahájila ""protiteroristickou"" operaci, jeden člověk byl zabit",0
"Operace ve východním Slavjansku se účastní jednotky všech bezpečnostních složek, říká ministr vnitra.",0
"Při nedělní ""protiteroristické"" operaci proti proruským separatistickým ozbrojencům ve městě na východě země byl na straně vládních sil zabit jeden příslušník ukrajinské státní bezpečnosti a pět dalších bylo zraněno, uvedl ministr vnitra.",0
"Na straně separatistů došlo během operace ve městě Slavjansk k ""neidentifikovatelnému počtu"" obětí, uvedl ministr Arsen Avakov na své stránce na Facebooku.",0
"Ukrajinské bezpečnostní síly zahájily operaci dříve v neděli, aby ukončily sevření separatistů ve východním městě.",0
Ve Slavjansku byla zahájena protiteroristická operace.,0
Řídí ji protiteroristické centrum státní bezpečnostní služby.,0
"Byly zapojeny síly ze všech bezpečnostních složek země,"" citovala agentura Interfax , ukrajinského ministra vnitra Arsena Avakova, který to uvedl na své stránce na Facebooku.",0
"Avakov vyzval obyvatele Slavjanska, aby zůstali doma v očekávání střetů mezi proruskými ozbrojenci, kteří obsadili úřední budovy, a ukrajinskými bezpečnostními silami.",0
"Předejte to všem civilistům: měli by opustit centrum města, nevycházet ze svých bytů a nepřibližovat se k oknům,"" citovala Arsena Avakova ukrajinská tisková agentura Interfax.",0
"Uvedl také, že ve městě se střílí, ale reportér agentury Reuters před městským policejním ředitelstvím ve Slavjansku řekl, že střelbu neslyšel, ale uvedl, že nad městem létají dva vojenské vrtulníky.",0
Proruští aktivisté s automatickými zbraněmi se v sobotu zmocnili vládních budov ve městě vzdáleném asi 150 km od ruských hranic a na okraji města postavili barikády.,0
"Asi desítka žen, které byly v budově v době jejího obsazení, byla evakuována, jakmile bylo Avakovovo oznámení zveřejněno.",0
"Před budovou stála skupina až stovky civilistů, mezi nimiž bylo mnoho starších žen, a skandovala vzkazy solidarity s protestujícími uvnitř, včetně ""Referendum!"", což byl odkaz na požadavek uspořádat místní hlasování, které by určilo samostatný status regionu.",0
"Na nádvoří budovy, které bylo samo o sobě zabarikádované, protestující vytloukali na štítech, které měli u sebe, vzdorovité tetování.",0
" Proruští demonstranti obsazují policejní velitelství, zatímco nad ním letí vojenský vrtulník, Slavjansk 13. dubna 2014.",0
Ukrajinští povstalci se stahují z předměstí Doněcku,0
Proruští separatisté ve středu opustili tři města na předměstí východního Doněcku a oblasti kolem letiště...,0
"Zeman vystoupil v ruské televizi, aby se ohradil proti sankcím",0
"Navzdory velkému odporu vůči jeho vstřícnému postoji vůči Rusku český prezident tvrdí, že Ukrajina nezažívá nic jiného než ""občanskou válku",0
"Moskva 17. listopadu (ČTK) - Český prezident Miloš Zeman dnes v ruskojazyčném rozhovoru pro ruský televizní kanál První kanál opět vyjádřil svůj kritický postoj k sankcím, které Západ uvalil na Rusko kvůli jeho politice v ukrajinské krizi.",0
"Zopakoval názor, že na Ukrajině probíhá občanská válka.",0
"""Podle mého názoru je nejdůležitější pochopit, že na Ukrajině je prostě občanská válka,"" řekl Zeman.",0
"""Nesmíme se zabývat žádnými sny o podpoře, včetně ekonomické, Ukrajiny, protože v podmínkách občanské války je ekonomická podpora naprostý nesmysl,"" odpověděl na otázku, jak dlouho podle něj budou trvat sankce EU vůči Rusku.",0
"Podle Zemana je ""dohoda mezi Ukrajinci a Ukrajinci"" prvním krokem k řešení situace.",0
"Druhým krokem by měla být dohoda o plynu a dohoda o záchraně Ukrajiny před bankrotem, protože existuje reálné riziko, že k němu dojde, dodal.",0
"V občanské válce je jakákoli ekonomická pomoc plýtváním penězi, řekl Zeman.",0
"Pokud jde o sankce proti Rusku, řekl, že je to podle něj strategie bez výhry (podle jeho slov ""lose-lose"").",0
"Hlasy proti sankcím podle něj zaznívají nejen z České republiky, ale i z dalších evropských zemí, jako je Slovensko, Maďarsko a ""možná i Rakousko"".",0
"Některé evropské země podle Zemana hovoří o tom, že nejdůležitější je boj proti islámskému terorismu a že je třeba najít jakési strategické partnerství Ruska, Číny, EU a USA v boji proti této reálné hrozbě.",0
"Pokud jde o odhad, jak dlouho může ukrajinská krize ještě trvat, Zeman řekl, že je ""trochu pesimistický"" kvůli riziku ukrajinského bankrotu.",0
"Pokud by k tomuto riziku nedošlo, očekával by, že v následujících měsících budou existovat nějaká účinná opatření týkající se pohonných hmot, plynu a dalších.",0
Průzkum NATO vše přehlédl: Admirál odhalil podrobnosti operace na Krymu,0
Admirál ve výslužbě Igor Kasatonov odhalil podrobnosti krymské operace z roku 2014 a přiblížil svou roli v historii ruské černomořské flotily.,0
"Operace z roku 2014, při níž byly zablokovány ukrajinské vojenské základny, byla úspěšná, protože ji nemonitorovala rozvědka NATO, řekl agentuře RIA Novosti bývalý velitel ruské Černomořské flotily admirál Igor Kasatonov.",0
"Na Krymu průzkum NATO přehlédl vše, co mohl a nemohl.",0
"Jedním z důvodů je politika přísného rádiového ticha během soustředění uskupení, stejně jako kvalifikované využití základny Sevastopol a dopravy, která ozbrojené síly na Krym přivezla.",0
"Admirál, který stál v čele ruské Černomořské flotily v letech 1991 a 1992, také odhalil rozsah krymské operace:",0
"Na letišti Gvardějskij měl přistát jeden Il-76, ale místo něj přistály tři, 500 lidí. ""Bylo mi řečeno, že Ukrajinci dostali informaci, že v únoru v Kači (Sevastopol) přistanou tři vrtulníky, ale místo toho jich přistálo šest.",0
"Jednalo se o diverzní jednotky, pozorovatele a návodčí, kteří působili společně s uskupením Flotila.",0
"Ruské a velmi silné: Kromě toho admirál Kasatonov hovořil o své historické roli v Černomořské flotile na počátku 90. let, kdy jednání vedla k zániku Černomořské flotily ve srovnání s tím, co bylo dříve:",0
"Po 3. srpnu 1992 vedl proces vyjednávání ke katastrofálním důsledkům: Černomořská flotila odešla všude kromě Krymu - Mykolajiv, Cherson, Oděsa.",0
"Zůstal jen Sevastopol, Feodosija a letiště Gvardějskoje u Simferopolu.",0
To byly obrovské chyby.,0
"Admirál Kasatonov také prozradil, co o operaci věděl, a řekl, že slavní ""slušňáci"" byli armádní specnaz a že se situace mohla snadno vymknout kontrole, kdyby před zablokováním ukrajinských vojenských základen na Krymu neodzbrojili.",0
Podněstří se chce spojit s Ruskem,0
"Předseda Nejvyšší rady Podněstří Michail Burla zaslal předsedovi dolní komory ruského parlamentu Sergeji Naryškinovi žádost o sloučení s Ruskem, informují Vedomosti.",0
Žádost byla podána v souvislosti s nedávným návrhem zákona Spravedlivé Rusko o zjednodušení anexe v Rusku.,0
"Podle tohoto dokumentu se země může stát ruským územím prostřednictvím referenda bez ohledu na názor její vlády, pokud v zemi neexistuje efektivní legitimní vláda.",0
Strana včera svůj návrh zákona předložila.,0
"Předseda Nejvyšší rady Podněstří Michail Burla zaslal žádost o připojení k Rusku předsedovi dolní komory ruského parlamentu Sergeji Naryškinovi, informují Vedomosti.",0
Žádost byla podána v souvislosti s nedávným návrhem zákona Spravedlivé Rusko o zjednodušení anexe v Rusku.,0
"Podle tohoto dokumentu se země může stát ruským územím prostřednictvím referenda bez ohledu na názor její vlády, pokud v zemi neexistuje efektivní legitimní vláda.",0
Strana včera svůj návrh zákona předložila.,0
Výkonné nařízení o uznání republiky Krym,0
Vladimir Putin podepsal exekutivní příkaz o uznání Republiky Krym.,0
Výkonný příkaz částečně zní:,0
"""Vzhledem k prohlášení vůle krymského lidu v celostátním referendu konaném 16. března 2014 Ruská federace uznává Republiku Krym jako suverénní a nezávislý stát, jehož město Sevastopol má zvláštní status.""",0
Nařízení vstupuje v platnost dnem podpisu.,0
Nařízení vlády o kontrolních stanovištích na ruských hranicích v Republice Krym a Sevastopolu,0
"Směrnice zřídila letecká, námořní, silniční a železniční kontrolní stanoviště.",0
Přijatá rozhodnutí vytvářejí právní základ pro fungování systému kontrolních stanovišť na ruské státní hranici v Republice Krym a Sevastopolu.,0
"Směrnice zřídila letecká, námořní, silniční a železniční kontrolní stanoviště.",0
Přijatá rozhodnutí vytvářejí právní základ pro fungování systému kontrolních stanovišť na ruské státní hranici v Republice Krym a Sevastopolu.,0
Dokument připravila Federální agentura pro rozvoj státní hranice.,0
"Na uvedených kontrolních stanovištích se podle stanoveného postupu provádí pasová, celní a další druhy hraniční kontroly.",0
Přijatá rozhodnutí vytvářejí právní základ pro fungování systému kontrolních stanovišť na ruské státní hranici v Republice Krym a Sevastopolu.,0
Porošenko: Příměří na jihovýchodě Ukrajiny prospělo obranyschopnosti země,0
"KYJEV 25. října (RIA Novosti) - Dohoda o příměří na jihovýchodě Ukrajiny prospěla obranyschopnosti země, ale vojenské řešení krize neexistuje, uvedl v sobotním apelu ukrajinský prezident Petro Porošenko.",0
Rozhodnutí o příměří prospělo především obranyschopnosti...,0
"A dnes jsme mnohem silnější než před šesti týdny,"" uvádí se v prohlášení.",0
"Podle Porošenka může jihovýchodní regiony Ukrajiny, ""kde neexistuje vojenské řešení problému, vrátit zpět pouze politické urovnání.",0
"Proto mě žádné karpování, - jakkoli ostré a bolestivé - nezastaví před nalezením mírového východiska z této situace,"" uvádí se ve výzvě.",0
"Krize na Ukrajině se vyhrotila v polovině dubna, kdy Kyjev zahájil vojenskou operaci proti stoupencům nezávislosti v jihovýchodních regionech země.",0
"Dne 5. září byla během setkání zástupců Ukrajiny, Ruska a Organizace pro bezpečnost a spolupráci v Evropě ( OBSE ) v Minsku podepsána dohoda o příměří mezi Kyjevem a samozvanými ukrajinskými lidovými republikami Doněck a Luhansk.",0
"Další ustanovení o příměří byla dohodnuta na druhém zasedání kontaktní skupiny pro Ukrajinu, které se konalo 19. září v Minsku.",0
Od té doby se kyjevské síly i bojovníci za nezávislost opakovaně vzájemně obviňovali z porušování příměří.,0
"Kyjev tvrdí, že amnestoval 3 luhanské federalisty, kteří složili zbraně",0
"Tři stoupenci federalizace z východoukrajinského Luhanska, kteří složili zbraně, byli zproštěni trestní odpovědnosti, uvedl ve středu Andrij Senčenko, úřadující zástupce vedoucího ukrajinské prezidentské administrativy.",0
"KYJEV 14. května (RIA Novosti) - Tři zastánci profederalizace z východoukrajinského Luhanska, kteří složili zbraně, byli zproštěni trestní odpovědnosti, uvedl ve středu Andrij Senčenko, úřadující zástupce vedoucího ukrajinské prezidentské administrativy.",0
"""Takříkajíc se nám podařilo přesvědčit tři lidi ze 47, se kterými jsme jednali, aby složili zbraně.",0
"A prokurátoři našli způsob, jak je zprostit trestní odpovědnosti,"" řekl Senčenko novinářům.",0
"Prozatímní ukrajinské orgány jsou připraveny udělit individuální amnestii každému protestujícímu, pokud se nepodílel na spáchání závažných trestných činů, dodal.",0
"Ukrajinská strana regionů opakovaně požadovala, aby parlament přijal zákon o amnestii pro všechny protestující na jihovýchodě země.",0
"Kyjevské úřady tvrdily, že jsou připraveny udělit amnestii stoupencům federalizace, ale pouze pod podmínkou, že složí zbraně a opustí vládní budovy, které drží.",0
Zákon musí ještě posoudit parlament.,0
"Doněcká a Luhanská oblast vyhlásily nezávislost na Ukrajině na základě výsledků referend, která se konala v neděli.",0
USA a EU toto rozhodnutí okamžitě prohlásily za nezákonné.,0
"Kreml v pondělním prohlášení uvedl, že respektuje vůli obyvatel jihovýchodu Ukrajiny, a vyzval režim v Kyjevě, aby učinil totéž.",0
"Kreml uvedl, že odsuzuje ""použití síly včetně vojenské techniky proti pokojným občanům, které vedlo k úmrtí"" během referend.",0
Luhanská oblast uzavřela devět uhelných dolů kvůli riziku výpadku elektřiny,0
"LUHANSK 27. července (RIA Novosti) - V Luhanské oblasti na východě Ukrajiny bylo dočasně uzavřeno devět uhelných dolů a 3 000 horníků bylo evakuováno kvůli hrozbě výpadku elektřiny, takže v regionu nezůstaly žádné funkční doly, informoval v neděli místní zpravodajský portál CityNews.",0
"Těžba musela být zastavena a lidé vyvedeni na povrch, protože v důsledku vojenských akcí byla poškozena dvě vysokonapěťová elektrická vedení, která patří společnosti Ukrenergo,"" uvedla zpráva.",0
Celkem bylo evakuováno 3 000 lidí.,0
"Do doby, než bude zažehnána hrozba odpojení elektřiny, budou doly pracovat v režimu podpory života (odvětrávání a odvlhčování),"" uvádí se ve zprávě.",0
"V Luhanské oblasti již od 11. července pozastavily práci čtyři další doly, a to po smrti horníků po výbuchu autobusu a kvůli probíhajícím vojenským akcím v blízkosti podniku.",0
Kyjevské úřady zahájily v polovině dubna na východě Ukrajiny speciální vojenskou operaci v rámci potlačování hnutí za nezávislost.,0
"Boje se zintenzivnily poté, co se Doněcká a Luhanská oblast vyhlásily nezávislými lidovými republikami.",0
V obou regionech zahynuly v uplynulých měsících stovky lidí včetně civilistů.,0
"Moskva označila probíhající vojenské akce za trestnou operaci a opakovaně vyzvala Kyjev, aby krveprolití okamžitě ukončil.",1
"Ruské ministerstvo zahraničí rovněž vyzvalo mezinárodní společenství, aby zasáhlo a vyšetřilo zločiny proti lidskosti, k nimž na Ukrajině v posledních měsících došlo.",1
Odmítnutí Kyjeva zachovat příměří v místě zřícení letu MH17 porušuje rezoluci RB OSN - Rusko,1
