sentence,label
"""Moje zkušenost s každodenním jednáním se skutečnými lidmi, kteří byli skutečně postiženi politikou vytvořenou vládou, mi umožnila hluboce pochopit křehkost lidského ducha a zranitelnost tolika rodin, které se potýkaly s problémy z týdne na týden,"" napsal.",0
"""Byl jsem ve dvě hodiny ráno na jednotce intenzivní péče s rodinami, které stály před rozhodnutím odpojit dýchací přístroj jejich milovanému; radil jsem patnáctiletým těhotným dívkám, které se bály říct rodičům o svém stavu; strávil jsem hodiny nasloucháním zármutku žen, které fyzicky a emocionálně ubíjel násilnický manžel.""",0
"Jako guvernér podepsal Huckabee zákaz homosexuálních sňatků (který byl loni zrušen federálním soudcem) a otevřeně vystupoval proti státům, které uzákonily rovnost manželství.",0
"Loni tvrdil, že stojí na ""správné straně Bible"".",0
"""Musíte pochopit, že pro mě nejde o správnou nebo špatnou stranu historie, jde o správnou stranu Bible, a pokud ji Bůh nepřepsal, neupravil, neposlal dolů se svým podpisem, není to moje kniha, kterou bych mohl změnit.",0
"Lidé, proto stojím tam, kde stojím,"" řekl.",0
"Podle HuffPost Pollster Huckabee zaostává za několika dalšími kandidáty GOP na rok 2016, za sen. Randa Paula (Ky.) a Teda Cruze (Texas) a Marca Rubia (Fla.), ale mírně předstihuje bývalého neurochirurga Bena Carsona.",0
"Ve vzácném prohlášení vydaném v pátek večer tým zvláštního vyšetřovatele Roberta Muellera zpochybnil čtvrteční výbušnou zprávu BuzzFeedu, podle níž prezident Donald Trump nařídil advokátovi Michaelu Cohenovi, aby lhal Kongresu.",0
"Peter Carr, mluvčí zvláštního poradce, sdělil BuzzFeedu, že jeho ""popis"" výpovědí Muellerovu úřadu, stejně jako ""charakteristika"" dokumentů a svědectví, které úřad získal, jsou nepřesné.",1
"""Popis konkrétních prohlášení pro úřad zvláštního žalobce a charakteristika dokumentů a svědectví, které tento úřad získal, týkající se výpovědi Michaela Cohena v Kongresu, které uvádí BuzzFeed, nejsou přesné,"" řekl Carr BuzzFeedu.",0
"Prohlášení zvláštního poradce vnáší další zmatek do toho, co Muellerův tým ví v rámci probíhajícího vyšetřování vazeb prezidenta Donalda Trumpa na Rusko.",0
"S odvoláním na dva představitele federálních orgánů činných v trestním řízení, kteří se na vyšetřování podílejí, BuzzFeed ve čtvrteční noční zprávě tvrdil, že Trump nařídil Cohenovi, aby lhal o jednáních o Trumpově věži v Moskvě.",0
"Muellerův úřad se podle zprávy o Trumpových příkazech Cohenovi dozvěděl ""z výslechů několika svědků z Trump Organization a interních firemních e-mailů, textových zpráv a zásoby dalších dokumentů"".",0
"Podle BuzzFeedu ""Cohen pak tyto pokyny při rozhovorech s tímto úřadem přiznal"".",0
"V reakci na vyjádření Muellerova úřadu k jejich zprávě šéfredaktor BuzzFeedu Ben Smith uvedl, že si za svou zprávou stojí, a požádal úřad zvláštního vyšetřovatele, aby své vyjádření upřesnil.",0
"""Stojíme za naší zprávou a zdroji, které ji informovaly, a naléhavě žádáme zvláštního poradce, aby objasnil, co zpochybňuje,"" napsal Smith na Twitteru.",0
"V následném prohlášení v sobotu mluvčí BuzzFeedu sdělil deníku The New York Times, že zpravodajský web ""znovu potvrdil"" své zprávy a nezaznamenal ""žádné náznaky, že by některý konkrétní aspekt našeho příběhu byl nepřesný"".",0
"Páteční prohlášení zvláštního právního zástupce se zaměřilo na výpovědi, dokumenty a svědectví, které Mueller získal, ale přímo nezpochybňovalo, že Trump nařídil Cohenovi, aby lhal Kongresu, ani se nezmiňovalo o dohodě s Trump Tower v Moskvě.",0
"Původní zpráva BuzzFeedu vyvolala v demokratech na Kapitolu poprask, protože naznačovala, že Trump mohl bránit výkonu spravedlnosti, a tím poskytnout důvod pro impeachment nebo trestní obvinění.",0
"Někteří přední demokraté vyzvali Muellera, aby z titulu veřejné povinnosti zveřejnil, co jeho tým ví o Trumpově moskevské dohodě.",0
"Senátorka Dianne Feinsteinová se v pátek večer v důrazném prohlášení připojila k zástupu svých demokratických kolegů a pohrozila Trumpovi vážnými kroky, včetně impeachmentu, pokud se obvinění ukáží jako pravdivá.",0
Feinsteinová je řadovou členkou senátního výboru pro justici.,0
"""Již dříve jsme věděli o pokusech o výstavbu Trump Tower v Moskvě a o nepravdivých informacích, které tyto snahy provázely,"" uvedla Feinsteinová.",0
"""Nyní se v médiích objevily zprávy, že prezident Trump nařídil Michaelu Cohenovi, aby o této obchodní transakci lhal Kongresu,"" pokračovala Feinsteinová.",0
"""Pokud je to pravda, prezident se dopustil trestného činu a musí být pohnán k odpovědnosti.""",0
"Dříve v pátek předseda výboru Sněmovny reprezentantů pro zpravodajské služby Adam Schiff (D-Calif.) prozradil, že jeho výbor již začal hledat svědky a dokumenty, aby zprávu BuzzFeedu potvrdil. ",0
"""Náš výbor již pracuje na zajištění dalších svědeckých výpovědí a dokumentů týkajících se moskevské dohody o Trump Tower a dalších vyšetřovacích záležitostí,"" uvedl Schiff.",0
"""Vzhledem k tomu, že se jedná o kontrarozvědný problém největšího rozsahu a vzhledem k tomu, že tyto údajné snahy měly za cíl narušit naše vyšetřování, je náš výbor odhodlán přijít tomu na kloub a sledovat důkazy všude, kam mohou vést,"" dodal.",0
"Trump tvrdí, že je nevinný, a v pátek obvinil Cohena, že lhal zvláštnímu poradci, aby si zkrátil trest odnětí svobody.",0
Prezident Donald Trump v pátek vyhlásil na jižní hranici USA stav nouze ve snaze jednostranně získat finanční prostředky na zahájení stavby jím dlouho slibované zdi mezi USA a Mexikem.,1
"Trump, kterého doprovázeli rodiče dětí zabitých nepovolenými přistěhovalci, uvedl, že národní stav nouze vyhlašuje za účelem ""virtuální invaze"".",0
Přiznal však i další důvod: nechtěl čekat na schválení finančních prostředků Kongresem.,0
"""Mohl jsem zeď postavit v delším časovém období - nemusel jsem to dělat,"" řekl Trump v televizním projevu, i když tvrdil, že situace na jižní hranici odpovídá stavu národní nouze.",0
"""Ale raději bych to udělal mnohem rychleji.""",0
"Očekává se také, že Trump schválí návrh výdajů Kongresu, který mu na zeď poskytne 1,375 miliardy dolarů oproti původně požadovaným 5,7 miliardy dolarů.",0
"Vyhlášení stavu národní nouze dává Trumpovi šanci přesměrovat na financování projektu jiné vládní peníze - a připravuje právní bitvu, která by mohla prezidentův podpisový projekt vázat měsíce nebo roky.",0
"Aby ospravedlnil stavbu zdi, Trump opakovaně zdůrazňoval, že přes hranici proudí zločinci, členové gangů a pašeráci drog a že jedině zeď je může zastavit.",1
"""Do naší země se dnes snaží dostat mnohem více lidí než pravděpodobně kdykoli předtím,"" řekl Trump.",0
Ve skutečnosti je zatýkání za nelegální překročení hranice na nejnižší úrovni od 70. let 20. století.,0
"V loňském roce bylo za nepovolené překročení hranic zatčeno zhruba 520 000 osob, což je asi třetina z 1,6 milionu zatčení v roce 2000.",0
"Od roku 2014 tvoří vysoký podíl překročení hranice děti a rodiny ze Střední Ameriky, které se snaží uplatnit humanitární nároky, jako je například azyl.",0
"Celkové financování zdi nyní přijde na zhruba 8 miliard dolarů, které částečně schválil Kongres, ale z větší části jen Trump.",0
"Za tuto částku si administrativa pořídí přibližně 234 mil hraniční zdi, řekl v pátek novinářům vysoký představitel administrativy.",0
"Vyhlášení stavu národní nouze umožní Trumpově administrativě použít na stavbu zdi asi 3,6 miliardy dolarů ze stavebních projektů ministerstva obrany spolu s dalšími 2,5 miliardy dolarů, které ministerstvo vyčlenilo na protidrogové aktivity, řekl novinářům úřadující personální šéf Bílého domu Mick Mulvaney.",0
Trumpova administrativa rovněž plánuje přijmout exekutivní opatření k přesunu asi 200 milionů dolarů z ministerstva vnitřní bezpečnosti a dalších 600 milionů dolarů z účtu ministerstva financí na zabavování majetku.,0
"Žádné z těchto peněz nebudou pocházet z pomoci při hurikánech, uvedl Mulvaney.",0
"Návrh zákona o financování DHS obsahoval omezení, kde by mohla být postavena nová hraniční zeď.",0
"Tato omezení se nebudou vztahovat na části postavené z peněz na národní nouzové situace, uvedl vysoký úředník administrativy.",0
"Vůdce senátní většiny Mitch McConnell (R-Ky.) ve čtvrtek na půdě Senátu oznámil, že Trump plánuje podepsat zákon a zároveň vyhlásit stav národní nouze, a dodal, že toto rozhodnutí podporuje.",0
Kongres schválil zákon o financování vlády ve čtvrtek večer.,0
"Podle listu The Washington Post McConnell Trumpa mezi čtyřma očima varoval, že vyhlášení stavu nouze vyvolá mezi republikány odpor.",0
"Vyhlášení národního stavu nouze dává prezidentovi možnost obejít některá vládní pravidla, aby administrativa mohla reagovat na krizi.",0
"V tomto případě Trump obchází Kongres, aby mohl získat přístup k určitým federálním fondům bez souhlasu Kongresu.",0
"Představitelé administrativy citovali desítky předchozích vyhlášení stavu nouze a trvali na tom, že Trump neporuší historický precedent tím, že ""odemkne"" nový balík peněz na hraniční zeď, o kterou usiluje.",0
"""Není to tak, že by prostě nedostal, co chtěl, a tak mávne kouzelným proutkem a vezme si hromadu peněz,"" řekl Mulvaney.",0
Tento krok bude téměř jistě napaden u soudu.,0
"""Veškeré krize na našich hranicích si prezident Trump zavinil sám: rozdělování rodin, zadržování dětí, otáčení se zády k žadatelům o azyl a další.",0
"Neexistuje žádná národní nouze,"" uvedl v prohlášení kalifornský generální prokurátor Xavier Becerra, který Trumpovu administrativu několikrát zažaloval.",0
"""Pokud Trump překročí své pravomoci a opustí jednání s Kongresem tím, že vyhlásí smyšlený stav národní nouze, nejenže ho budeme vyzývat k blafu, ale uděláme vše, co je třeba, abychom ho pohnali k odpovědnosti.""",0
"Předsedkyně Sněmovny reprezentantů Nancy Pelosiová (D-Calif.) před vyhlášením označila vyhlášení za ""hrubé zneužití prezidentské moci"" a slíbila, že ""Kongres bude bránit naše ústavní pravomoci"".",0
"Demokraté v Kongresu se již dva měsíce zmítají v patových jednáních s Trumpem, protože ten odmítá přijmout cokoli menšího než 5,7 miliardy dolarů z federálního rozpočtu na svou hraniční zeď.",0
"Tato patová situace způsobila rekordní částečné uzavření vlády, kvůli němuž muselo podle odhadů 800 000 vládních zaměstnanců zůstat 35 dní bez výplaty.",0
"Trump 25. ledna na tři týdny znovu otevřel vládu a umožnil vládním zaměstnancům vrátit se do práce, zatímco pokračovala jednání o zabezpečení hranic.",0
"V lednu Trump podle CNN tvrdil, že má ""absolutní právo vyhlásit stav národní nouze"".",1
"Označil to za ""snadnou cestu"" a zároveň trval na tom, že by byl raději, kdyby Kongres schválil jeho financování hraniční zdi.",0
"Vysocí představitelé Bílého domu výrazně zvýšili sázky na kongresové demokraty v jejich snaze dosáhnout dohody o Bushově snížení daní a ve středu varovali, že nečinnost ""výrazně zvýší riziko"" dvojí recese.",0
"Nebyla to sice metaforická erupce představy hřibovitého mraku, ale odcházející vrchní ekonomický poradce Larry Summers nabídl poměrně hrozivé hodnocení sázek v debatě o snížení daní.",0
"""Pokud [demokraté] tento zákon v příštích několika týdnech neschválí, podstatně to zvýší riziko, že se ekonomika zastaví a dojde k dvojitému propadu,"" řekl shromážděným novinářům na brífinku bez přítomnosti kamer.",0
Dvojí recese?,0
"""To, co jsem řekl, by významně zvýšilo riziko,"" odpověděl Summers.",0
Sdělení bylo sotva jemné. Ale rozhodně bylo diskutabilní.,0
Sám Summers v září bagatelizoval význam pokračování Bushových daňových škrtů - i když tehdy mluvil o sazbách pro bohaté a dohoda o snížení daní tehdy nezahrnovala peníze na třináctiměsíční prodloužení pojištění v nezaměstnanosti ani další daňové pobídky na pomoc pracovníkům s nižšími příjmy.,0
"Na otázku, zda by se země ocitla na pokraji ekonomického propadu, kdyby Kongres s přijetím balíčku o snížení daní počkal měsíc nebo dva, nabídl Rob Shapiro, bývalý obchodní úředník v Clintonově Bílém domě a zastánce současné dohody o snížení daní, střízlivější analýzu.",0
"""Čekání by nezpůsobilo dvojí propad,"" řekl.",0
"""Dvojí propad by vyplynul z reality relativně kontrakční fiskální politiky..."".",0
"Myslím si, že dohoda, kterou oznámili, je stimulační.",0
A měla by zvýšit růst o určitý přírůstek...,0
"Jde však o to, že dohoda rozhodně nestačí k tomu, aby ekonomiku pozvedla na jiné místo.",0
"Dojde zde k tomu, co se stalo s rozsáhlými stimuly, tedy že po jejich skončení se ekonomika vrátí k pomalému růstu? To je to nebezpečí.",0
"A já to říkám pořád, že to nejdůležitější, co mohou udělat, aby tomu zabránili, je stabilizovat ceny bydlení.""",0
Stabilizace trhu s bydlením však v současné době není na programu jednání Kongresu.,0
A ve středu Bílý dům zahájil důrazný proces prodeje dohody demokratům - kteří jsou skeptičtí vůči prodloužení Bushových daňových škrtů pro bohaté a velkorysé revizi daně z nemovitostí.,0
Vedle mrkve bylo k dispozici i několik klacků.,0
"Například na otázku, zda by byl Bílý dům ochoten revidovat neformální kompromis, aby se na něm podílelo více demokratických zákonodárců, tiskový tajemník Bílého domu Robert Gibbs odpověděl, že jakékoli změny by byly v pořádku, pokud by nevedly ke snížení podpory.",0
"Pak ale varoval: ""Fyzika, krev a pot, které by s tím mohly být spojeny, nejsem si úplně jistý, zda bych to vyjádřil tak jednoduše.""",0
"Když už nic jiného, tak to, co administrativa nabídla zbytku strany, znělo: přijměte balíček hned, nebo riskujte, že budete obviněni z hospodářského poklesu.",0
"""Myslím, že otázka zpět pro ty, kteří se ptají [proč nebojovat za více], je, kam to vede, jaká je konečná hra a jaké jsou důsledky jejího hraní?"" řekl hlavní poradce David Axelrod.",0
"""Mají představu, jak to skončí a jak dlouho to bude trvat, protože jak řekl Larry, má to reálné důsledky.",0
"Stejně jako prognózy šly na základě této dohody nahoru, půjdou dolů, pokud tato dohoda selže. To víme.",0
"Víme, že 1. ledna se lidem zvýší daně, víme, že na konci tohoto měsíce přijdou 2 miliony lidí o podporu v nezaměstnanosti.",0
A tak má toto rozhodnutí reálné důsledky.,0
"My, myslím, že jsme si všichni stanovili, prezident to udělal, nikdo nemá rád ta ustanovení, která se mu nelíbí, ale na druhé straně jsou významné věci, které pomohou lidem a ekonomice.",0
"A co víme jistě, je to, že bez čehokoli z toho nás čeká opravdu obtížná situace.""",0
"Gibbs dodal: ""Myslím, že byste se opravdu museli zeptat někoho, kdo řekne... pojďme vést nějaký osmitýdenní boj a 15. února přijít a říct, dobře, teď jsme připraveni udělat kompromis, kdo proboha, kdo proboha si myslí, že to bude nějak zásadně lepší dohoda než ta, na kterou se díváme teď?",0
"Nikdo, s kým jsem kdy mluvil.""",0
"WASHINGTON - Všechny páry stejného pohlaví, které uzavřely legální manželství, budou uznány jako takové pro federální daňové účely, i když stát, ve kterém žijí, jejich svazek neuznává, uvedlo ve čtvrtek ministerstvo financí a daňový úřad.",0
"Jedná se o nejrozsáhlejší změnu federálních pravidel, která vzešla z přelomového červnového rozhodnutí Nejvyššího soudu, jenž zrušil zákon na obranu manželství z roku 1996, a je známkou toho, jak rychle vláda přechází na stejné zacházení s homosexuálními páry jako s páry heterosexuálními.",0
"Červnové rozhodnutí konstatovalo, že páry stejného pohlaví mají nárok na federální dávky, ale ponechalo otevřenou otázku, jak je bude Washington skutečně spravovat.",0
Ministerstvo financí ve čtvrtek na některé z těchto otázek odpovědělo.,0
"Od daňového roku 2013 nebudou moci manželé stejného pohlaví, kteří uzavřeli zákonné manželství, podávat federální daňové přiznání, jako by byli svobodní.",0
"Místo toho musí podat společné daňové přiznání jako ""manželé podávající společné daňové přiznání"" nebo individuálně jako ""manželé podávající samostatné daňové přiznání"".",0
"Na jejich adrese nebo místě svatby nezáleží, pokud je manželství legální: na pár stejného pohlaví, který se vezme v Albany ve státě New York a přestěhuje se do Alabamy, se pohlíží stejně jako na pár stejného pohlaví, který se vezme a žije v Massachusetts.",0
"""Dnešní rozhodnutí poskytuje jistotu a jasné a ucelené pokyny pro podávání daňových přiznání všem legálně sezdaným párům stejného pohlaví v celé zemi,"" uvedl ministr financí Jacob J. Lew.",0
"""Toto rozhodnutí také zajišťuje, že se legálně sezdané páry stejného pohlaví mohou volně pohybovat po celé zemi s vědomím, že se jejich federální status pro podání daňového přiznání nezmění.""",0
Skupiny hájící práva homosexuálů a občanská práva rozhodnutí ocenily.,1
"""S oddanými a milujícími homosexuálními a lesbickými manželskými páry bude nyní podle federálních daňových zákonů zacházeno stejně bez ohledu na to, v jakém státě žijí,"" řekl Chad Griffin, prezident organizace Human Rights Campaign.",0
"""Tyto rodiny mají konečně přístup k zásadním daňovým výhodám a ochraně, která jim byla dříve upírána na základě diskriminačního zákona o ochraně manželství.""",0
"Rozhodnutí ministerstva financí však může mít důsledky pro daňové povinnosti mnoha homosexuálních párů, uvedl Roberton Williams z nestranického Centra pro daňovou politiku ve Washingtonu.",0
"Páry s podobnými příjmy často platí ""manželskou pokutu"", kdy jejich daňová povinnost jako páru je mnohem vyšší, než kdyby byli svobodní.",0
"Páry stejného pohlaví budou moci zároveň podávat upravená daňová přiznání za některé předchozí daňové roky, což znamená, že mnoho párů může mít nárok na vrácení daně.",0
"Páry nemusí podávat opravná přiznání, pokud si to nepřejí, uvedl vysoký úředník ministerstva financí, což znamená, že páry, které by mohly platit pokutu za manželství, nebudou dlužit zpětné daně.",0
"Rozhodnutí však způsobuje komplikace párům stejného pohlaví, které žijí v některém z 37 států, které jejich manželství neuznávají.",0
Dříve tyto páry podávaly federální a státní daňová přiznání jako fyzické osoby.,0
"Nyní budou muset podávat federální daňové přiznání jako ostatní manželské páry, ale mohou být povinni podávat státní daňové přiznání jako jednotlivci.",0
"""Bude to těžkopádné,"" řekla Nanette Lee Millerová z účetní firmy Marcum L.L.P., která se zabývá účetnictvím.",0
Vidí v tom spíše papírování než finanční problém.,0
Na federální rozhodnutí mohou reagovat svými vlastními změnami také státy.,0
"""Většina státních daňových režimů vychází z federálního zdanitelného příjmu,"" uvedl v e-mailu Marvin Kirsner, daňový právník společnosti Greenberg Traurig.",0
"""Tyto státní daňové úřady budou muset vyřešit, jak se vypořádat s manželským párem stejného pohlaví, který podává společné daňové přiznání pro účely federální daně."" Dodal,",0
"""Budeme potřebovat pokyny jednotlivých států, které toto neuznávají, abychom zjistili, jak se s tím bude nakládat.""",0
"Změna pravidel pravděpodobně přinese malé zvýšení federálních příjmů, protože více párů stejného pohlaví zaplatí pokutu za uzavření manželství, řekl pan Williams a popsal ji jako ""zaokrouhlovací chybu"".",0
Částečně by to však bylo kompenzováno novými federálními výdaji na dávky pro manžele stejného pohlaví.,0
Rozhodnutí se vztahuje na všechna legální manželství uzavřená ve Spojených státech nebo v zahraničí.,0
"Nevztahuje se však na občanské svazky, registrovaná partnerství nebo jiné právní vztahy, uvedlo ministerstvo financí.",0
"Rozhodnutí ministerstva financí je jedním z mnoha, která se začínají objevovat ze všech koutů federální vlády, protože Washington mění předpisy tak, aby byly v souladu s rozhodnutím Nejvyššího soudu.",0
"Samostatně ministerstvo zdravotnictví a sociálních služeb ve čtvrtek uvedlo, že Medicare rozšíří některé klíčové výhody na manžele stejného pohlaví, ""čímž se vyjasňuje, že všichni příjemci v soukromých plánech Medicare mají přístup ke stejnému pokrytí, pokud jde o péči v domově důchodců, kde žije jejich manžel/ka"".",0
Federální úřady však nepostupují jednotně.,0
"Místo toho vytvářejí mozaiku předpisů, které se týkají homosexuálních a lesbických párů - a mohou vyvolat otázky ohledně diskriminace a spravedlnosti při rozdělování federálních dávek.",0
"Úředníci ministerstva zdravotnictví a ministerstva financí uvedli, že při určování toho, zda mají homosexuální páry nárok na dávky, budou používat standard ""místa oslavy"".",0
"To znamená, že páry stejného pohlaví by dostávaly dávky, pokud by byly legálně sezdány, bez ohledu na to, kde žijí.",0
"Správa sociálního zabezpečení však nyní při určování manželských dávek používá standard ""místa bydliště"" a homosexuální pár v Alabamě by nemusel dostávat stejné dávky jako homosexuální pár v New Yorku, dokud nebudou učiněna konečná rozhodnutí nebo dokud Kongres nezakročí.",0
"Obamova vláda naléhá na federální úřady, aby zajistily rychlé a bezproblémové provedení rozhodnutí Nejvyššího soudu.",0
"""Bylo by hezké, kdyby byly důsledné,"" řekla paní Millerová.",0
"Vytváření federálních předpisů je proces a může se změnit, dodala.",0
"WASHINGTON - Arizonská guvernérka Jan Brewerová (R) ve středu oznámila své rozhodnutí vetovat zákon, který by umožnil podnikům legálně odmítnout služby komukoli z důvodu ""náboženské svobody"", což by jim fakticky umožnilo diskriminovat páry stejného pohlaví.",1
"Brewerová uvedla, že návrh zákona ""může způsobit více problémů, než kolik jich chce vyřešit"".",0
"""Senátní návrh zákona č. 1062 neřeší konkrétní nebo aktuální problém související s náboženskou svobodou v Arizoně,"" uvedla.",0
"""Neslyšela jsem jediný příklad, kdy by byla porušena náboženská svoboda majitelů podniků.""",0
Státní zákonodárný sbor schválil návrh zákona známý jako SB 1062 minulý týden.,0
"V posledních dnech se však stal terčem intenzivní kritiky ze strany aktivistů, zákonodárců a podnikatelských zájmů jak v Arizoně, tak na celostátní úrovni.",0
"Dva republikánští senátoři státu, Jeff Flake a John McCain, vyzvali Brewera, aby zákon vetoval, a velké korporace jako Marriott, Apple a American Airlines napsaly guvernérovi a vyjádřily svůj nesouhlas.",0
"Obzvláště znepokojeni byli také podnikatelé v oblasti Phoenixu, kde se má v roce 2015 konat Super Bowl v arizonském Glendale.",0
"V pondělí se proti zákonu SB 1062 postavil Arizonský výbor pro pořádání Super Bowlu, který uvedl: ""[P]od různými zúčastněnými stranami jsme jasně a hlasitě slyšeli, že přijetí tohoto zákona by bylo nejen v rozporu s tímto cílem, ale zasadilo by značnou ránu potenciálu hospodářského růstu státu.",0
"Tuto legislativu nepodporujeme.""",0
"Arizona není jediným státem, který prosazuje návrh zákona, který by umožnil otevřenou diskriminaci párů stejného pohlaví; podobné návrhy se objevují ve státech jako Tennessee, Kansas, Jižní Dakota a Maine.",1
"Oprava: V článku bylo původně uvedeno, že Super Bowl se bude konat v Tempe ve státě Arizona.",0
Bude se konat ve městě Glendale ve státě Arizona.,0
"WASHINGTON - AARP, mocná lobby starších Američanů, která je považována za jednoho z hlavních odpůrců snižování dávek sociálního zabezpečení, v pátek uvedla, že je otevřená mírnému snížení dávek pro budoucí příjemce.",1
"Postoj skupiny, který vyvolal rychlou reakci ze všech stran, protože má v této otázce silný hlas, by mohl poskytnout další munici fiskálním konzervativcům, kteří se neúspěšně snaží restrukturalizovat sociální zabezpečení a snížit dávky, které slibuje starším Američanům.",1
"""Naším cílem je omezit jakékoli změny v dávkách,"" řekl v telefonickém rozhovoru John Rother, šéf AARP, ""ale také chceme, aby byl systém solventní.""",0
"Pan Rother řekl, že postoj skupiny k možným škrtům, o kterém poprvé informoval deník The Wall Street Journal v pátečním vydání, by se neměl považovat za zásadní změnu postoje, ale za odraz politické a finanční reality, které čelí systém sociálního zabezpečení a celá země.",0
"""Musíte se podívat na všechny kompromisy,"" řekl pan Rother, ""a my se snažíme do této debaty zapojit americkou veřejnost.""",0
"Dal jasně najevo, že ochota skupiny diskutovat o škrtech je spojena s určitými podmínkami: Snížení dávek by mělo být ""minimální"", nemělo by se dotknout současných příjemců a mělo by být namísto toho směřováno ""daleko do budoucnosti"" a mělo by být kompenzováno zvýšením daňových příjmů.",0
"Nicméně otevřenost skupiny vůči možnosti blíže nespecifikovaných škrtů byla lidmi ze všech stran otázky sociálního zabezpečení vnímána jako významný posun, a to vzhledem k vlivu AARP na federální politiky ovlivňující starší Američany, včetně Medicare, léků na předpis a mnoha dalších.",0
"Third Way, umírněná demokratická skupina ve Washingtonu, která se vyslovila pro možné snížení dávek, označila postoj AARP za ""zlomový okamžik"" v debatě o sociálním zabezpečení.",0
"""Nyní, když otevřeli dveře k reformě, je čas, aby jimi zákonodárci prošli,"" řekl Jonathan Cowan, prezident Third Way.",0
"Jiné advokační skupiny, které usilují o zachování dávek sociálního zabezpečení, však obvinily AARP z toho, že fakticky opouští své hlavní voliče.",0
"Max Richtman, výkonný viceprezident Národní komise pro zachování sociálního a zdravotního zabezpečení, skupiny na obranu práv ve Washingtonu, uvedl, že načasování prohlášení AARP bylo obzvláště špatné, protože přišlo uprostřed jednání mezi Obamovou vládou a republikány v Kongresu o dluhovém stropu a celkovém snížení deficitu.",0
"AARP trvala na tom, že svěřenecké fondy sociálního zabezpečení by neměly být napadány za účelem snížení deficitu a že tyto dvě otázky jsou oddělené.",0
"Pan Richtman však uvedl, že otevřenost této skupiny k úvahám o budoucích škrtech bude nepochybně využita zastánci deficitu k prosazení okamžitého snížení dávek sociálního zabezpečení v rámci debaty o snižování deficitu.",0
"""Myslím, že je tragické, že AARP, ať už vědomě či nevědomě, nahrává lidem, kteří nikdy neměli sociální zabezpečení rádi a chtějí ho zdecimovat,"" řekl pan Richtman.",0
"""AARP je osmikilová gorila, ale nemluví za seniory.""",0
"Republikánští představitelé, kteří vedou volání po revizi sociálního zabezpečení, se k ochotě AARP uvažovat o snížení dávek bezprostředně nevyjádřili.",0
"Jeden z poradců republikánského výboru Sněmovny reprezentantů pro správu daní a poplatků, který hovořil pod podmínkou zachování anonymity podle protokolu výboru, uvedl, že stanovisko AARP je vítaným uznáním toho, že sociální zabezpečení nebude schopno vyplácet budoucí dávky v současné výši a že je třeba je restrukturalizovat.",0
