sentence,label
"Skupina lidí s bílou nacionalistickou vlajkou byla v sobotu zachycena na kameru, jak se pokouší natočit video před památníkem Emmetta Tilla v Sumneru ve státě Mississippi.",0
"Guatemalská matka, která tvrdí, že při únosu v Mexiku utrpěla těžké chemické popáleniny a byla sexuálně napadena před zraky své malé dcery, žádá americkou vládu, aby ji pustila do země, dokud se nevyřeší její azylový případ.",0
"Střelec ve středu zahájil palbu v pivovarnickém komplexu společnosti Molson Coors Beverage Co. v Milwaukee a zabil pět spolupracovníků, než byl nalezen mrtvý na následky střelného zranění, které si zřejmě způsobil sám, uvedl šéf městské policie.",0
"Humanitární loď, na jejíž palubě se již téměř týden nachází asi 230 zachráněných migrantů, ve středu vpluje do maltského přístavu, čímž skončí patová situace s Itálií, která odmítla nechat loď zakotvit.",0
"Prezidentství Joea Bidena by mohlo obnovit vztahy s hlavním obchodním partnerem USA Mexikem, které utrpěly od doby, kdy Donald Trump při své první kandidatuře do Bílého domu označil mexické migranty za násilníky a pašeráky zbraní a slíbil, že je udrží venku pomocí hraniční zdi.",1
"Klíčová část Warrenové kalkulace příjmů, z nichž by se měla zaplatit její revize zdravotnictví, pochází z nové daně pro 1 % nejbohatších amerických osob neboli ""daně z bohatství"".",0
"Laboratoř v Číně již virus úspěšně vypěstovala, ale zveřejnila pouze sekvenci genomu, nikoliv samotný vzorek, uvedla australská rozhlasová a televizní společnost Australian Broadcasting Corp.",0
"Soudní proces, který prochází soudem, se pokouší porovnat náboženskou svobodu ortodoxních Židů s naléhavým a závažným zájmem veřejného zdraví.",1
"Právník rodiny Breonny Taylorové v pátek požadoval, aby generální prokurátor státu Kentucky zveřejnil důkazy předložené velké porotě, která se rozhodla neobvinit policisty z vraždy v případě její smrti během zpackaného zásahu.",0
"Vůdce hnutí, které nabádá ženy, aby se chlubily tím, že podstoupily potrat, propagoval tento zákrok před dětmi ve videu Cut's HiHo na kanálu YouTube.",1
"Přední ekonom, který se zaručil za plán reformy zdravotnictví demokratické prezidentské kandidátky Elizabeth Warrenové, ve čtvrtek agentuře Reuters řekl, že pochybuje o tom, že jeho závratné náklady mohou být plně pokryty vedle jejích dalších vládních programů.",0
"Přední americká skupina lékařů zabývajících se léčbou rakoviny se obává nových návrhů Trumpovy administrativy na snížení cen léků, zejména pokud budou zavedeny nové vyjednávací nástroje, které budou znamenat, že americká vláda již nebude běžně hradit všechny léky na rakovinu v rámci zdravotního programu Medicare pro starší lidi.",0
"Islámská skupina se sídlem v Londýně, která se vydává za ""organizaci pro lidská práva"", nechala z Facebooku stáhnout inzerát, v němž tvrdí, že čínský koronavirus je aktem Alláhovy pomsty.",1
Většina Američanů nesouhlasí s demagogií demokratů o násilí páchaném střelnými zbraněmi.,1
"V pátek byl na 16 měsíců poslán do vězení muž, který na londýnském letišti nahlásil falešnou bombovou hrozbu, protože měl zpoždění a chtěl zpozdit svůj let.",0
"Katolický představitel z Minnesoty ve středu odmítl výroky kněze, který označil islám za ""největší hrozbu na světě"" pro Spojené státy a křesťanství.",0
"Směsice členů domobrany, stoupenců Konfederace a příznivců prezidenta Donalda Trumpa se postavila proti více než stovce levicových demonstrantů, z nichž někteří byli ozbrojeni a mnozí nesli nápisy nebo měli na sobě trička podporující hnutí Black Lives Matter.",0
"Soud v oregonském okrese Multnomah v sobotu obvinil Reinoehla z vraždy Aarona Danielsona a portlandská policie na něj vydala zatykač a požádala americké maršály, aby ho vypátrali.",0
"Muslimský otec v anglickém Birminghamu je stíhán za to, že svého syna odhlásil z výuky LGBT, čímž podle něj ohrozil bezpečnost svého dítěte.",0
"Těsná většina demokratů je pro to, aby muži, kteří o sobě tvrdí, že jsou transsexuálové, mohli vstupovat do ženských sportů, ale proti této změně jsou v poměru dva ku jedné dospělí, nezávislí, rodiče a voliči ze střední třídy, uvádí průzkum společnosti Rasmussen Reports.",0
"Nový koronavirus, který v Číně zabil 26 lidí, byl v pátek poprvé potvrzen v Evropě, kde se šíří navzdory čínským pokusům o karanténu ve městě v centru nákazy.",0
"Nová zpráva odhaluje, že daňový zákon GOP z roku 2017 byl plný monumentálního sebemrskačství bohatých zákonodárců GOP, kteří z něj od té doby měli velký prospěch.",1
"Nová imigrační politika Trumpovy administrativy, která vstoupila v platnost v pátek, vyvolává v některých přistěhovaleckých komunitách po celé zemi obavy a strach z toho, co bude dál s jejich rodinnými příslušníky, z nichž mnozí se již nebudou moci legálně přestěhovat do Spojených států po letech čekání na víza.",0
"Plán známý jako zákon o spravedlnosti pro vysoce kvalifikované přistěhovalce je výhodou pro miliardáře ze Silicon Valley, velké podnikatelské elity a outsourcingové firmy, protože budou moci snadno dovážet více hůře placených indických a čínských zahraničních pracovníků, kteří budou zabírat americká pracovní místa, jež by jinak připadla americkým občanům.",1
"Podle průzkumu zveřejněného v úterý si 75 % Američanů přeje výrazné omezení potratů, z toho 60 % demokratů a 61 % těch, kteří se označují za ""pro volbu"".",0
"Prezident, který se zcela vymkl kontrole, zneužívá vládní moc k dosažení svých politických cílů a zoufale se snaží zabránit jakékoli kontrole svého kolosálního niagarského vodopádu nesmyslů, se chystá udělat z Twitteru předmětnou lekci, první trofej v Trumpově rozpínající se válce proti svobodě slova.",1
"Předchozí boom, kdy se prodej zbraní během deseti let do roku 2016 zdvojnásobil, do značné míry korespondoval s obdobím vlády demokratického prezidenta Baracka Obamy, kdy obavy, že budou přijaty zákony o kontrole zbraní, přiměly milovníky zbraní k tomu, aby se zásobili.",1
"Profesorka, která vyučuje předměty o změně klimatu - téma, které by někteří zpochybňovali jako legitimní oblast studia - uvedla, že se setkala se studenty, kteří trpí strachem, smutkem, stresem a obavami z budoucnosti.",0
"Bylo vidět, jak jeden z protestujících hodil po Freyovi nějaký předmět, když se od něj odplížil. Biden si zatím užívá luxusu, že může zůstat ve svém sklepě, skrytý před těkavými aktivisty, kteří chtějí odpovědi.",1
"Pro-trumpovská politická reklama cituje přímo Joea Bidena a prolhaní lháři z prolhaného PolitiFact ji přesto hodnotí jako ""většinou nepravdivou"".",1
"Snaha virginských demokratů o uvolnění omezení pro pozdní potraty přerůstá v ostrý stranický střet, když se video z legislativního slyšení stane virálním.",1
"Čtvrtina Američanů má malý nebo žádný zájem o vakcínu proti koronavirům, ukázal průzkum agentury Reuters/Ipsos zveřejněný ve čtvrtek, přičemž někteří vyjádřili obavy, že rekordní tempo, jakým jsou vyvíjeny kandidátní vakcíny, by mohlo ohrozit bezpečnost.",0
"Nedávný článek Waltera Russella Meada v deníku The Wall Street Journal vyvolal mezi odbornou veřejností menší rozruch. Pod titulkem ""Koronavirus může Trumpa posílit"" tvrdí, že propastné a špatné zacházení prezidenta Trumpa s největším ohrožením veřejného zdraví za posledních sto let je rysem, nikoliv chybou v jeho snaze o druhé funkční období.",1
"Nedávná studie provedená Karolinským institutem a Linkopingskou univerzitou ve Švédsku zjistila, že biologičtí muži - vydávající se za transgenderové ženy -, kterým byla podávána celý rok hormonální terapie, si stále udržovali výhodu svalové hmoty a síly oproti biologickým ženám.",1
"Nedávná studie zjistila, že vysokoškolští studenti z domácností s vysokými příjmy si na školu půjčují více peněz než studenti z domácností s nižšími příjmy. Zpráva dodává, že studenti z bohatších rodin jsou zodpovědní za některé z drastičtějších nárůstů půjček v posledních letech.",0
"Připomínáme: Návrh zákona, který se republikáni v Tennessee snaží potlačit, by tyto hygienické výrobky osvobodil od daně na TŘI DNY, jednou ročně!!!!.",1
"Zpráva Organizace spojených národů (OSN) nepravdivě obvinila prezidenta Trumpa ze zadržení 100 000 dětí migrantů, které ve skutečnosti v roce 2015 zadržoval ve federální imigrační vazbě prezident Obama.",0
Zpráva vypracovaná členy francouzského Senátu podrobně popisuje šíření politického islámu ve Francii a uvádí 44 návrhů na boj proti radikální islamistické ideologii.,0
"Zpráva v deníku The New York Times tvrdí, že hvězda UFC Conor McGregor sexuálně napadl ženu v Irsku.",1
"Zpráva ukázala, že nejméně 150 čtvrtí po celé zemi ""drží"" islámští radikálové.",1
"Republikánská skupina, která se staví proti prezidentu Donaldu Trumpovi, vyzývá voliče, aby ukončili jeho ""americký masakr"" tím, že ho v listopadu zvolí z funkce. A k šíření tohoto poselství využívá jeden z Trumpových oblíbených televizních pořadů.",0
Drtivé vítězství demokratické americké poslankyně Alexandrie Ocasio-Cortezové v primárkách a náskok jejího kolegy liberála před dlouholetým newyorským kongresmanem signalizují nový impuls pro progresivní politiku v souvislosti s rostoucím voláním po ekonomické a rasové spravedlnosti ve Spojených státech.,0
"Prověrka jeho příspěvků na internetových diskusních fórech odhalila, že chtěl zasadit neonacistickou propagandu do nevadských středních a vysokých škol.",1
"Druhý pacient, 58letá obézní žena s cukrovkou a arteriální hypertenzí, utrpěla multiorgánové selhání a nakonec zemřela na zástavu srdce. Podle autorů článku v časopise Lancet objevili ""lymfocytární endoteliitidu v plicích, srdci, ledvinách a játrech a také nekrózu jaterních buněk.",0
"Jeden z vedoucích demokratů v kongresové komisi, která usiluje o daňová přiznání prezidenta Donalda Trumpa, v sobotu varoval, že současný Kongres nemusí dlouho hledané daňové dokumenty vidět, aniž by zahájil vyšetřování impeachmentu.",0
"Vysoký úředník Univerzity Britské Kolumbie rezignoval poté, co se mu líbila série tweetů, které kritizovaly protirasistickou kampaň Black Lives Matter, uvedla univerzita a místní média.",0
"Prudký pokles teplot a rychlosti větru v kombinaci s emisemi z automobilů a průmyslu, prachem ze stavenišť a kouřem ze spalování odpadků zvýšil znečištění nad velkou částí severní Indie, včetně Dillí, kde žije více než 20 milionů obyvatel.",0
"Podle nové šokující studie zmizí do roku 2050 led v Severním ledovém oceánu, což by mohlo mít ""zásadní"" dopady na ekosystém a klima v regionu.",0
"Řada dalších světových lídrů a vysokých úředníků se sešla, aby vyjádřila své znepokojení nad tím, co podle nich Trump chce WHO brzdit právě v době, kdy ji svět nejvíce potřebuje.",0
Malá skupinka černošských teenagerů s megafony stála ve čtvrtek kolem půlnoci před budovou federálního soudu v centru Portlandu a čelila převážně bělošské skupině protestujících.,0
"Pevná většina dlužníků studentských půjček v nedávném průzkumu uvedla, že by v roce 2020 vyměnila svůj hlas za odpuštění dluhů.",0
"Západem obchází strašidlo; naše elity všude vidí netolerantní autoritářství - spolu s množstvím příbuzných ""-fobií"" a ""-ismů"".",1
"Studie ukazuje, že v důsledku koronaviru dramaticky poklesl počet dětí, které dostávají rutinní vakcíny chránící je před nebezpečnými nemocemi.",1
"Podání k Nejvyššímu soudu obnažuje hlubokou propast mezi prominentními republikány, kteří věří v právní stát, a rádoby doživotním prezidentem Donaldem Trumpem, který podle svých slov požívá absolutní imunitu vůči jakémukoli vyšetřování svého chování.",1
"Nárůst počtu lidí kupujících zbraně od začátku pandemie koronaviru zaplavil systém prověřování FBI, což způsobilo nárůst počtu zpožděných kontrol a umožnilo uskutečnit prodej zbraní bez nich, ukázaly v úterý zveřejněné údaje FBI.",0
"Podle svědka agentury Reuters a úřadů projela v neděli cisterna tisíci lidmi, kteří pochodovali po dálnici v Minneapolis na protest proti smrti George Floyda, a poté demonstranti vytáhli řidiče z kabiny a zbili ho.",0
"Tým australských vědců ve středu oznámil, že se jim podařilo vyvinout laboratorní verzi nového koronaviru, první, kterou se podařilo znovu vytvořit mimo Čínu, což je průlom, který by mohl pomoci urychlit vytvoření vakcíny.",0
"Po tváři ghansko-německé umělkyně Zohry Opoku sklouzla slza, když vzpomínala na to, jak v ní celosvětová akce Black Lives Matter roznítila bolest a hněv, když kvůli výlukám způsobeným koronavirem uvízla mimo domov.",1
"Texaský zákon vyžaduje, aby dodavatelé, kteří pracují pro stát nebo s ním obchodují, potvrdili, že nebojkotují Izrael nebo Izraelem okupovaná území.",0
"V čínské provincii Ťiang-su zemřela minulý měsíc tříletá holčička po očkování proti vzteklině, což je zlověstný vývoj ve světle přetrvávajících skandálů ohledně nekvalitních a nesprávně manipulovaných vakcín.",1
"Podle čtvrteční zprávy deníku New York Times dostal hlavní odborník na viry v administrativě, doktor Anthony Fauci, od Bílého domu pokyn, aby bez povolení veřejně nehovořil o vznikající epidemii koronaviru.",0
"Celkem 61 demokratů se podepsalo pod rezoluci Sněmovny reprezentantů, která požaduje, aby prezident Trump dovezl pětinásobný počet zahraničních uprchlíků, než kolik jich přišlo v tomto fiskálním roce.",0
"Transgenderová vězeňkyně z kalifornské věznice, která se narodila jako muž, ale identifikuje se jako žena, podstoupila tento týden státem hrazenou operaci změny pohlaví, což je zřejmě první takový případ ve Spojených státech, uvedli v pátek její právníci.",0
"Transsexuální ženu Suki minulý týden zbila skupina útočníků tyčemi a plastovými trubkami v Serembanu, městě jižně od malajsijského hlavního města Kuala Lumpur.",0
"Trojice průzkumů zveřejněných před středeční prezidentskou debatou demokratů ukázala, že většina Američanů podporuje Medicare for All, ale nabídla rozporuplné signály ohledně toho, zda by navrhovaná změna zdravotní péče mohla straně uškodit v parlamentních volbách v listopadu 2020.",1
Trumpovi nakloněný bílý člen ochranky s rasistickou minulostí zastřelil při nevyprovokovaném útoku na hotelovém parkovišti neozbrojeného černocha.,1
"Účet na Twitteru, který tvrdí, že patří k národní organizaci ""antifa"", a prosazuje násilnou rétoriku související s probíhajícími protesty, byl podle mluvčího Twitteru spojen s bělošskou nacionalistickou skupinou Identity Evropa.",0
"Americká advokační skupina vyzývající k přísnější regulaci zbraní ve středu uvedla, že letos vynaloží 8 milionů dolarů na podporu kampaní texaských politiků, kteří podporují přísnější omezení držení střelných zbraní.",0
"Představitel amerického Úřadu pro kontrolu potravin a léčiv ve středu poukázal na rozšíření nového koronaviru na šesti ze sedmi světových kontinentů, když varoval před možností vzniku globální pandemie.",0
"Americký představitel, který hovořil pod podmínkou anonymity, potvrdil, že se diskutuje o řadě možností, ale že se zatím nedostaly na úroveň Trumpova nejvyššího národního bezpečnostního týmu ani nebyly předány prezidentovi.",0
"Vakcína není podmínkou pro konání odložených olympijských a paralympijských her v příštím roce, uvedl v pátek generální ředitel tokijských her.",0
"Vítězství Bidena a jeho kandidátky na viceprezidentku Kamaly Harrisové, kteří jsou příznivci větší regulace zbraní, by mohlo ještě více podnítit poptávku po střelných zbraních - a akcie výrobců střelných zbraní - zejména pokud demokraté získají kontrolu nad Senátem od republikánů, čímž získají většinu v obou komorách Kongresu a bude snazší schvalovat legislativu.",0
"Žena, která se v roce 2007 stala obětí brutálního hromadného znásilnění, promluvila o svém utrpení a o tom, že útočník nebyl deportován díky cestujícím na palubě jeho letadla.",0
"Rok poté, co demokratická vlna vynesla do vyšších funkcí po celé Americe nebývalé množství žen a barevných lidí, a v době, kdy se Trumpovi propadá rating, by se ženy neměly bát nominovat další ženu, která Trumpa a jeho značku prasečího patriarchátu z Oválné pracovny vyžene.",1
"Mladá štíhlá žena s nápisem ""Konec veškerého násilí"" stála u dveří a prosila rabující, aby přestali.",1
"Kalifornská skála, která je známá tím, že je plátnem pro místní umělce, se stala místem sousedské bitvy poté, co bylo v uplynulém týdnu několikrát pomalováno umělecké dílo ""Na životech černochů záleží"", uvádí pondělní zpráva.",0
"Šedesátiletý muž z Minnesoty, který se minulý měsíc zúčastnil motorkářského srazu Sturgis v Jižní Dakotě, zemřel na COVID-19, uvedli ve středu zdravotníci.",0
"Televize ABC 7 uvedla, že střelba začala v pátek kolem 18. hodiny a trvala až do nedělní půlnoci.",0
Moderátor ABC News George Stephanopoulos v úterý na akci s voliči utnul prezidenta Donalda Trumpa během nehorázné série lží o zdravotní péči.,1
"Potraty ukončují životy, ubližují ženám a nenarozeným dětem.",0
