sentence,label
"společenství nezávislých států (sns) (rusky: содружество независимых государств, sodružestvo nězavisimych gosudarstv) je organizace zahrnující 9 z 15 bývalých svazových republik sovětského svazu: arménii, ázerbájdžán, bělorusko, kazachstán, kyrgyzstán, moldavsko, rusko, tádžikistán a uzbekistán.",0
kapradiny se poprvé objevily ve spodním devonu a největší rozvoj zažily právě během karbonu a permu.,0
"ligy, v roce 1973 byl pak otevřen nový stadion v gottwaldových sadech na místě někdejšího škvárového hřiště.",0
"nejvýraznější postavou české pop-music, která se začala formovat od 50. let, je dlouhodobě zpěvák karel gott.",0
hugh grant vystudoval angličtinu na univerzitě v oxfordu.,0
vzhledem k pluralitnímu politickému systému a velkému množství politických stran se od osmnáctého století nepodařilo žádné politické straně získat v parlamentu absolutní většinu.,0
film natočil režisér jason reitman v roce 2007. žánrově film spadá mezi komedii a drama.,0
"následné album sklidilo velký úspěch nejprve v británii a díky písni sultans of swing poté i v celé evropě, usa i kanadě.",0
film byl realizován originálním způsobem.,0
pod názvem imperátorská moskevská univerzita byla založena 25. ledna 1755 na popud carevny alžběty petrovny.,0
"jedná se o jednoho z nejznámějších, ale také nejkontroverznějších rockových zpěváků současnosti.",0
zemřel o rok později.,0
heslem rodu bylo vipereos mores non violabo.,0
"pan zvánovec nebude mít práva a povinnosti správce (viz odebrání práv správce)komentář: tohle neřeší hlavní problém, kterým podle mého názoru nejsou vyšší oprávnění vz, ale chování nezanedbatelné části wikipedistů.",0
"v pořadu máte slovo v české televizi s michaelou jílkovou vystoupili ministr zdravotnictví adam vojtěch (ano), poslanec vlastimil válek z výboru pro zdravotnictví (top09), hlavní hygienička eva gottvaldová, epidemiolog rastislav maďar, vedoucí centra epidemiologie a mikrobiologie szú barbora macková a sinolog jiří hudeček.",0
na sérii filmů navazuje rozsáhlá literatura rozvádějící dějovou linii do minulosti i do budoucnosti.,0
"úředním jazykem v mali je francouzština, dogoni však používají svůj vlastní jazyk.",0
"jinak informace v článku nikdo nezpochybňuje, naopak vypadá napsán velmi střízlivě, zohledňujíc všechna možná vysvětlení.",0
"očividně nikde, když většina jejích představitelů včetně prezidenta prchla do ciziny, tudíž republika je nejspíš v cizině = není na žádné mapě, takže takovýto infobox s takovouto mapkou je totálně nesmyslný, víceméně produkt vašeho aktivismu, ať je tálibán jakkoli hrůzovládný, nám to může být úplně jedno.",0
"někteří z nich tvrdí, že se své homosexuality zbavili.",0
"je zde průmysl strojírenský, textilní, potravinářský, chemický a konzervárenský.",0
s pozdravem --jenda h. 20.,0
podle izraelského deníku haaretz reagovalo palestinské hnutí odporu vypálením nejméně 25 minometných střel na stanoviště izraleských okupačních sil a na židovské osady na okupovaném území.,0
"nejvyšší soud slovenské republiky jako poslední instance rozhodl, že je babiš ve svazcích stb evidován neoprávněně.",0
okolí kozích hřbetů spolu s nedalekým tichým údolím bylo vyhlášeno chráněnou přírodní památkou a je oblíbeným cílem výletníků.,0
při jakémkoliv potřísnění koncentrovanou kyselinou chlorovodíkovou nejprve poskytněte první pomoc a následně volejte lékařskou pomoc.,0
označení nějakého výroku nějaké herečky za pomluvu si dovolit mohu.,0
byl amatérský a oportunistický obchodník.,0
jde o perzekuci.,0
"tím mluvte vy, pokud chcete, já jsem politicky nekorektní.",0
"liberální jsou například v dánsku nebo ve spojených státech amerických, kde je hlásání neonacismu stejně jako jiných politických směrů chráněno coby součást svobody slova, neonacistické strany se mohou účastnit politické soutěže a je dovoleno volně užívat (neo)nacistické symboliky.",0
široce populárním se stal remington derringer model 95 s nábojem s okrajovým zápalem .41 short.,0
"podílel se na vývoji nových metod sériového snímání, které sloužily k výzkumu jednotlivých fází pohybu.",0
zde je vysvětlen jejich dosavadní význam (přetaženo ze sekce „juandev“).,0
"dva roky vycházel seriál lips tulian podle dobrodružných románů 19. století (byl ukončen na zásah cenzury), další dva roky seriál kreslený na libreta oper (v seriálu byli karikováni zpěváci populární hudby, někteří – zvláště karel gott – proti tomu protestovali).",0
proto nastoupil v roce 1951 do učebního oboru jako chemický laborant a na střední škole studoval večerně.,0
městská knihovna ve vizovicích nese jeho jméno.,0
závěr: desinterpretujete pravidla .,0
"2010, 21:06 (utc)",0
"cinik 05:18, 23.",0
"největší podíl hispánců je v novém mexiku – 43,6 %.",0
"ondřeje, zasvěcený apoštolu ondřejovi byl zbudován jako náhrada za vyhořelý kostel původní v  letech 1780–1781 a dne 30. listopadu 1781 byl kostel vysvěcen tehdejším arciděkanem z horní police, p. wenzelem hocke.",0
--šjů 4.,0
kolem samotných soch se nachází ještě dnes rozsáhlá dlážděná plocha i s podstavcem vysokým 15 metrů.,0
"nevidím důvod, proč by měl demokrat, byť konzervativně zaměřený, protestovat proti prague pride.",0
"po roce 1880 se kníže christian kraft hohenlohe öhringen pokusil vysadit kozorožce na slovensku, v tatrách a ve velké fatře, na svém panství javorina.",0
"2021, 14:05 (cest)",0
je bronzovým medailistou z mistrovství světa a dvojnásobným olympijským medailistou (zlato a stříbro).,0
zapomněl jsi na podpis?,0
"hnutí svoboda se aktivně účastnilo protestů euromajdan, které se později transformovály v majdan - pravý sektor.",0
"podotkla také, že stálá pracovní skupina plní v systému posuzování žádostí o akreditaci výhradně roli poradního orgánu a že nejde o těleso, které by jakkoli samostatně rozhodovalo či poskytovalo závazná stanoviska.",0
higgsův boson je dosud v tomto stádiu.,0
"úkolem závodníka bylo za co nejdelší čas přejet lávku dlouhou 90 metrů, širokou 14 – 27 cm a silnou 2,5 cm, která byla ve výšce 30 cm nad hladinou a hloubka vody byla asi dvoumetrová.",0
"hned druhá páskova režie, wedekindovo procitnutí jara, byla ceněna jako osobitá konfrontace dávného mládí se současným.",0
"za šesté, chápu to správně, že navrhujete abych mlčel (nebo podle prezidentského slovníku držel hubu) na základě toho kde bydlím?",0
od svých 12 let žil ve francii.,0
"milan hašek, drsc.",0
upright=0.,0
"terminologii, třeba tady je jeden pramen od zmíněné autority: dostupné z: via: události komentáře, česká televize, 7.",0
pro tvrdý a energický způsob vedení diplomatických jednání získal přezdívky buldozer a zuřící býk.,0
n. l. (další možné datum úmrtí 933 př.,0
--dragovit (diskuse) 20.,0
"v této vojensko-policejní operaci bylo obsazeno území o rozloze 10 400 km² (18,4 % celkového území nynějšího státu).",0
":-), když napíšu většina, tak je logické, že nemyslím všechny, takže nechápu o jakém farizejství mluvíte (podotýkám ovšem, že podobných zbytečných osobních útoků byste se neměl dopouštět).",0
n. l. – 323 př.,0
"gustav slamečka, též gustáv slamečka ( 5. června 1959, nitra) je manažer a politik.",0
"americká psychologická asociace v roce 1975 zaujala stejnou pozici jako americká psychiatrická asociace a usilovala o to, aby všichni odborníci na duševní zdraví pomohli rozptýlit stigma duševní nemoci, které bylo dlouho spojováno s homosexuální orientací.",0
pocházel z černé hory.,0
"výraz strojní puška pochází pravděpodobně překladem z německého maschinengewehr (maschine - stroj, gewehr - zbraň), charakterizujícího její samočinnost a palebnou sílu (podobně anglicky machinegun).",0
"kozorožci trpěli chorobami, přes zimu museli být přikrmováni a březí kozy musely být zazimovány ve stájích.",0
"nevím, kdo jste a jaké filmy sledujete a je mi to celkem jedno.",0
"cenzura v článku zatím chybí, to je pravda.",0
tento film se stal jedním ze symbolů šedesátých let.,0
osek je malebné město na úpatí krušných hor.,0
"ten ""ryze český pohled"" by byl velmi obdobný, pokud by byl psán například z ""ryze rakouského pohledu"", neboť ferdinand ii.",0
"nepodsouvejte mi prosím, o co že se mám údajně podle vás snažit.",0
"čínský pohled je zcela odlišný a je natolik významný, že je nutné jej zmínit.",0
"chybí zdroje, článek mi příjde dost zaujatý.",0
"v reakci uvedla, že není nijak neobvyklé, že akreditační komise rozhoduje jinak, než doporučuje příslušná stálá pracovní skupina.",0
dodnes je známa jím zavedená stupnice závitů.,0
"stát nikdy žádnou smlouvu s ceonneco (diag human a.s., s.r.o) o jakémkoliv obchodování neuzavřel.",0
"poté, co promluvil ke svým příznivcům 5. června časně z rána z balkónu v hotelu ambassador v los angeles, směřoval do kuchyně, aby tam některé z nich pozdravil.",0
"pokud nedoplníte zdroj, bude prostě smazán, bez ohledu na to, zda to udělám já, nebo kdokoliv jiný.",0
{{infobox anatomie,0
"důvodem jsou nebezpečné sesuvy hornin z výšky nad 3500 metrů, které způsobuje postupné tání permafrostu (trvale zmrzlé horniny, pokrývající svahy hory).",0
ten ho společně s vojtou kotkem katapultoval mezi mladé herecké talenty českého filmu.,0
nebyla ani v 2. parlamentu.,0
státotvorným národem byl prohlášen národ československý a státním jazykem se stal jazyk československý (v podobě češtiny a slovenštiny).,0
předtím pracoval pro několik různých novin ve velké británii.,0
"přepsal sem zas trochu úvod, aby byl obecnější a snad i podle vrby npov.",0
"předsedou vlády se stal po rezignaci menachema begina v roce 1983. po volbách v roce 1984 došlo k volebnímu patu, po němž byl nucen vytvořit se svým protivníkem šimonem peresem z ma'arachu vládu národní jednoty s netradičním rotačním principem na postu premiéra (první dva roky byl premiérem peres a šamir ministrem zahraničních věcí a poté si role vyměnili).",0
"„čechy druhé kategorie“, kteří se mají přihlásit ke zvláštní moravské národnosti, čímž mají získat rovnoprávnost s „nadčechy“ a zabránit odtoku peněz do prahy.",0
eurokomunismu.,0
"islámského státu, o němž tvrdí, že prý proti jeho činům nejsou v koránu argumenty.",0
"západní vrchol (900 m n. m.), zvaný brandfels, byl v roce 1978 zpřístupněn po železném žebříku i běžným turistům.",0
"2016, 09:44 (cet)",0
stejné pov je ostatně již v názvu pravidla.,0
v devatenácti letech kiske vstoupil do v té době neznámé power metalové skupiny helloween.,0
"řád je často udělován politikům, zahraničním i finským, tradičně je například udělován finskému premiérovi.",0
v následujícíh letech hrál v několika televizních seriálech.,0
"patřil mezi velitele královské jízdy, účastnil se křižácké porážky u poříčí nad sázavou dne 19. května 1420 a bitvy na vítkově.",0
všechna psí plemena jsou pořád jeden a tentýž biologický druh.,0
později to bylo potvrzeno robertem hillem.,0
"román byl vydán v roce 1946, dva roky po smrti autora.",0
"snaží se o pochopení pohřbívacích procesů, které mají význam pro paleobiologické a paleoekologické interpretace.",0
od roku 2005 přednáší na obchodní škole v kodani a v roce 2006 se dostal do funkce ředitele centra kodaňského konsensu.,0
--packa (diskuse) 4.,0
takovou zbraní byl při atentátu zavražděn abraham lincoln.,0
"václav vejdovský, drsc.",0
"these activities include ion mihai pacepas strongly suggestive but less strongly investigated article on “the deputy” („national review“, jan. 25, 2007 .",0
"teorie autora o ""bezstarostnosti"" obyvatel působí bez zdrojů přinejmenším ideologizovaně a neustále se opakující řeči o ""všemoudrém ústředním výboru"" apod.",0
"jednotlivé epizody byly inspirovány skutečnými příběhy, jež se odehrály na slovensku.",0
"přitom havel neměl žádný velký podíl na ""restauraci kapitalizmu"", nýbrž ta ""restaurace"" přišla zcela logicky a neodvratně po konci komunistické diktatury a v důsledku zapojení čsfr do mezinárodních struktur jiných než imperiálně-sovětských.",0
odmítám naskakovat na vlnu politické korektnosti a používat eufemismy.,0
;-)-2a00:1028:83be:4392:e1f3:e4a8:fc01:a324 25.,0
"jeho případ se stal všeobecně známým, byl podle něho natočen film kajínek a probíhala veřejná diskuse, zda je kajínek odsouzen právem.",0
oba překlady můžete najít na českých fanstránkách.,0
tiskovým mluvčím hnutí je artur fišer.,0
"v smíšených lesích kľaku dominuje buk, dále jsou zde zastoupeny jedle, smrk, javor horský a jeřabina.",0
"2021, 20:56 (cest)",0
článek zavedeme potratovou samoobsluhu?,0
puy-de-dôme (okcitánsky: lo puèi de doma / lo puèi domat) je francouzský departement v regionu auvergne rhône-alpes.,0
"nebraňte čtenářům dovědět se podstatné informace jen proto, že se vám nelíbí.",0
"herečka daliah lavi, kterou si filmaři vybrali, měla původně hrát vinnetouovu sestru nšo-či, poté se ale dozvěděli, že tuto postavu hraje již v konkurenčním filmu mladá marie versiniová a tak změnili i tak nepříliš zdařilý scénář.",0
při poleptání pokožky ji co nejrychleji neutralizujeme mýdlem.,0
"2009, 12:23 (utc)",0
"v letech 1982–1983 působili agenti šin bet na libanonském území, které se po invazi dostalo pod správu izraele a snažili se zlikvidovat palestinské hnutí odporu.",0
v tom také tkví jeho největší objevitelský přínos a význam.,0
od konce 60. do počátku 90. let 20. století byla psychotronika v tehdejším československu etablovanou byť okrajovou vědní disciplínou.,0
"v reakci uvedla, že není nijak neobvyklé, že akreditační komise rozhoduje jinak, než doporučuje příslušná stálá pracovní skupina.",0
"v německy mluvících zemích (rakousko, německo) a na baleárských ostrovech se jedná o mimořádně populárního příslušníka habsburského rodu, jehož příznivci se sdružují do četných spolků.",0
"články by neměly hodnotit ale ani naznačovat, že některý názor je správný.""",0
dodnes se vedou nad akcí z 27. května 1942 diskuse: kupř.,0
"zároveň byla připojena osada kladská, která patřila dříve pod kynžvart.",0
v době vrcholící alžírské krize a rozkladu čtvrté republiky se nechal roku 1958 národním shromážděním povolat zpět do čela státu.,0
"car udělal vše proto, aby efekt dosažený „velkými reformami 60. a 70. let“ neměl na rusko zhoubný vliv.",0
"podobným přistupem, jako nyní zde lze totiž udělat morální vzor nejspíše z kohokoliv.",0
nejtypičtejším příkladem jsou odkazy na scénu z filmu 2001: vesmírná odysea – vesmírné koráby tančící na oběžné dráze země straussův valčík „na krásném modrém dunaji“.,0
"kapary v nálevu lze při vaření použít bez úpravy, kvalitnější kapary nakládané pouze v soli je třeba před použitím propláchnout, aby svou chutí nepřehlušily chuť ostatních přísad pokrmu.",0
je řazen k postmoderním myslitelům a tzv.,0
ještě ke komentáři „neviděl jsem jedinou negativní zmínku o čs.,0
"uvítám diskusi na toto téma, kde bychom došli k dohodě na druhu úpravy článku.",0
článek zcela pomíjí kritiku rakouské školy - viz např.,0
"připojil se ke skupině kroky františka janečka, kde hrál a zpíval s janou kratochvílovou.",0
"obyvatele sibiře tvoří velké množství národností, hlavně přistěhovalí rusové, kteří žijí v průmyslových městech na jihu.",0
proč není obvinění ze zneužívání náhrad formulováno jako obvinění?,0
"pozná se to ""po ovoci..."" jiří bartoš-sturc",0
evrafon,0
profesionální choreografové z národního divadla v praze vytvořili choreografii na skladby světových autorů od mozarta po vangelise.,0
pak římany a pak napříč stoletími následovala pronásledování další.,0
téhož dne byla na nátlak německa zahájena jednání o příměří (vstoupilo v platnost o dva dny později) a slovenský ministr obrany ve večerních hodinách nařídil zastavit palbu.,0
"josef vavroušek, csc.",0
"2016, 02:29 (cet)",0
polévky bývají buď čiré (případně zahuštěné např.,0
svazu filatelistů v žilině.,0
</math> neboli jako 1 následovanou sto nulami.,0
"kromě toho, že byl kolínským arcibiskupem a münsterským biskupem, stal se roku 1769 koadjutorem velmistra řádu německých rytířů, svého strýce karla alexandra lotrinského a roku 1780 se stal sám velmistrem tohoto řádu, jehož byl posléze reformátorem.",0
"hnutí ano 2011 navazuje na občanské sdružení akce nespokojených občanů), které bylo založeno krátce předtím na podzim 2011 po několika veřejných vystoupeních andreje babiše ve sdělovacích prostředcích, ve kterých velmi kriticky hodnotil stav společnosti a silně kritizoval korupci.",0
patří k nejaktivnějším představitelům české libertariánské a anarchokapitalistické scény.,0
jeho manželkou byla malířka julie winterová-mezerová.,0
"další zřetelná věc je, že autorovi se album ulice líbí.",0
3=,0
trilogie sprawlu.,0
"gumídci (anglicky gummi bears) jsou malí pohádkoví mluvící humanoidní medvědi z amerického animovaného seriálu gumídci (v anglickém originále disney's adventures of the gummi bears), který vytvořila společnost the walt disney company.",0
"ačkoli odehrál 12 utkání za detroit red wings, zůstal většinu sezóny v týmu grand rapids griffins, který je součástí ahl.",0
--palu (diskuse) 25.,0
pravá identita ostravaka ostravskeho není známa.,0
"realistické divadlo sehrálo zcela zásadní roli ve druhé polovině roku 1989. na úvod divadelní sezóny uvedlo projekt pod názvem res publica i aneb jak jsme nezažili 20. léta, kterým připomnělo díla zakázané literatury nebo úmyslně zapomínané autory a osobnosti.",0
"ty kontakty má kdekdo, a dodávají se jim (ale ne z ruska) moderní bojová letadla na bombardování civilistů v jemenu.",0
"tento novodobý výrobek se velice hodí do dietních programů,jelikož je opravdu zdravý.můžeme je podávat skoro kdykoli,například na snídani,kdy jej podáváme s kouskem chleba a zeleninou nebo na oběd-či večeři.to jej pak podáváme s různými omáčkami jako jsou mexické směsi s chilli papričkami nebo varianta s těstovinami,sýrem a kečupem.variant je spousta,jen záleží jak si výrobek upravíme,zda bude stále tak zdravý nebo si ho připravíme na chuť s těmito omáčkami.",0
"měl dva bratry – joaquina (1674–1724) a alberta (1676–1750), kteří byli ve své době uznáváni jako přední architekti.",0
přes novi sad proplouvají četné nákladní lodě.,0
"nezapomeňte při plánování cesty v navigačním přístroji přidat i jiné zajímavé body zájmu, které už ve své navigaci máte (například kostely, kulturní památky, obecní úřady apod.)",0
"ten však, na rozdíl od německa a japonska, nakonec skončil na vítězné straně druhé světové války a jeho představitelé nebyli podrobeni mezinárodním soudním procesům a to ani v případech, kdy se oběťmi jeho zločinů stali občané dalších států spojenců.",0
"švédská zpěvačka, známá hlavně jako členka skupiny abba.",0
děkuji.,0
byl otcem malíře a grafika miroslava truksy.,0
syn hokejového reprezentanta jiřího dolany.,0
"profesor si knihu přečetl a fuksovi za ni poděkoval, přičemž řekl: „a kdybyste měl, pane doktore, nějaké potíže, s důvěrou se na mě obraťte...“",0
"bruno opakoval, že bible je napsaná jazykem pochopitelným pro věřící a není určená pro vědce"".",0
"možná pro někoho kdo má chabé argumenty...) za pomoci aktuální návštěvnosti, mohu vás případně upozornit na wp:přesměrování?",0
potom je daná fotodokumentace zavádějící.,0
s článkem svěcená voda a před úpravou i s článkem regenerace je však trochu problém.,0
"myslím, že by bylo dobré, návrhy systematicky srovnat, a rozpracované označit (třeba šablonou ""pracujese"").",0
"bylo mně sděleno, že na facebooku byla pár hodin informace o první moravské wikikonferenci, načež poté zasáhli cenzoři, kteří bez vysvětlení odstranili přívlastek moravská a nahradili ho přívlastkem brněnská.",0
"výše jsem uvedl pět zdrojů, které jsou sekundárními zdroji, a které jsou vhodné pro psaní wikipedie.",0
"v roce 2002 debutoval svým vlastním celovečerním snímkem zatracení (the damned), pojednávající o mladíkovi, který byl zadržen při pokusu propašovat heroin z jihovýchodní asie.",0
děkuji,0
"2009, 05:56 (utc)",0
--kasalic8 (diskuse) 1.,0
"v bojích s římany se obzvláště vyznamenal viriathus, vůdce lusitánů.",0
2008 (utc),0
kde žili v domě ipaťjeva.,0
"2010, 14:09 (utc)",0
"v úzké chodbě plné lidí vytáhl sirhan bishara sirhan, čtyřiadvacetiletý mladík původem z palestiny, malý revolver a kennedyho střelil do hrudi.",0
"avšak někdo taky tu vraždu musí dokázat před soudem, k čemuž ještě nedošlo.",0
"kapradiny (polypodiophyta v užším smyslu) jsou oddělení výtrusných cévnatých rostlin, čili kapraďorostů (pteridophyta), jehož zástupci jsou hojně rozšířeni po celé zemi.",0
"i já jsem byla stvořena ze země a jsem ti rovna!""",0
"podle zastánců konspiračních teorií byla celá akce provokací státní bezpečnosti, která dražskou k šíření dezinformace navedla.",0
"pointa je v tom, ze historicky vliv krestanstvi na soucasnou evropskou a americkou kulturu je podstatne vetsi nez tech ostatnich prvku.",0
je tvořena seskupením většího počtu smyslových buněk.,0
"kosmas se ostatně vesměs mýlil, co se týče důležitých dat 10. století v českých dějinách.",0
jako jeden z prvních vytvořil moderní představu o těchto fascinujících druhohorních tvorech.,0
"obecně lze říci, že děti jsou mnohem citlivější, příznaky se u nich objevují v řádu dní a v případě, že obdržely smrtelnou dávku, velice rychle umírají, zatímco u dospělých se příznaky objeví později a mohou bojovat se smrtí týdny až měsíce.",0
prof. phdr.,0
"černovické terasy stejnojmenná průmyslová zóna, která v současnosti zasahuje i do okrajových částí katastrálních území černovice a tuřany.",0
"spojené arabské emiráty je stát na středním východě, rozkládající se v jihozápadní asii na východě arabského poloostrova při pobřeží perského zálivu.",0
"neúctu k nováčkům a především systémový ideový bias wikipedie z vlastní zkušenosti i z toho, co jsem tam viděl, naprosto potvrzuji.",0
"a, čímž bylo omezeno nebezpečí občanských válek při eventuálních následnických sporech.",0
hlavním zdrojem ekonomiky jsou však finanční transfery volných měn od kubánců žijících a pracujících v usa.,0
"vydal prohlášení, v kterém uvedl, že podal u městského soudu v praze žalobu na ochranu osobnosti.",0
"dobré výsledky a zkušenosti s provozem modernizovaných tramvají kt8d5 na moravě přiměly dpp k zahájení obdobných rekonstrukcí, u kterých je nejvýznamnější změnou náhrada středního článku tříčlánkové tramvaje novým nízkopodlažním.",0
černá část uprostřed duhovky je zornice,0
v téže době učinil tentýž objev robert noyce pracující ve společnosti fairchild semiconductor.,0
"za prvé když už, tak na novém zélandu.",0
prof. rndr.,0
zdravim ;)šjů............beru uz to konecne vypada lip gannet79,0
"(1989), sukničkář barney stinson v seriálu how i met your mother (2005), zahrál si i sám sebe ve filmových sériích harold & kumar (zahulíme uvidíme (2004), zahulíme uvidíme 2 (2008)), šmoulové 3d (2011)) a také si zahrál ve snímku dr. horrible's sing-along blog josse whendona, který získal cenu emmy za nejlepší muzikál.",0
jako interpret nahrál a nazpíval do rebelů písničku scotta mckenzieho san francicsco poté co producenti nedostali souhlas k použití původní nahrávky.,0
"plodničky jsou 2 až 5 cm široké, číšovité až miskovité, masité, křehké a posléze roztrhané.",0
"pátrání pak pokračuje jak v československu , tak v brazílii.",0
"smyslem této dávky by bylo poskytnout základní zajištění živobytí každému, bez ohledu na to zda pracuje, pracovat nemůže, či pracovat nechce.",0
ten kdo na tato pochybení ze strany autora upozornil je nepochybně turek.,0
ville hermanni valo se narodil do zajímavé a hudebně založené rodiny ve finsku.,0
edvard beneš to označil za nedobrý začátek.,0
"do března 2018 (8.4.2018 – konání maďarských parlamentních voleb) kontaktovala údajně izraelská soukromá společnost black cube pracovníky nevládních organizací spojených s miliardářem g. sorosem v maďarsku, které si nahrávala a jejich slova účelově sestříhala.",0
"téhož dne senát přijal usnesení, v němž konstatoval odpovědnost rady čt a jiřího hodače za situaci v čt, vyzval jiřího hodače k rezignaci a poslaneckou sněmovnu k odvolání rady čt.",0
"v současnosti působí ve funkci předsedy národního výboru mezinárodní obchodní komory v čr, je poradcem ministra financí a kandidátem strany top 09 pro volby do poslanecké sněmovny parlamentu čr za ústecký kraj.",0
"abychom se dobrali skutečně objektivního výsledku, pojďme si shrnout data.",0
"jinak svojí verzi infoboxu neurčitého afghánistánu mám již vytvořenou na svém pískovišti a dovolil bych si použít raději tu, protože váš používá krátký název ""afghánistán"" a žádný takový stát s tímto názvem se v afghánistánu nenachází, takže to jenom pro pořádek.",0
"2) ""nikdo jiný se tím nezabývá"": omyl, zabýval se tím vojtíšek, toho jsem tam citoval, je to akademický pramen.",0
pauliho vylučovacího principu.,0
zejména v 60. a 70. letech se věnovala i rozhlase a dabingu.,0
"anabaptistů, zvané mennonité.",0
"závěr článku by, domnívám se, měl obsahovat konstatování obecných faktů nezastírajících podstatu, ale zároveň nepodsouvajících subjektivní výklady sporných témat a už vůbec ne takových diskutabilních detailů, jako jsou krádeže razítek apod.",0
je šéfredaktorem religionistického čtvrtletníku dingir.,0
boletice nad labem (zkrácený a používanější název boletice) je místní část města děčína.,0
dodávky elektrické energie do rozvodné sítě nemohou být závislé na rozmarech počasí.,0
"spojené státy se skládají z 50 států, federálního území s hlavním městem a sídlem vlády a kongresu (district of columbia), přidružených států s vnitřní samosprávou (portoriko, severní mariany a další) a samosprávných území spojených států (guam, panenské ostrovy, americká samoa a další).",0
součástí federální státní rozpočtové vzdělávací instituce vyššího odborného vzdělání je mordvinská státní univerzita n. p. ogarjova s největší vědeckou knihovnou m. m. bachtina.,0
"tuto cestu absolvoval spolu s českým horolezcem jindřichem šustrem, který vylezl klíčové pasáže, ve dnech 2.-4. srpna 1981.",0
většinou na pravém břehu potoka trnávka.,0
"zúčastnila se voleb do senátu pčr v roce 2012, kdy kandidovala jako nestraník za stranu práce v obvodu č.",0
2007 (utc),0
/ 9. srpen jul.,0
7. února 2007 byla senátorka za senátní obvod č.,0
"obecně lze říci, že na politické scéně dominují v nizozemsku tři bloky: křesťanskodemokratická výzva, strana práce a lidová strana pro svobodu a demokracii.",0
"2021, 00:04 (cest)",0
navštěvuje jej asi 480 studentů.,0
"jihem území městské části prochází od jihovýchodu k západu vlárská železniční trať, na níž se zde nachází nádraží.",0
"nejčastěji namítají, že po zjištění unesených letadel byly suspendovány standardní bezpečnostní postupy, které doposud měly 100% úspěšnost.",0
podílel se na přestavbě zámku versailles.,0
teambuildingu.,0
kromě krásy a čistoty jejího hlasu byla obdivována také pro eleganci scénického provedení rolí.,0
po okupaci česko-slovenska a vyhlášení slovenského státu v březnu 1939 prohlásil mnichovský diktát za neplatný.,0
"od roku 2004 se věnuje práci dobrovolníka v asociaci českých cestovních kanceláří a agentur (ačcka), kde zastává funkce viceprezidenta a mluvčího.",0
jeden z hlavních představitelů polského osvícenství.,0
"otázka, která stojí před námi u pseudovědeckých témat není popsání sporu jakoby, například, byla pseudověda částí vědy.",0
jeho zakladatel je oberon zell-ravenheart.,0
--dezidor 4.,0
vsvz!,0
že napadli suverénnu krajinu a sovietska armáda túto suverénnu krajinu okupovala až do ich odsunu v roku 1991?,0
"po krizi, v roce 2014, pak poprvé od roku 1995 státní dluh klesl.",0
dřív než si myslíte!,0
v srpnu 2012 byla spolu s dalšími členkami pussy riot odsouzena na dva roky vězení za výtržnictví v moskevské katedrále krista spasitele.,0
po rozpadu the doors hrál v kapele robbyho krigera a butts band.,0
první slovenská republika zanikla důsledkem druhé světové války.,0
v celé bibli (svatém písmu) se v nejranějších rukopisech vyskytuje tetragrammaton jhvh (יהוה) na více než 7.000 místech.,0
"nezákonné, tzv.",0
"petra, katedrály teruelské diecéze a věží el salvador, sv.",0
"), mléčné nebo zahuštěné např.",0
