sentence,label
"Brueggemann byl původně silným zastáncem Izraele a jeho biblických nároků , později však Izrael zavrhl pro jeho zneužívání ``starých slibů`` k vytváření ``toxické ideologie`` a nyní tvrdí, že není antisemitské zasazovat se o spravedlnost pro Palestince .",1
"Brueggemann byl původně silným zastáncem Izraele a jeho biblických nároků , později však Izrael zavrhl za to, že zneužívá ``starobylých zaslíbení`` k vytvoření ``toxické ideologie`` , a nyní potvrzuje své přesvědčení, že není antisemitské zasazovat se o spravedlnost pro Palestince .",0
"Její neústupná podpora práva ženy na volbu si vysloužila hněv skupin, které jsou proti legálním potratům .",1
"Její neústupná podpora legálních potratů jí vynesla hněv skupin, které jsou proti legálním potratům .",0
"Grand Ole Opry je týdenní koncertní scéna country hudby v Nashvillu ve státě Tennessee, na které se již téměř 85 let představují největší hvězdy tohoto žánru.",0
"Grand Ole Opry je týdenní koncertní scéna country hudby v Nashvillu , Tennessee , která již od roku 1925 představuje největší hvězdy tohoto žánru .",0
"Výzkum zveřejněný v roce 2016 ukázal, že každý padesátý britský otec vychovává dítě, které je biologickým dítětem jiného muže , a jehož narození odráží vysoký výskyt ženské nevěry , mezi 5 a 27 % u žen mladších 30 let .",0
"Výzkum zveřejněný v roce 2016 ukázal, že každý padesátý britský otec vychovává dítě, které je biologickým dítětem jiného muže , a že nesprávně přisouzené otcovství je vzácnější, než se obecně předpokládá .",0
"Yael Nam ( hebrejsky : ) je francouzsko-izraelská zpěvačka a skladatelka, která se velmi proslavila v roce 2008 , poté co její píseň , New Soul , použila společnost Apple v reklamní kampani na svůj MacBook Air .",1
"Yael Nam ( hebrejsky : ) je francouzsko-izraelská zpěvačka a skladatelka, která se proslavila v roce 2008 , poté co její píseň , New Soul , použila společnost Apple v reklamní kampani pro svůj MacBook Air .",0
"Stock je držitelkou MacArthurovy ceny ,,Genius'' z roku 2013 .",1
Stocková je držitelkou MacArthurovy ceny za rok 2013 .,0
"Po zhlédnutí běhu koní v televizi začala skupina diskutovat o arcivévodovi Františku Ferdinandovi a napadlo ji, že by to byl dobrý název skupiny kvůli zvuku jména a důsledkům arcivévodovy smrti ( jeho zavraždění bylo nejvýznamnějším z mnoha faktorů, které vedly k první světové válce ) .",1
"Poté, co kapela viděla v televizi běh koně, začala diskutovat o arcivévodovi Františku Ferdinandovi a myslela si, že by to byl dobrý název kapely kvůli zvuku názvu a důsledkům arcivévodovy smrti ( jeho zavraždění bylo významným faktorem, který vedl k první světové válce ) .",0
"Po rozhovoru došlo k násilné konfrontaci protestujících s Murrayem , viceprezidentem pro komunikaci Billem Burgerem a Stangerem ( který byl zraněn s poraněním krku a otřesem mozku ), když opouštěli McCulloughovo studentské centrum.",1
"Po rozhovoru vedení vysoké školy tvrdí, že došlo k násilné konfrontaci protestujících proti Murraymu , viceprezidentovi pro komunikaci Billu Burgerovi a Stangerovi ( který byl zraněn s poraněním krku a otřesem mozku ), když opouštěli McCulloughovo studentské centrum.",0
"Gracie byla úspěšná komička , bavička , podnikatelka a aktivistka .",0
"Gracie byl úspěšný komik , bavič , podnikatel a aktivista .",0
"Po odstoupení z funkce kancléře přijal Schrder místo šéfa výboru akcionářů v konsorciu vedeném Ruskem , kontrolovaném Gazpromem , které buduje plynovod pod Baltským mořem, jenž má dodávat ruský plyn přímo do Německa bez tranzitu přes Polsko , Ukrajinu nebo pobaltské země .",0
"Po odstoupení z funkce kancléře přijal Schrder místo šéfa výboru akcionářů v konsorciu vedeném Ruskem , kontrolovaném Gazpromem , které buduje severoevropský plynovod pod Baltským mořem, jenž má dodávat ruský plyn přímo do Německa bez tranzitu přes Polsko , Ukrajinu nebo pobaltské země .",0
"Národní muzeum americké židovské historie je muzeum v centru Filadelfie , které se nachází nedaleko hlavních historických památek města Independence Hall a Liberty Bell v rámci Národního historického parku Independence .",1
"Národní muzeum americké židovské historie je muzeum v Center City Philadelphia , které se nachází na Independence Mall v rámci Independence National Historical Park .",0
"Skupina Coldplay získala od elektronické skupiny Kraftwerk svolení k použití hlavního riffu z jejich písně `` Computer Love'' pro skladbu `` Talk'' , přičemž syntezátory Kraftwerk nahradila kytarami a zároveň vytvořila zcela odlišnou píseň .",0
"Skupina Coldplay získala od elektronické skupiny Kraftwerk povolení použít hlavní riff z jejich písně `` Computer Love'' pro skladbu `` Talk'' , přičemž syntezátory Kraftwerk nahradila kytarami.",0
"Jedno ze setkání pobočky bylo naplánováno na Jom Kipur , nejsvětější den židovského kalendáře .",0
"Jedna ze schůzí pobočky byla naplánována na Jom Kipur , nejsvětější den židovského kalendáře .",0
"Pokud je přítomna lateralita atlanto-okcipitálního kloubu , přispívá k adaptační nerovnováze v oblasti hlavy/krku, která se promítá do posturálních poruch v celém těle .",1
Nestabilita atlanto-okcipitálního kloubu predisponuje lidi k adaptační nerovnováze v oblasti hlavy/krku .,0
"Právník Dias upozornil, že to není pravda , protože práva a povinnosti jsou jurální koreláty .",0
"Právník Dias poukázal na to, že že práva a povinnosti jsou jurální koreláty .",0
"Ačkoli by se tedy mohlo zdát, že výrazy ,,Bůh Otec'' , ,,Bůh Syn'' a ,,Bůh Duch svatý'' , zejména jsou-li použity společně, obsahují závan modalismu , neměly by být tyto výrazy při svém legitimním použití chápány spíše jako ( a ) nepotlačující jedinečnost a odlišnou existenci každé ze tří hypostazí , ani ( b ) jako snižování rozdílů mezi třemi na pouhé ""masky"" ( řecky prosopa , latinsky personae ) jediného Boha ( omyl modalismu ) , ani ( c ) jako snižování jedinečné monarchie Otce .",1
"Ačkoli by se tedy mohlo zdát, že výrazy ,,Bůh Otec'' , ,,Bůh Syn'' a ,,Bůh Duch svatý'' , zvláště jsou-li užívány společně, obsahují závan modalismu, neměly by být tyto výrazy při svém legitimním užívání chápány spíše jako ( a ) potlačující jedinečnost a odlišnou existenci každé ze tří hypostazí , ani ( b ) jako snižování rozdílů mezi těmito třemi na pouhé ""masky"" ( řecky prosopa , latinsky personae ) jediného Boha ( na rozdíl od modalismu ) , ani ( c ) jako snižování jedinečné monarchie Otce .",0
Z filmových rolí Locane si zahrála milostnou roli Johnnyho Deppa v kultovním filmu Johna Waterse Cry-Baby z roku 1990.,1
Z filmových rolí Locane si zahrála milostný zájem Johnnyho Deppa v kultovním filmu Johna Waterse Cry-Baby z roku 1990 .,0
"Dalším faktorem ovlivňujícím tuto skutečnost je blízkost Turku , správního centra a největšího města regionu, a krásného souostroví .",1
"Dalším faktorem ovlivňujícím tuto skutečnost je blízkost Turku , správního centra a největšího města regionu, a souostroví .",0
K velké nelibosti svých fanoušků se Hawkeye brzy objeví jako exkluzivní postava pro PSP v připravované hře Marvel Ultimate Alliance .,1
Hawkeye se brzy objeví jako exkluzivní postava pro PSP v připravované hře Marvel Ultimate Alliance .,0
"V té době Nová republika kritizovala Moona za jmenování vlastních dětí a příbuzných do vedoucích pozic v církvi a souvisejících podnicích , za zneužívání církve k osobnímu prospěchu na úkor vlastních stoupenců a za vydělávání milionů prodejem cetek, které prý způsobují osvobození předků zákazníků z pekla .",1
"V té době Nová republika kritizovala Moona za jmenování vlastních dětí a příbuzných do vedoucích funkcí v církvi a souvisejících podnicích , za zneužívání církve k osobnímu prospěchu na úkor vlastních stoupenců a za vydělávání milionů prodejem předmětů, které prý způsobují osvobození předků zákazníků z pekla .",0
"Nadace pro druhý dodatek , která je označována za ,,legální odnož lobby za práva na zbraně'', dosáhla vítězství a v současné době vede řadu soudních sporů na obranu práv vyplývajících z druhého dodatku .",0
"Nadace Druhý dodatek byla vítězná , a v současné době je zapojena do několika soudních sporů na obranu práv druhého dodatku .",0
"Takže novodobé volání politicko-náboženské pravice po homogenním islámu je nový vynález , a vůbec ne zásadní .",1
"Dokument tvrdí, že novodobé volání politicko-náboženského práva po homogenním islámu je nový vynález , a vůbec ne zásadní .",0
"ydokomuna ( polský neologismus pro ,,židokomunismus'' nebo ,,židobolševismus'' ) je pejorativní výraz vyjadřující antisemitismus , stereotypy a obviňování Židů z komunismu v Polsku .",1
"ydokomuna ( polský neologismus pro ``judeokomunismus'' nebo ``judeobolševismus'' ) je pejorativní výraz vyjadřující antisemitský stereotyp obviňující Židy z prosazování , zavádění a vedení komunismu v Polsku .",0
"Oběti první světové války , nepřekvapivě , jsou po celém hřbitově , a dvě z nich jsou ,,známé jen Bohu'' .",1
"Oběti první světové války jsou na celém hřbitově a dvě z nich jsou ,,známé jen Bohu''.",0
Méně zběhlí věřící v neomylnost Bible možná nepřipouštějí možnost chyb v přepisu nebo překladu .,1
Někteří věřící v biblickou neomylnost nepřipouštějí možnost chyb v přepisu nebo překladu .,0
Po prvním setkání v roce 1975 měl Norris několik let až do roku 1985 dlouhodobý romantický vztah s izraelským aktivistou Ezrou Nawim .,0
"Po prvním setkání v roce 1975 , byl Norris v dlouhodobém vztahu s izraelským aktivistou Ezrou Nawim po řadu let až do roku 1985 .",0
"Vulgarismus se v angličtině používá jinak než vulgarismus , který může být nazýván ,,vulgar language ,'', což tuto problematiku mate .",0
"Ačkoli většina slovníků nabízí jako definici vulgarismu ,,obscénní slovo nebo jazyk'' , jiné slovníky trvají na tom, že vulgarismus v anglickém užití se liší od nadávky .",0
Boj proti antisemitismu v ruské Státní dumě,0
Prohlášení UCSJ k údajnému antisemitismu v ruské Státní dumě.,0
"Hovever CS může být a je používána proti vlastním občanům místními policejními složkami bez omezení , určitě v Pittsburghu .",1
CS však může být a je používána proti vlastním občanům místními policejními složkami bez omezení .,0
"Například , nikdy nebyla podána jednotlivým hráčům ve fotbale nebo některému hráči kriketu .",1
Cena nebyla udělena jednotlivému hráči ve fotbale ani žádnému hráči kriketu .,0
"Po vyhlášení nezávislosti na Rusku 24. ledna 1918 hlasoval rumunský dominantní ,,Sfatul rii'' 9. dubna 1918 pro unii s Rumunskem : ze 148 poslanců hlasovalo 86 pro unii , 3 byli proti , 36 se zdrželo hlasování ( většinou poslanci zastupující menšiny , tehdy 36 % ) a 13 nebylo přítomno .",0
"Po vyhlášení nezávislosti na Rusku dne 24. ledna 1918 hlasoval ""Sfatul rii"" dne 9. dubna 1918 pro unii s Rumunskem : ze 138 poslanců hlasovalo 86 pro unii, 3 byli proti, 36 se zdrželo hlasování ( většinou poslanci zastupující menšiny, tehdy 36 % ) a 13 nebylo přítomno.",0
"V únoru 2004 došlo v zemi k převratu, při kterém byl odstraněn a vyhnán prezident Jean-Bertrand Aristide ; v rozporu s haitskou ústavou byla mezinárodními mocnostmi zřízena ,,rada moudrých"", která měla vybrat nového premiéra .",1
"V únoru 2004 došlo v zemi k převratu, při kterém byl odstraněn a vyhnán prezident Jean-Bertrand Aristide; v rozporu s haitskou ústavou byla mezinárodními mocnostmi zřízena ""rada moudrých"", která měla vybrat nového premiéra.",0
Jeho jméno je také synonymem pro výstup islámského proroka Mohameda na nebesa .,0
Jeho jméno je také synonymem pro Mohamedův výstup na nebesa.,0
"Tyto podmínky snižují kupní sílu v cenovém systému , což činí tento systém v technologické společnosti nakonec neudržitelným .",1
"Tyto podmínky snižují kupní sílu v cenovém systému , což činí tento systém v technologické společnosti v konečném důsledku neudržitelným , nebo tak nějak zní tento argument .",0
"Dodal, že Maráthové v pohraničí nejsou schopni žít pod vládou Karnátaky se ctí a důstojně, přičemž poukázal na ""neústavní"" rozpuštění městské rady Belgaumu a na zmanipulování starosty Belgaumu fanatiky z Kannady v Bangalore .",1
"Dodal, že Maráthové z pohraniční oblasti nejsou schopni žít se ctí a důstojně pod vládou Karnátaky, přičemž poukázal na ""neústavní"" rozpuštění obecní rady Belgaumu a manipulaci se starostou Belgaumu ze strany kannadských aktivistů v Bangalore.",0
"Světový pas je falešný cestovní doklad vydaný neziskovou organizací World Service Authority , kterou založil Garry Davis v roce 1954 s odvoláním na článek 13, oddíl 2, Všeobecné deklarace lidských práv.",1
"Světový pas je fiktivní cestovní doklad vydaný organizací World Service Authority , neziskovou organizací založenou Garrym Davisem v roce 1954 , která se odvolává na článek 13, oddíl 2, Všeobecné deklarace lidských práv.",0
"Se vznikem písma , je pravděpodobné , že historické záznamy jsou více zaujaté vůči méně demokratickým společnostem kvůli výhodám spojeným se silnou centrální vládou .",1
"Vzhledem k tomu, že historický záznam vychází z písma , je pravděpodobné, že bude zkreslený směrem k méně demokratickým společnostem kvůli výhodám spojeným se silnou centrální vládou .",0
"Ačkoli nebyl zvolen nejlepším hráčem Pro-Bowlu , Smith vedl všechny QB v počtu yardů , měl nejvíce TD a vedl vítězný touchdown , spojil se s DeMarcem Murrayem z Dallas Cowboys a vyhrál zápas, 22-21 pro tým Jerryho Rice nad týmem Deiona Sandera .",1
"Ve hře Smith vedl všechny QB v počtu yardů , měl nejvíce TD a vedl vítězný touchdown drive , spojil se s DeMarcem Murrayem z Dallas Cowboys a vyhrál zápas, 22-21 pro tým Jerryho Rice nad týmem Deiona Sandera.",0
"Michael `` The Miz '' Mizanin ( narozen 8. října 1980 ) je americký profesionální wrestler se strašlivým X-Pac Heat, který pracuje pro společnost World Wrestling Entertainment v pořadu SmackDown !",1
Michael `` The Miz '' Mizanin ( narozen 8. října 1980 ) je americký profesionální wrestler pracující pro World Wrestling Entertainment na jeho SmackDown !,0
"Armando Montelongo - šéf společnosti Montelongo home buyers , a vůbec blbec .",1
Armando Montelongo - šéf společnosti Montelongo home buyers.,0
"V některých případech je označení ,,sionista'' také nesprávně používáno jako eufemismus pro Židy obecně těmi, kteří chtějí vybělit antisemitismus ( jako v polské antisionistické kampani a sionologii ) .",1
"V některých případech je označení ""sionista"" používáno také jako eufemismus pro Židy obecně omlouvači antisemitismu ( jako v polské antisionistické kampani a sionologii ) .",0
"Jurij Mamin ( ; narozen 8. května 1946 ) je slavný sovětský a ruský filmový režisér , divadelní režisér , scenárista , skladatel , spisovatel a televizní moderátor , zasloužilý umělecký pracovník Ruské federace .",1
"Jurij Mamin ( ; narozen 8. května 1946 ) je sovětský a ruský filmový režisér , divadelní režisér , scenárista , skladatel , autor a televizní moderátor , zasloužilý umělecký pracovník Ruské federace .",0
"Bong ( také vodní dýmka , billy , bublinkovač , bing nebo moof ) je filtrační zařízení/nástroj obvykle používaný ke kouření konopí , tabáku nebo jiných rostlinných látek .",0
"Bong ( také vodní dýmka , billy , bubbler , bing nebo moof ) je filtrační zařízení/přístroj obecně používaný pro kouření tabáku , nebo jiných rostlinných látek .",0
Dne 13. dubna 2018 byl Libby omilostněn Donaldem Trumpem za své přečiny související s aférou Plame .,1
"Dne 13. dubna , 2018 , byl Libby omilostněn Donaldem Trumpem .",0
"První z nich režíroval Wiz ( který dříve spolupracoval s Marilynem Mansonem ) , a to podle vzoru nechvalně známého filmu Piera Paola Pasoliniho Sal ; adaptace románu Markýze de Sade 120 dní Sodomy .",1
"První z nich režíroval Wiz ( který předtím spolupracoval s Marilynem Mansonem ) , a byl natočen podle vzoru slavného filmu Piera Paola Pasoliniho Sal ; adaptace románu Markýze de Sade 120 dnů Sodomy .",0
"Jak bylo předpovězeno , v roce 2018 se Toyota stala prvním japonským výrobcem, který zvítězil v závodě 24 hodin Le Mans od roku 1991, kdy zvítězila Mazda .",1
"Toyota se stala prvním japonským výrobcem, který zvítězil v závodě 24 hodin Le Mans od Mazdy v roce 1991 .",0
"Snaha o kariéru , výchova rodiny , oddanost tvůrčímu povolání a pořizování majetku jsou v moderní době asi nejrozšířenějšími dlouhodobými cíli, které dávají životu smysl .",1
"Snaha o kariéru , výchova rodiny , oddanost tvůrčímu povolání a získávání majetku jsou podle těchto filozofií asi nejrozšířenější z dlouhodobých cílů, které činí život smysluplným .",0
"Film Návrat temného rytíře také navždy přerušil přátelský vztah Batmana a Supermana , který nahradil vztahem spíše antagonistickým .",1
"Film Návrat temného rytíře také navždy přerušil přátelský vztah Batmana a Supermana , nahradil ho vztahem více antagonistickým .",0
"Guvernér Strickland jmenoval Nancy H. Rogersovou , děkanku Moritz College of Law na Ohio State University, dočasnou generální prokurátorkou , čímž naznačil, že její ,,zralost , integrita , zkušenosti a manažerské schopnosti'' ji výrazně odlišují od pana Danna .",1
"Guvernér Strickland jmenoval Nancy H. Rogersovou , děkanku Moritz College of Law at The Ohio State University, dočasnou generální prokurátorkou .",0
"Tým : Robert Green ( Alex McCarthy 45 ) , Chris Schorch ( trialista ) ( Darnell Furlong 45 ) , Steven Caulker ( Nedum Onuoha 68 ) , Nedum Onuoha ( c ) ( Clint Hill 45 ) ,",0
"Tým : Robert Green ( Alex McCarthy 45 ) , Chris Schorch ( zkušební hráč ) ( Darnell Furlong 45 ) , Steven Caulker ( Nedum Onuoha 68 ) , Nedum Onuoha ( c ) ( Clint Hill ( c ) 45 ) , Cole Kpekawa ( Brandon Comley 45 ) , Matt Phillips ( Junior Hoilett 45 ) , Massimo Luongo ( Michael Doughty 45 ) , Oscar Gobern ( trialist ) ( Alejandro Faurln 45 ) , Ben Gladwin , Jamie Mackie ( Reece Grego-Cox 45 ) , Sebastian Polter ( Jay Emmanuel-Thomas 45 ) .",0
Tyto tři skladby se bohužel na oficiálním soundtracku neobjevují .,1
Tyto tři skladby se bohužel na oficiálním soundtracku neobjevují .,0
"Na počátku a v polovině sedmdesátých let Truman zaujal lidovou představivost podobně jako v roce 1948 , tentokrát se stal ( posmrtně ) jakýmsi politickým lidovým hrdinou , prezidentem, o němž se mělo za to, že je příkladem integrity a odpovědnosti, která chyběla v Nixonově Bílém domě .",1
"Na počátku a v polovině sedmdesátých let si Truman získal lidovou představivost podobně jako v roce 1948 , tentokrát se stal ( posmrtně ) jakýmsi politickým lidovým hrdinou , prezidentem, který byl považován za příklad integrity a odpovědnosti, jež podle mnohých pozorovatelů v Nixonově Bílém domě chyběly.",0
"Elizabeth Gould ( ne Coxen ) ( 18. července 1804 15. srpna 1841 ) byla britská malířka a ilustrátorka , provdaná za přírodovědce Johna Goulda .",0
"Elizabeth Gouldová , ne Coxenová ( 18041841 , ) byla britská umělkyně a ilustrátorka , provdaná za přírodovědce a spisovatele Johna Goulda .",0
"Al-Káida nebo al-Káida twats nebo al-Káida ( , přel.",1
"Al-Káida nebo al-Káida nebo al-Ká'ida ( , přel.",0
Izraelský kabinet schválil zařazení ultranacionalistické strany do vládní koalice .,1
Izraelský kabinet schválil doplnění vládní koalice o stranu Jisrael Bejtenu .,0
"Film Útok klonů, který byl uveden 16. května 2002 , byl obecně vnímán jako mírné zlepšení slabého filmu Fantomová hrozba , i když se vůbec nevyrovnal původní trilogii Hvězdných válek .",1
"Vydáno 16. května 2002 , Útok klonů byl obecně vnímán jako zlepšení po filmu Skrytá hrozba , i když se vůbec nevyrovnal původní trilogii Star Wars .",0
"V nedávné době , v sérii vášnivých střetnutí s novými , místními soupeři Lambton Jaffas FC , se kluby utkaly v předsezónních štítech , které odrážejí tuto opozici .",1
"V nedávné době , v sérii setkání s novými , místními soupeři Lambton Jaffas FC se kluby utkaly v předsezónních štítech, které tuto opozici odrážejí .",0
IWF funguje díky penězům poskytnutým dárcovskými organizacemi .,0
IWF funguje prostřednictvím prostředků poskytovaných dárcovskými organizacemi .,0
"Estonská lidová fronta ( , byla politická organizace v Estonsku na přelomu 80. a 90. let 20. století, která vedla Estonsko k nezávislosti na Sovětském svazu .",1
"Estonská lidová fronta ( , byla politická organizace v Estonsku na přelomu 80. a 90. let 20. století, která se podílela na znovuzískání nezávislosti Estonska na Sovětském svazu .",0
"Vysoký počet návštěvníků degraduje přírodní krásy některých hojně navštěvovaných oblastí regionu , a proto bylo v posledních letech nutné přísněji regulovat přístup a využívání .",1
"Vysoký počet návštěvníků znehodnocuje přírodní krásu některých hojně navštěvovaných oblastí regionu , a proto bylo v posledních letech nutné přísněji regulovat přístup a využívání .",0
"Uwe Boll získal práva na film Far Cry , údajně ještě před vydáním hry , čímž si zajistil, že film bude stát za prd jako všechny filmy Uwe Bolla .",1
"Uwe Boll získal práva na film Far Cry , údajně ještě před vydáním hry .",0
"Ancillae-Assumpta Academy je soukromá , katolická , koedukační škola pro žáky od předškolního věku do 8. třídy ve Wyncote v Pensylvánii .",0
"Ancillae-Assumpta Academy je soukromá , katolická , koedukovaná škola pro studenty od předškolního věku do 8. třídy ve Wyncote , Pennsylvania , Spojené státy americké .",0
"Brian Higgins je potvrzen jako jeden z producentů alba , stejně jako Richard X , který je pravděpodobně spoluautorem písní `` Anthonie '' a `` Songs Remind Me Of You '' a pro album produkoval coververzi klasiky NRG z 80. let `` Two of Hearts '' .",1
"Brian Higgins je potvrzen jako jeden z producentů alba, stejně jako Richard X , který je pravděpodobně spoluautorem písní `` Anthonie`` a `` Songs Remind Me Of You`` a pro album produkoval coververzi hitu Stacey Q` z roku 1986 od NRG `` Two of Hearts`` .",0
"Stejnopohlavní manželství mohou být uzavřena při sekulárním občanském obřadu nebo v náboženském prostředí ; taková manželství podporují a uzavírají různé náboženské skupiny po celém světě , mimo jiné kvakeři , liberální judaismus , episkopáni a unitářští univerzalisté .",1
"Sňatky osob stejného pohlaví mohou být uzavřeny při sekulárním občanském obřadu nebo v náboženském prostředí ; takové sňatky schvaluje a uzavírá několik náboženských skupin po celém světě , včetně kvakerů , liberálního judaismu , episkopálů a unitářských univerzalistů .",0
Některé z nich sahají až do doby Sasů .,0
Některé z nich sahaly až do doby Anglosasů .,0
"Ulice Al-Šuhada nebo Šuhada ( Ulice mučedníků ) , ( Ulice krále Davida ) psaná také ( v souladu s výslovností ) a-Šuhada nebo aš-Šuhada , je ulice v Hebronu na palestinských územích .",0
"Al-Shuhada Street nebo Shuhada Street ( Martyr 'Street ) , ( King David Street ) také psáno ( v souladu s výslovností ) a-Shuhada Street nebo ash-Shuhada Street , je ulice v Hebronu .",0
"Aby se zlepšila image Kentucky , aby byla konzistentní ve všech způsobech, jakými oslovujeme lidi , a aby Kentucky vyčnívalo z davu '', zahájila Fletcherova administrativa komplexní kampaň na budování značky s nadějí, že se jí podaří zefektivnit rozpočet na reklamu ve výši 12 až 14 milionů dolarů .",0
"Fletcherova administrativa zahájila komplexní brandingovou kampaň s nadějí na zefektivnění svého rozpočtu na reklamu ve výši 12 - 14 milionů dolarů , aby zlepšila image Kentucky , zajistila jeho konzistentní oslovení a pomohla Kentucky vyniknout z davu.",0
Mezi několik slavných neasijských vyznavačů zoroastrismu patří švédský umělec a spisovatel Alexander Bard .,1
Mezi několik slavných konvertitů k zoroastrismu patří švédský umělec a spisovatel Alexander Bard .,0
"Cochabamba je obsluhována čistým a moderním mezinárodním letištěm Jorge Wilstermann ( IATA kód CBB ) , které odbavuje vnitrostátní i mezinárodní lety .",1
"Cochabamba je obsluhována mezinárodním letištěm Jorge Wilstermann ( IATA kód CBB ) , které odbavuje vnitrostátní i mezinárodní lety .",0
"K rozhovoru s ajatolláhem Chomejním , byla údajně nucena nosit čádor .",1
"Aby mohla udělat rozhovor s ajatolláhem Chomejním , byla nucena nosit čádor .",0
"Často mu asistuje státní ministr obrany a méně často , níže postavený náměstek ministra obrany .",1
"Často jim asistuje státní ministr obrany a méně často , níže postavený náměstek ministra obrany .",0
"Nelson je vzdálen asi pětačtyřicet minut od místa konání každoročního festivalu Shambhala DJ , nákladného , mezinárodně známého , masivního pětidenního rave pod širým nebem .",1
"Nelson je vzdálen asi pětačtyřicet minut od místa konání každoročního hudebního festivalu Shambhala , mezinárodně známého , masivního pětidenního raveu pod širým nebem .",0
"Hlavní argumenty pro zachování vlajky se odvolávají na historickou tradici , zatímco argumenty pro změnu vlajky se zakládají na myšlence, že současná vlajka přesně nezobrazuje status Austrálie jako nezávislého a multikulturního národa , ani není její design dostatečně jedinečný, aby ji bylo možné snadno odlišit od podobných vlajek , jako jsou vlajky Nového Zélandu, Cookových ostrovů a Tuvalu .",0
"Hlavní argumenty pro zachování vlajky se odvolávají na historickou tradici , zatímco argumenty pro změnu vlajky se zakládají na myšlence, že stávající vlajka přesně nezobrazuje status Austrálie jako nezávislého a multikulturního státu , ani není její design dostatečně jedinečný, aby ji bylo možné snadno odlišit od podobných vlajek, jako jsou vlajky Nového Zélandu, Cookových ostrovů a Tuvalu .",0
V roce 2005 však byla představena aktualizovaná verze Littlest Pet Shop .,1
Tato aktualizovaná verze měla proporčně velké hlavy a nemá žádnou spojitost s televizním pořadem Littlest Pet Shop .,0
"Klasická filologie je filologie klasického sanskrtu , řečtiny , římštiny a klasické latiny .",0
"Klasická filologie je filologie klasického sanskrtu , řečtiny a klasické latiny .",0
"Den ticha je každoroční studentská akce organizovaná na protest proti šikaně a obtěžování lesbických , gay , bisexuálních a transgenderových ( LGBT ) studentů a jejich heterosexuálních spojenců .",1
"Den ticha je každoroční studentský den organizovaný na protest proti šikaně a obtěžování lesbiček , gayů , bisexuálů a transsexuálů ( LGBT ) a jejich příznivců .",0
