sentence,label
"CNN se obrátila na úřad šerifa okresu Bullitt a na úřad guvernéra státu Kentucky, ale zatím se neozvala.",0
"Podle výbušné vyšetřovací zprávy centra zveřejněné v pondělí jeho obviněná uvedla, že k údajnému sexuálnímu útoku došlo v časných ranních hodinách na Nový rok 2013, když jí bylo 17 let.",0
" Obviněné, identifikované jako Maranda Richmondová, je nyní 21 let.",1
" Podle vyšetřovací zprávy uvedla, že pobývala v obytné části kostela Heart of Fire v Louisville, kde byl Johnson pastorem, když ji v opilosti líbal a osahával pod oblečením.",1
" Středisko se dostalo k policejním dokumentům o obvinění a provedlo rozhovory s Richmondovou, které vedly k jejímu příběhu o tom, jak si ji Johnson údajně vynutil, když byla teenagerka.",1
" Den poté, co centrum zveřejnilo svou zprávu, Johnson obvinění popřel a uvedl, že Richmond byl motivován svými politickými odpůrci.",1
" ""Toto obvinění týkající se této mladé dívky je naprosto neopodstatněné,"" řekl.",1
" ""Ve skutečnosti jsem některé z nich slyšel včera poprvé, když jsem si tu zprávu přečetl.""",0
" Ve stejný den, kdy Johnson uspořádal tiskovou konferenci, detektivové z Louisville podle Kentuckého centra pro investigativní zpravodajství znovu otevřeli vyšetřování.",0
" Johnson ve středu večer na své stránce na Facebooku zveřejnil zprávu, že obvinění ""jsou falešná"" a ""jen Bůh zná pravdu"".",0
" Zdá se, že příspěvek byl smazán.",1
" ""BŮH a jen BŮH zná pravdu, nic není tak, jak si to představují.",0
"Dan Johnson, zákonodárce z Kentucky, který spáchal sebevraždu, tvrdil, že vzkřísil ženu z mrtvých",1
"Kentucký kazatel, který se stal politikem a spáchal sebevraždu poté, co byl obviněn ze zneužívání mladistvých, tvrdil, že kdysi vzkřísil ženu ""z mrtvých"".",1
"Dan Johnson také prohlásil, že ze svého hotelového pokoje sledoval náraz druhého uneseného letadla do Světového obchodního centra a následující dva týdny žehnal tělům, která byla vynášena z trosek v márnici, kterou zřídil na Ground Zero.",1
"Johnson se také chlubil tím, že byl kaplanem v Bílém domě u obou prezidentů Bushe a Billa Clintona, a prohlašoval, že byl mírotvorcem v Los Angeles během nepokojů Rodneyho Kinga v roce 1992.",1
"To byly některé z nepravděpodobných příběhů, které ""biskup Johnson"" zveřejnil na webových stránkách své církve Heart of Fire Church ve venkovském okrese jižně od Louisville.",1
"Tyto příběhy byly z velké části vyvráceny v odhalení Kentuckého centra pro investigativní zpravodajství, které odhalilo, že Johnsona obvinila tehdy sedmnáctiletá Maranda Richmondová, že ji na Silvestra 2012 v opilosti sexuálně napadl.",1
"Johnson, sedmapadesátiletý republikán, který zastupoval převážně venkovský okres Bullitt County, v úterý na tiskové konferenci ve svém kostele obvinění popřel.",0
"Odolal také výzvám obou stran, aby odstoupil.",0
"""Toto obvinění týkající se této dámy, této mladé dívky, nemá absolutně žádné opodstatnění, jsou to nepodložená obvinění, naprosto,"" řekl.",0
"Ve středu krátce po 19. hodině se však Johnson podle policie zabil střelnou zbraní do hlavy, asi dvě hodiny poté, co zveřejnil další ostré popření na mezitím smazaném příspěvku na Facebooku, v němž také napsal, že posttraumatická stresová porucha fro",1
"""Už to nezvládám .",1
" ALE NEBE JE MŮJ DOMOV,"" napsal.",1
" Nedlouho poté, co byla jeho smrt označena za sebevraždu, Johnsonova manželka Rebecca, která je ""pastorkou"" jejich kostela, ve čtvrtek oznámila, že bude kandidovat na jeho místo, a smrt svého manžela označila za ""high-tech lynč založený na lžích a polopravdách"".",1
" KCIP zjistila, že Johnsonovo tvrzení, že během své misionářské služby v Jižní Americe přivedl zpět k životu mrtvou ženu, bylo založeno na dopise jiného kazatele, který přiznal, že údajný zázrak neviděl a pouze o něm slyšel.",0
" A přestože reportéři z Kentucky našli záznamy, podle nichž se Johnson nacházel v New Yorku 11. září nebo v jeho okolí, je nepravděpodobné, že by z ""hotelu New Yorker"" sledoval náraz letadla do jedné z věží Dvojčat, jak tvrdil na webových stránkách.",0
" Hotel Wyndham New Yorker není vzdálen ani kilometr, jak Johnson napsal.",0
" Nachází se asi tři míle severně od Ground Zero, v centru Manhattanu.",1
" Před svou sebevraždou se Johnson během své kampaně dostal do celostátních zpráv, protože na internetu zveřejnil rasistické poznámky na adresu bývalého prezidenta Baracka Obamy a Michelle Obamové.",1
" To mu však nezabránilo v tom, aby byl loni zvolen v převážně bělošském a konzervativním koutě Kentucky.",1
" Johnson tvrdil, že má ""doktorát z teologie"" z biblické školy v Des Moines ve státě Iowa.",0
" Kentucké centrum pro investigativní zpravodajství nenašlo žádné důkazy, které by to potvrzovaly.",1
Matt Bevin a Rand Paul reagují na smrt Dana Johnsona,1
"Poté, co ve středu zemřel při zjevné sebevraždě poslanec státu Kentucky Dan Johnson v souvislosti s obviněním, že sexuálně napadl mladistvou, vyzvali politici ve státě k laskavosti a ukončení ""hnusných a vulgárních komentářů"" o Johnsonově smrti.",1
"Obvinění proti Johnsonovi se objevila ve vyšetřování, které zveřejnilo Kentucké centrum pro investigativní zpravodajství.",1
"Maranda Richmondová, která ve čtvrtek neodpověděla na žádost TIME o komentář, sdělila zpravodajské organizaci, že ji Johnson obtěžoval na Silvestra v roce 2012, kdy byl pastorem v církvi Heart of Fire.",0
"Kentucké centrum pro investigativní zpravodajství uvedlo, že její výpověď potvrdili členové její rodiny, zprávy na Facebooku, které Johnsonovi poslala, a poznámky od jejího terapeuta.",1
"Richmondová uvedla, že incident nahlásila v roce 2013 policii v Louisville.",0
"Policie věc vyšetřovala, ale nikdy nevznesla obvinění.",1
Louisvillská policie na žádost TIME o komentář bezprostředně nereagovala.,0
"Poté, co se obvinění provalilo, vyzvali kentuckí zákonodárci z obou stran Johnsona k rezignaci.",1
"Na úterní tiskové konferenci Johnson obvinění popřel a slíbil, že ve Sněmovně reprezentantů Kentucky zůstane.",1
Ve středu večer byl nalezen mrtvý.,1
" Paul Ham, předseda Bullit County GOP, ve čtvrtečním rozhovoru pro Washington Post kritizoval Kentucké centrum pro investigativní zpravodajství.",0
" ""Příběh byl založen na pověstech: žádné zatčení, žádné odsouzení, žádné vězení,"" řekl.",1
" ""V dobách, kdy ústava ještě něco znamenala, mohl člověk stanout před porotou složenou ze sobě rovných.",1
 Ale teď je to jen: 'Prostě vzneseme nějaké obvinění a jedeme dál'.,1
" Jsme na tom velmi špatně.""",0
" Jiní, jako například republikánští poslanci. Wesley Morgan a Jeff Hoover, se zdají být stejného názoru jako Ham.",1
" Hoover minulý měsíc odstoupil z funkce předsedy Sněmovny reprezentantů (ale ponechal si místo v poslanecké sněmovně) v důsledku obvinění ze sexuálního obtěžování, které popřel.",1
" Michael Skoler, prezident společnosti Louisville Public Media, která vlastní Kentucké centrum pro investigativní zpravodajství, uvedl, že je ""hluboce zarmoucen"" nad Johnsonovou smrtí, ale poznamenal, že Johnson odmítl jejich četné žádosti, aby se vyjádřil o Richovi",1
 Další státní zákonodárci v souvislosti s Johnsonovou smrtí vyzvali k laskavosti.,1
" Ve čtvrtek odpoledne vdova po Johnsonovi prohlásila, že chce zaujmout jeho místo ve Sněmovně reprezentantů Kentucky.",0
"Vdova po státním zástupci Kentucky Danu Johnsonovi prohlásila, že bude usilovat o jeho křeslo.",1
"Manželka státního zástupce Kentucky Dana Johnsona, který ve středu spáchal sebevraždu uprostřed bombastické zprávy obvinění ze sexuálního obtěžování, ve čtvrtek oznámila, že bude usilovat o manželovo křeslo, a uvedla, že ""jeho boj bude pokračovat"".",1
"Dan Johnson, kazatel a republikán, spáchal ve středu sebevraždu na mostě v Mt.",1
"Washingtonu, uvedl šerif okresu Bullitt Donnie Tinnell.",0
"Koroner potvrdil, že Johnson zemřel na následky jediné střelné rány do hlavy a zbraň byla nalezena poblíž těla sedmapadesátiletého muže.",1
"V prohlášení vdovy po Johnsonovi Rebeccy se uvádělo, že se o tuto funkci uchází, protože ""nelze připustit, aby tyto high-tech lynče založené na lžích a polopravdách zvítězily"".",1
"""Dan je pryč, ale příběh jeho života ještě zdaleka neskončil,"" uvedla.",1
"K jeho smrti došlo jen několik dní poté, co Kentucké centrum pro investigativní zpravodajství zveřejnilo podrobný soubor obvinění ženy, která tvrdí, že ji Johnson v sedmnácti letech sexuálně napadl.",1
"Zákonodárce v úterý tato obvinění popřel a označil je za ""naprosto nepravdivá"".",1
"Uvedl, že jsou součástí celonárodní strategie, jejímž cílem je porazit konzervativní republikány, a odkázal na tvrzení, která byla vznesena také proti republikánskému kandidátovi do Senátu v Alabamě Royi Moorovi.",0
"Následující den však Johnson na své stránce na Facebooku zveřejnil zlověstný vzkaz, jehož část přiměla jeho rodinu, aby ho nahlásila jako pohřešovaného, uvedl ve čtvrtek šerif.",1
" V příspěvku žádal, aby se lidé postarali o jeho ženu, a napsal, že posttraumatická stresová porucha ""je nemoc, která mi vezme život, už to nezvládnu.",1
" Zvítězila v tomto životě, ALE NEBE JE MŮJ DOMOV.""",1
" Zdá se, že příspěvek byl odstraněn.",1
" Žena, která Dana Johnsona obvinila, Maranda Richmondová, uvedla, že se v roce 2012 zúčastnila silvestrovského večírku v jeho domě.",1
" Údajně usnula na gauči a v časných ranních hodinách 1. ledna 2013 tvrdila, že se probudila, když nad ní klečel a údajně ji napadl.",1
" Richmondová uvedla, že tuto epizodu nahlásila, ale policie v Louisville případ uzavřela bez obvinění.",1
 Od té doby byl případ znovu otevřen.,0
" Johnson byl v roce 2016 zvolen do státního zákonodárného sboru, což bylo součástí vlny republikánských vítězství, díky nimž GOP poprvé po téměř 100 letech ovládla Sněmovnu reprezentantů v Kentucky.",1
" Johnson, pastor kostela Heart of Fire v Louisville, sponzoroval řadu návrhů zákonů týkajících se náboženské svobody a výuky Bible ve státních školách.",0
 Až do vypuknutí investigativního příběhu však byl většinou mimo pozornost.,0
Vdova po kentuckém státním zástupci Danu Johnsonovi se hodlá ucházet o jeho křeslo,0
"""Dan je pryč,"" říká Rebecca Johnsonová, manželka zesnulého státního zástupce státu Kentucky Dana Johnsona, ""ale příběh jeho života ještě zdaleka neskončil"".",0
Reprezentant Dan Johnson si vzal život na mostě v Mt.,1
Washingtonu ve státě Kentucky ve středu.,0
Nyní se podle WRAL jeho vdova plánuje ucházet o uvolněný úřad s pistolí v ruce.,1
SOUVISEJÍCÍ: Vyšetřování státního poslance obviněného z obtěžování dětí skončilo jediným výstřelem z pistole.,1
Johnson stál před soudem obviněný ze zneužití 17leté dívky v bytě pod sálem Heart of Fire City Church's Fellowship Hall na Silvestra 2012.,1
"Vyšetřování Centra pro investigativní zpravodajství v Kentucky zjistilo, že případ k tomuto obvinění byl uzavřen.",0
"Na základě jejich zprávy a rozhovoru s údajnou obětí Marandou Richmondovou, které je nyní 21 let, policie případ znovu otevřela.",0
"Předtím, než si Johnson vzal život, nebyla vznesena žádná obvinění.",0
"""Nelze připustit, aby tyto high-tech lynče založené na lžích a polopravdách zvítězily,"" řekla Rebecca Johnsonová, která stála po boku svého manžela, když na úterní tiskové konferenci obvinění z obtěžování odmítal.",1
" Na této tiskové konferenci republikán Johnson prohlásil, že je ""naštvaný, jak jen může být"" kvůli obviněním, z nichž se podle něj staly ""politické kameny a politické šutry"".",1
" Řekl, že obvinění proti němu jsou ""něco, co je naprosto falešné"".",1
" Rebecca Johnsonová uvedla, že stojí po boku svého manžela již 30 let a hodlá pokračovat v jeho ""boji"".",1
" Louisville Public Media, která zastřešuje Kentucké centrum pro investigativní zpravodajství, ve vyjádření soustrasti uvedla, že Johnsona několikrát kontaktovala v průběhu psaní svého příběhu, který Johnsonův život označil za ""dlouhý podvod"" a",1
" Říkají, že nedostali odpověď, ale dodávají:",1
" Všichni v Louisville Public Media jsme hluboce zarmouceni zprávou, že státní zástupce Dan Johnson zemřel, zřejmě na následky sebevraždy.",0
" Truchlíme za jeho rodinu, přátele, církevní společenství a voliče.",0
 Naše Kentucké centrum pro investigativní zpravodajství vydalo tento týden zprávu o Johnsonovi.,0
 Naším cílem je jako vždy poskytovat veřejnosti zpravodajství založené na faktech a bez 3 a hnát veřejné činitele k odpovědnosti za jejich činy.,0
 V rámci našeho procesu jsme v průběhu sedmiměsíčního vyšetřování zástupce Johnsona mnohokrát kontaktovali.,0
"Manželka se bude ucházet o křeslo kentuckého zákonodárce, který se sám zabil",0
"Vdova po zákonodárci z Kentucky, který spáchal sebevraždu poté, co se tento týden objevilo obvinění ze sexuálního napadení, uvedla, že se bude ucházet o jeho křeslo, protože ho k sebevraždě dohnaly ""high-tech lynčující davy"".",1
"Ve čtvrtečním prohlášení, den po sebevraždě Dana Johnsona, Rebecca Johnsonová uvedla, že za svého manžela bojovala 30 let a ""jeho boj bude pokračovat"".",0
"""Dan je pryč, ale příběh jeho života zdaleka nekončí,"" uvedla.",0
"'Nelze připustit, aby tyto high-tech lynče založené na lžích a polopravdách zvítězily'.",1
"Johnson, který se proslavil především rasistickým výrokem přirovnávajícím Baracka a Michelle Obamovy k opicím, se zastřelil v noci na středu poblíž silnice v odlehlé oblasti.",0
"Dva dny předtím zveřejnilo Kentucké centrum pro investigativní zpravodajství článek, v němž podrobně popsalo obvinění, že v roce 2013 ve svém sklepě sexuálně napadl sedmnáctiletou dívku.",1
"V pondělí noviny zveřejnily grafický popis, v němž citovaly Marandu Richmondovou, která uvedla, že ji Johnson 1. ledna 2013 sexuálně napadl ve svém sklepě.",0
Podle soudních dokumentů Richmondová bydlela v ubytovacím zařízení církve Heart of Fire City.,1
"Richmondová uvedla, že ji ženatý zákonodárce osahával a strkal jí jazyk do úst, pak jí strčil ruku do kalhot a zasunul jí ji do vagíny.",1
"Řekla, že ho prosila, aby přestal, ale Johnson jí stále opakoval, že se jí to bude líbit.",1
" Nakonec odešel a ona se vytratila brzy ráno, než se probudil.",1
 Richmondová šla na policii.,1
" Záznamy ukazují, že vyšetřovatelé z policejního oddělení v Louisville zaznamenali telefonát mezi Johnsonem a Richmondovým otcem Cliffordem, v němž Johnson řekl, že si ""nedokáže představit, že by to Marandě udělal"".",0
" Z policejních dokumentů, které získalo Kentucké centrum pro investigativní zpravodajství, vyplývá, že detektiv případ uzavřel, protože Richmond nespolupracoval.",0
" Richmondová to popřela a uvedla, že nikdy nechtěla vyšetřování zastavit.",1
" Richmondová se přátelila s Johnsonovou dcerou Sarah a byla členkou kostela, kde byl pastorem.",0
" Tento příběh přiměl představitele obou hlavních politických stran ve státě, aby vyzvali Richmonda k rezignaci, a úřady znovu otevřely vyšetřování, které bylo uzavřeno bez vznesení obvinění.",0
" Obvinění přišla uprostřed skandálu se sexuálním obtěžováním, do kterého byli zapleteni i další republikánští zákonodárci ve státním Kapitolu.",1
" V celé zemi v posledních měsících roste počet celebrit, politiků a podnikatelů, kteří byli obviněni ze sexuálního obtěžování, což vedlo k tomu, že mnozí z nich přišli o práci nebo odstoupili.",0
" Johnson, který je pastorem v kostele v Louisville a občas bývá nazýván ""papežem"", uspořádal v úterý ze své kazatelny tiskovou konferenci, kde obvinění vzdorovitě popřel.",1
"Kentucký představitel, kazatel se zbraní v ruce spáchal sebevraždu uprostřed obvinění ze sexuálního napadení",1
"Reprezentant státu Kentucky Dan Johnson, který si vybudoval pověst kazatele se zbraní v ruce a jezdícího na motorce, spáchal ve středu sebevraždu v důsledku obvinění ze zneužití nezletilé dívky a dalších trestných činů.",1
"Podrobnosti o Johnsonově údajném nevhodném chování odhalilo Kentucké centrum pro investigativní zpravodajství (Kentucky Center for Investigative Reporting), novinářská nezisková organizace se sídlem v Louisville, v odhalení nazvaném Papežův dlouhý podvod.",1
Zpráva podrobně popisuje Johnsona jako člověka zapleteného do sítě lží a podvodů a popisuje jeho roli v záhadném požáru a sexuálním zneužívání.,1
"Podle zprávy Johnson údajně zneužíval sedmnáctiletou dívku, která pobývala v obytném prostoru církve Heart of Fire City, kde působil jako pastor.",0
"Dospívající dívka úřadům řekla, že ji oslovil na Silvestra v roce 2012, když spala.",1
"Byl opilý, začal ji líbat a osahával ji pod oblečením.",1
"Přestože ho policie po oznámení teenagerky v roce 2013 neobvinila z trestného činu, v úterý vyšetřování této záležitosti znovu zahájila.",1
"V návaznosti na tuto zprávu vyzvala Republikánská strana Kentucky a vedoucí představitelé republikánské frakce ve Sněmovně reprezentantů Johnsona, aby odstoupil.",0
"Navzdory těmto výzvám Johnson uspořádal tiskovou konferenci, na které odmítl odstoupit, a poté zprávu odmítl jako ""falešnou zprávu"" v dopise na rozloučenou zveřejněném na Facebooku.",0
"Zástupci úřadu šerifa okresu Bullitt našli Johnsonovo tělo před jeho autem na mostě, kde se zabil.",0
" Okresní koroner určil, že Johnson zemřel na následky střelného poranění hlavy, které si způsobil sám.",0
" Ve zprávě se objevily pochybnosti o Johnsonově osobní historii, například dokumenty, podle nichž konal zázraky na misijních cestách, zřizoval bezpečné zóny během nepokojů v Los Angeles v roce 1992, sloužil jako kaplan v Bílém domě za prezidentů Billa Clintona a Georga",0
" Johnson se těmito činy chlubil během své loňské kampaně, ale žádný záznam ani osoba nemohly jeho vyprávění potvrdit.",1
" Zpráva rovněž zpochybnila Johnsonovo tvrzení, že byl svědkem útoků z 11. září 2001 v New Yorku, sloužil jako duchovní po chaosu a zřizoval márnice v troskách.",1
" Na podporu svého příběhu Johnson sdílel snímek, na němž pózuje s tehdejším starostou Rudym Giulianim na Ground Zero, a státní záznamy, v nichž je uvedeno, že pobírá odškodné od newyorských dělníků.",1
 Městští úředníci a veřejné dokumenty však jeho vyprávění nepodpořili.,1
 Johnson se o výše uvedené podrobnosti podělil se serverem Guns.com v krátkých rozhovorech a dokonce se objevil v knize We The People.,1
" V červnu 2016 Guns.com zveřejnil jeho slavný ""zbraňový sbor"" ve videu, v němž zpíval Amazing Grace se členy svého sboru, zatímco sportoval s pistolemi a puškami.",1
" Michael Skoler, prezident společnosti Louisville Public Media, která vlastní Kentucké centrum pro investigativní zpravodajství, vydal prohlášení, v němž uvedl, jak je jim líto Johnsonovy smrti.",0
" Článek svého centra obhajoval: ""Naším cílem je jako vždy poskytovat veřejnosti zpravodajství založené na faktech a bez 3 a hnát veřejné činitele k odpovědnosti za jejich činy.""",0
Kentucký zákonodárce se zabil po zveřejnění obvinění ze sexuálního napadení,0
"Zástupce státu Kentucky spáchal ve středu sebevraždu, dva dny poté, co byla zveřejněna obvinění ze sexuálního napadení nezletilé dívky.",0
Podle šerifa Donnieho Tinnella z Bullitt County se republikánský poslanec Dan Johnson zabil na mostě v Mount Washingtonu v Kentucky.,0
"Koroner uvedl, že ""zemřel na následky jediného střelného zranění"", a určil, že šlo o ""pravděpodobnou sebevraždu"".",1
"Policie byla zalarmována poté, co Johnson zveřejnil dopis na rozloučenou na Facebooku.",0
Policisté prověřili jeho mobilní telefon a našli jeho tělo vedle auta.,1
"Zákonodárcova smrt přišla poté, co Kentucké centrum pro investigativní zpravodajství v pondělí zveřejnilo odhalení, v němž podrobně popsalo obvinění, že Johnson sexuálně napadl sedmnáctiletou farnici z kostela, kde byl biskupem.",1
K údajnému incidentu došlo po silvestrovském večírku v roce 2012.,0
"Farnice, které je nyní 21 let, uvedla, že v časných ranních hodinách 1. ledna 2013, po silvestrovském večírku v kostele, přespala s dcerou pana Johnsona v bytě pod sborovým sálem.",0
"Poté, co usnula na pohovce, se podle svých slov probudila a zjistila, že nad ní klečí pan Johnson, který byl opilý poté, co předtím v noci navštívil bar.",1
"Začal ji líbat, osahával jí prsa pod tričkem, strčil jí ruku do kalhot a pronikl do ní prstem, uvedla.",1
" Žena během několika měsíců po této epizodě oznámila napadení policejnímu oddělení v Louisville, ale žádné obvinění nebylo vzneseno.",1
" Její výpověď však potvrdili rodinní příslušníci, poznámky jejího terapeuta z první poloviny roku 2013 a zprávy na Facebooku, které si s panem Johnsonem vyměňovala, napsalo Kentucké centrum pro investigativní zpravodajství.",1
 (New York Times),0
" Johnson na začátku tohoto týdne obvinění popřel a na tiskové konferenci prohlásil: ""Toto obvinění týkající se této dámy, této mladé dívky, nemá absolutně žádné opodstatnění, jsou to naprosto nepodložená obvinění.""",0
" Dále tvrdil, že obvinění proti němu bylo částečně politicky motivované - že žena byla stoupenkyní Hillary Clintonové, která se stavěla proti jeho konzervativnímu přesvědčení.",0
" ""Tohle je útok na všechny skutečné lidi, neexistují dokonalí lidé a vy se dostanete do funkce a najednou proti vám přijdou političtí hejtmani a začnou vás obviňovat poté, co jste ve funkci,"" řekl Johnson.",0
" Mac Brown, předseda Republikánské strany Kentucky, ho po zveřejnění vyšetřovací zprávy, kterou označil za ""rozsáhle zdrojovanou"", vyzval k rezignaci.",0
" ""[Z]ačali jsme se opět nacházet v situaci, kdy ho musíme vyzvat k odstoupení, tentokrát z funkce v Kentucky General Assembly,"" uvedl Brown v prohlášení.",0
"Vrcholný americký politik Dan Johnson spáchal sebevraždu po příspěvku na Facebooku, v němž se ohrazoval proti ""falešným zprávám soudců a porotců"" poté, co byl obviněn ze znásilnění sedmnáctileté kamarádky své dcery",1
"TOP politik spáchal sebevraždu poté, co na Facebooku zanechal příspěvek, v němž proklínal obvinění, že znásilnil nezletilou kamarádku své dcery.",1
"Zástupce státu Kentucky Dan Johnson zemřel na následky jediného střelného zranění poté, co zastavil své auto v odlehlé části Mount Washington, uvedl koroner.",1
"Johnson, který je zároveň vedoucím církve Heart of Fire, obvinění, o nichž informovalo Kentucké centrum pro investigativní zpravodajství, popřel.",0
"Ta Johnsona, republikána, který byl rozhodným stoupencem prezidenta Donalda Trumpa, obvinila, že obtěžoval člena své církve.",1
"Žena uvedla, že jí v době údajného incidentu ve sklepě kostela bylo 17 let.",0
"Tvrdila, že se Johnson vkradl do místnosti, když spala vedle jeho dcery, a proti její vůli ji osahával a penetroval.",1
"Policie po Johnsonovi pátrala poté, co si někdo přečetl příspěvek na jeho facebookové stránce a začal mít obavy.",0
"V příspěvku napsaném ve středu Johnson vzdal hold své rodině a uvedl, že 16 let trpěl posttraumatickou stresovou poruchou - ""nemocí, která mi vezme život"".",1
"Napsal: ""Obvinění ze strany NPR jsou falešná BOHUŽEL a jen BŮH zná pravdu, nic není takové, jak se tváří.",0
"AMERIKA nepřežije tento typ falešných zpráv soudců a porotců.""",1
" Na úterní tiskové konferenci Johnson obvinění spojil s podobnými obviněními proti alabamskému republikánovi Royi Moorovi, který byl ten den poražen ve zvláštních senátních volbách, a řekl, že jsou součástí celonárodní strategie, jejímž cílem je porazit konzervativní",1
" Michael Skoler, prezident Louisville Public Media, která vlastní Kentucké centrum pro investigativní zpravodajství, řekl listu Washington Post, že všichni v organizaci jsou ""hluboce smutní"".",0
" Skoler dodal: ""Naším cílem je jako vždy poskytovat veřejnosti zpravodajství založené na faktech a bez 3 a hnát veřejné činitele k odpovědnosti za jejich činy.",0
" ""V rámci našeho postupu jsme v průběhu sedmiměsíčního vyšetřování mnohokrát oslovili zástupce Johnsona.",0
" ""Žádost o rozhovor o našich zjištěních odmítl.""",1
 Republikánský guvernér státu Kentucky,0
" Matt Bevin napsal na Twitteru: ""Se zármutkem jsem přijal zprávu o dnešním úmrtí zástupce KY Dana Johnsona.",0
" ""Dnes večer mi puká srdce pro jeho rodinu ...",0
" Jsou to těžké dny ve Frankfortu a v Americe ... Kéž Bůh skutečně prolije svou milost na nás všechny ... Určitě ji potřebujeme...""",0
 Platíme za vaše příběhy!,0
Zákonodárce z Kentucky se zastřelil po obvinění ze sexuálního obtěžování,1
"Republikánský politik, otec pěti dětí, již dříve bojoval s výzvami obou stran, aby odstoupil po obvinění ze sexuálního obtěžování.",1
"Tuto středu byl zástupce státu Kentucky Dan Johnson nalezen mrtvý u mostu v Mount Washington s ""jediným střelným zraněním"" hlavy, jak uvedl koroner okresu Bullitt Dave Billings.",1
"Podle Billingse charakter zranění naznačuje, že zákonodárcova smrt byla ""pravděpodobnou sebevraždou"", i když na výsledky pitvy se ještě čeká.",1
